FrameNumber,ROI
470,"[345, 19, 696, 539]"
471,"[345, 19, 697, 539]"
472,"[345, 20, 697, 539]"
473,"[345, 19, 697, 539]"
474,"[345, 19, 697, 539]"
475,"[345, 19, 697, 539]"
476,"[345, 19, 697, 539]"
477,"[344, 19, 697, 539]"
478,"[344, 19, 697, 539]"
479,"[345, 19, 698, 539]"
480,"[345, 19, 698, 539]"
481,"[344, 19, 697, 539]"
482,"[344, 19, 697, 539]"
483,"[345, 19, 697, 539]"
484,"[346, 18, 697, 539]"
485,"[346, 18, 698, 539]"
486,"[346, 18, 698, 539]"
487,"[346, 19, 697, 539]"
488,"[346, 19, 697, 539]"
489,"[346, 19, 697, 539]"
490,"[346, 20, 697, 539]"
491,"[346, 20, 697, 539]"
492,"[346, 19, 696, 539]"
493,"[345, 19, 696, 539]"
494,"[345, 19, 696, 539]"
495,"[346, 19, 696, 539]"
496,"[346, 19, 697, 539]"
497,"[345, 19, 697, 539]"
498,"[345, 19, 697, 539]"
499,"[345, 19, 698, 539]"
500,"[345, 19, 698, 539]"
501,"[345, 19, 698, 539]"
502,"[345, 19, 699, 539]"
503,"[345, 19, 699, 539]"
504,"[345, 19, 699, 539]"
505,"[345, 19, 699, 539]"
506,"[345, 19, 698, 539]"
507,"[345, 19, 698, 539]"
508,"[345, 19, 698, 539]"
509,"[345, 19, 698, 539]"
510,"[345, 19, 698, 539]"
511,"[344, 20, 698, 539]"
512,"[344, 19, 698, 539]"
513,"[343, 19, 697, 539]"
514,"[343, 19, 698, 539]"
515,"[343, 19, 698, 539]"
516,"[344, 19, 698, 539]"
517,"[344, 20, 698, 539]"
518,"[344, 20, 698, 539]"
519,"[345, 19, 698, 539]"
520,"[345, 18, 698, 539]"
521,"[345, 17, 698, 539]"
522,"[347, 17, 698, 539]"
523,"[347, 17, 698, 539]"
524,"[347, 16, 698, 539]"
525,"[347, 15, 698, 539]"
526,"[347, 15, 699, 539]"
527,"[347, 14, 699, 539]"
528,"[347, 14, 700, 540]"
529,"[347, 14, 700, 540]"
530,"[347, 15, 699, 539]"
531,"[347, 16, 698, 539]"
532,"[346, 17, 698, 539]"
533,"[345, 18, 697, 539]"
534,"[345, 19, 697, 539]"
535,"[344, 20, 697, 539]"
536,"[343, 20, 697, 539]"
537,"[343, 20, 697, 539]"
538,"[344, 20, 696, 539]"
539,"[344, 21, 696, 539]"
540,"[344, 21, 696, 539]"
541,"[344, 22, 696, 539]"
542,"[344, 22, 695, 539]"
543,"[344, 22, 695, 539]"
544,"[344, 21, 695, 539]"
545,"[344, 20, 696, 539]"
546,"[345, 19, 696, 539]"
547,"[344, 19, 697, 539]"
548,"[344, 19, 697, 539]"
549,"[344, 19, 697, 539]"
550,"[344, 19, 697, 539]"
551,"[344, 17, 697, 539]"
552,"[344, 17, 697, 539]"
553,"[346, 17, 697, 539]"
554,"[346, 17, 698, 539]"
555,"[346, 18, 698, 539]"
556,"[346, 18, 698, 539]"
557,"[345, 18, 698, 539]"
558,"[345, 19, 697, 539]"
559,"[345, 19, 697, 539]"
560,"[345, 20, 697, 539]"
561,"[344, 20, 697, 539]"
562,"[343, 20, 698, 539]"
563,"[343, 20, 698, 539]"
564,"[342, 20, 697, 539]"
565,"[342, 20, 697, 539]"
566,"[342, 21, 697, 539]"
567,"[343, 21, 697, 539]"
568,"[343, 21, 697, 539]"
569,"[343, 21, 697, 539]"
570,"[343, 21, 698, 539]"
571,"[343, 20, 698, 539]"
572,"[343, 20, 698, 539]"
573,"[343, 20, 697, 539]"
574,"[343, 20, 697, 539]"
575,"[343, 20, 697, 539]"
576,"[343, 20, 698, 539]"
577,"[343, 21, 698, 539]"
578,"[343, 20, 697, 539]"
579,"[343, 20, 697, 539]"
580,"[343, 20, 697, 539]"
581,"[344, 20, 697, 539]"
582,"[343, 20, 697, 539]"
583,"[343, 20, 696, 539]"
584,"[343, 21, 696, 539]"
585,"[343, 20, 696, 539]"
586,"[343, 20, 696, 539]"
587,"[344, 20, 696, 539]"
588,"[344, 21, 696, 539]"
589,"[344, 21, 696, 539]"
590,"[344, 21, 696, 539]"
591,"[344, 21, 695, 538]"
592,"[344, 22, 694, 538]"
593,"[343, 22, 694, 538]"
594,"[343, 22, 694, 538]"
595,"[343, 22, 694, 538]"
596,"[343, 22, 694, 538]"
597,"[343, 22, 694, 538]"
598,"[343, 22, 694, 538]"
599,"[343, 22, 693, 538]"
600,"[343, 22, 693, 537]"
601,"[343, 22, 692, 537]"
602,"[344, 22, 692, 537]"
603,"[342, 22, 693, 537]"
604,"[342, 21, 694, 538]"
605,"[342, 20, 694, 538]"
606,"[342, 20, 694, 538]"
607,"[342, 20, 694, 538]"
608,"[342, 20, 694, 538]"
609,"[342, 20, 695, 539]"
610,"[340, 20, 695, 539]"
611,"[340, 21, 695, 539]"
612,"[339, 21, 695, 539]"
613,"[339, 19, 694, 539]"
614,"[339, 19, 694, 539]"
615,"[339, 19, 694, 539]"
616,"[338, 18, 694, 539]"
617,"[337, 18, 693, 537]"
618,"[337, 19, 692, 537]"
619,"[338, 19, 690, 537]"
620,"[338, 19, 691, 537]"
621,"[339, 19, 692, 537]"
622,"[339, 19, 692, 537]"
623,"[342, 19, 692, 537]"
624,"[342, 19, 692, 539]"
625,"[342, 20, 692, 539]"
626,"[342, 20, 692, 538]"
627,"[343, 19, 692, 538]"
628,"[343, 19, 692, 538]"
629,"[342, 19, 694, 538]"
630,"[342, 19, 694, 538]"
631,"[342, 19, 695, 538]"
632,"[341, 19, 695, 539]"
633,"[341, 19, 694, 539]"
634,"[342, 20, 694, 538]"
635,"[342, 20, 694, 539]"
636,"[342, 20, 694, 539]"
637,"[343, 20, 695, 538]"
638,"[343, 20, 696, 539]"
639,"[344, 19, 696, 539]"
640,"[344, 19, 696, 539]"
641,"[344, 19, 696, 539]"
642,"[344, 19, 696, 539]"
643,"[344, 19, 697, 539]"
644,"[345, 19, 699, 539]"
645,"[345, 19, 699, 539]"
646,"[345, 19, 699, 539]"
647,"[346, 20, 699, 539]"
648,"[346, 20, 700, 539]"
649,"[345, 20, 700, 539]"
650,"[345, 20, 700, 539]"
651,"[345, 20, 700, 539]"
652,"[345, 20, 700, 539]"
653,"[345, 20, 700, 539]"
654,"[345, 20, 699, 539]"
655,"[344, 20, 700, 540]"
656,"[344, 20, 700, 540]"
657,"[344, 19, 700, 540]"
658,"[345, 19, 700, 540]"
659,"[345, 20, 700, 539]"
660,"[345, 20, 699, 539]"
661,"[346, 20, 699, 540]"
662,"[345, 20, 699, 540]"
663,"[345, 19, 699, 539]"
664,"[345, 19, 699, 539]"
665,"[346, 19, 699, 540]"
666,"[345, 19, 699, 540]"
667,"[345, 18, 700, 539]"
668,"[345, 18, 700, 539]"
669,"[345, 18, 699, 539]"
670,"[345, 19, 699, 539]"
671,"[345, 19, 698, 539]"
672,"[345, 19, 698, 539]"
673,"[346, 19, 698, 539]"
674,"[346, 19, 697, 539]"
675,"[346, 19, 697, 539]"
676,"[346, 19, 697, 539]"
677,"[346, 19, 698, 539]"
678,"[346, 19, 698, 539]"
679,"[345, 19, 698, 539]"
680,"[345, 19, 698, 539]"
681,"[345, 19, 698, 539]"
682,"[345, 18, 698, 539]"
683,"[346, 18, 698, 539]"
684,"[345, 19, 699, 539]"
685,"[345, 19, 701, 540]"
686,"[345, 19, 701, 540]"
687,"[345, 20, 701, 539]"
688,"[345, 19, 701, 539]"
689,"[345, 19, 701, 539]"
690,"[345, 20, 701, 539]"
691,"[345, 20, 700, 539]"
692,"[345, 20, 700, 539]"
693,"[344, 19, 700, 539]"
694,"[344, 19, 700, 539]"
695,"[344, 19, 700, 539]"
696,"[344, 18, 701, 539]"
697,"[345, 18, 702, 539]"
698,"[345, 17, 702, 540]"
699,"[344, 17, 702, 540]"
700,"[344, 16, 702, 539]"
701,"[344, 16, 702, 539]"
702,"[343, 15, 704, 539]"
703,"[342, 14, 704, 539]"
704,"[338, 14, 704, 539]"
705,"[333, 11, 699, 539]"
706,"[333, 11, 694, 539]"
707,"[332, 10, 696, 540]"
708,"[332, 9, 696, 540]"
709,"[333, 8, 697, 539]"
710,"[333, 7, 697, 539]"
711,"[331, 7, 697, 540]"
712,"[331, 7, 698, 540]"
713,"[328, 7, 698, 540]"
714,"[328, 7, 698, 540]"
715,"[328, 7, 698, 540]"
716,"[329, 8, 698, 540]"
717,"[329, 7, 697, 539]"
718,"[330, 7, 696, 539]"
719,"[330, 8, 696, 538]"
720,"[330, 8, 697, 539]"
721,"[331, 8, 697, 539]"
722,"[331, 8, 697, 539]"
723,"[330, 7, 697, 539]"
724,"[330, 7, 697, 540]"
725,"[331, 8, 699, 540]"
726,"[333, 8, 701, 541]"
727,"[333, 8, 703, 541]"
728,"[333, 8, 703, 541]"
729,"[334, 8, 704, 541]"
730,"[335, 7, 704, 541]"
731,"[336, 7, 704, 541]"
732,"[336, 7, 704, 541]"
733,"[335, 8, 704, 541]"
734,"[335, 8, 704, 541]"
735,"[335, 8, 704, 541]"
736,"[335, 8, 704, 540]"
737,"[335, 8, 704, 540]"
738,"[336, 9, 703, 541]"
739,"[336, 9, 703, 541]"
740,"[335, 9, 703, 541]"
741,"[335, 9, 703, 540]"
742,"[336, 9, 702, 540]"
743,"[337, 8, 702, 540]"
744,"[338, 8, 702, 540]"
745,"[338, 9, 702, 540]"
746,"[338, 9, 702, 541]"
747,"[338, 9, 702, 541]"
748,"[339, 10, 702, 541]"
749,"[339, 10, 703, 541]"
750,"[338, 10, 703, 541]"
751,"[338, 10, 703, 541]"
752,"[339, 10, 703, 540]"
753,"[338, 10, 703, 540]"
754,"[338, 11, 704, 540]"
755,"[338, 11, 704, 541]"
756,"[337, 11, 702, 541]"
757,"[337, 11, 700, 541]"
758,"[337, 11, 700, 541]"
759,"[337, 12, 701, 541]"
760,"[337, 12, 701, 541]"
761,"[338, 12, 700, 541]"
762,"[337, 12, 701, 541]"
763,"[337, 12, 701, 541]"
764,"[337, 12, 701, 541]"
765,"[337, 12, 702, 541]"
766,"[337, 12, 702, 541]"
767,"[337, 13, 702, 541]"
768,"[337, 13, 702, 541]"
769,"[337, 13, 700, 541]"
770,"[337, 13, 701, 541]"
771,"[338, 14, 701, 541]"
772,"[338, 14, 701, 541]"
773,"[338, 14, 701, 541]"
774,"[337, 14, 701, 541]"
775,"[337, 14, 701, 541]"
776,"[338, 14, 701, 541]"
777,"[338, 14, 701, 541]"
778,"[337, 14, 701, 541]"
779,"[337, 14, 701, 541]"
780,"[337, 14, 700, 541]"
781,"[337, 14, 699, 541]"
782,"[337, 14, 699, 541]"
783,"[337, 14, 699, 541]"
784,"[337, 14, 699, 540]"
785,"[337, 14, 698, 540]"
786,"[338, 14, 699, 540]"
787,"[338, 13, 699, 540]"
788,"[338, 13, 699, 540]"
789,"[338, 13, 699, 540]"
790,"[338, 13, 699, 540]"
791,"[338, 13, 699, 540]"
792,"[338, 13, 700, 540]"
793,"[337, 13, 700, 540]"
794,"[337, 13, 701, 540]"
795,"[339, 13, 701, 540]"
796,"[339, 13, 700, 540]"
797,"[339, 13, 700, 540]"
798,"[339, 13, 701, 540]"
799,"[339, 13, 701, 540]"
800,"[339, 13, 701, 540]"
801,"[338, 13, 701, 540]"
802,"[338, 13, 701, 540]"
803,"[338, 13, 701, 540]"
804,"[339, 14, 701, 540]"
805,"[338, 14, 700, 540]"
806,"[338, 14, 701, 540]"
807,"[338, 14, 701, 540]"
808,"[338, 14, 701, 540]"
809,"[338, 14, 701, 540]"
810,"[338, 14, 701, 540]"
811,"[338, 14, 701, 540]"
812,"[339, 14, 701, 540]"
813,"[339, 14, 701, 540]"
814,"[339, 14, 701, 540]"
815,"[340, 14, 700, 540]"
816,"[339, 14, 700, 540]"
817,"[339, 14, 700, 540]"
818,"[339, 14, 701, 540]"
819,"[339, 14, 701, 540]"
820,"[339, 14, 701, 540]"
821,"[338, 14, 701, 540]"
822,"[338, 14, 701, 540]"
