Frame,ME
1,0
1,24.70391061452514
2,25.4
3,26.516304347826086
4,35.87822878228782
5,40.51865008880995
6,45.29968454258675
7,43.56614785992218
8,33.8957528957529
9,30.75
10,0.0
11,0.0
12,25.0
13,28.0
14,23.0
15,21.714285714285715
16,23.333333333333332
17,25.227272727272727
18,21.5
19,0.0
20,24.0
21,21.0
22,39.380434782608695
23,33.168103448275865
24,34.63565891472868
25,36.88665997993982
26,39.775548589341696
27,42.64282923016803
28,42.565002600104
29,41.70872908186341
30,41.182653518601526
31,41.04700239808153
32,39.70515854235684
33,37.30725995316159
34,37.0368877867328
35,36.53314696485623
36,35.925606469002695
37,33.01006711409396
38,29.208015267175572
39,30.404929577464788
40,37.50370370370371
41,40.66610878661088
42,41.790286975717436
43,43.40191897654584
44,46.22182942996023
45,46.629204265791635
46,44.329166666666666
47,40.0
48,34.80887258172115
49,33.17972350230415
50,31.19625468164794
51,31.215065502183407
52,33.93116883116883
53,32.51345291479821
54,32.68878718535469
55,33.31428571428572
56,30.02341920374707
57,32.98684210526316
58,33.75454545454546
59,30.21212121212121
60,24.066666666666666
61,22.63157894736842
62,25.0
63,22.98148148148148
64,23.2
65,31.484848484848484
66,33.678899082568805
67,27.299212598425196
68,26.25925925925926
69,33.45108695652174
70,39.3474025974026
71,37.81395348837209
72,37.917705735660846
73,41.87397260273973
74,36.400826446280995
75,31.04794520547945
76,32.11914893617021
77,33.576470588235296
78,29.730375426621162
79,27.054794520547944
80,27.516666666666666
81,25.61764705882353
82,0.0
83,30.5
84,26.135135135135137
85,28.78125
86,0.0
87,26.666666666666668
88,31.0
89,32.490238611713664
90,31.580729166666668
91,30.156482861400896
92,29.342036553524803
93,28.846153846153847
94,29.572755417956657
95,32.71270718232044
96,29.231578947368423
97,32.66086956521739
98,33.37837837837838
99,34.3900293255132
100,34.56666666666667
101,33.56353591160221
102,26.524390243902438
103,26.096774193548388
104,35.111111111111114
105,24.303030303030305
106,26.81578947368421
107,28.25
108,27.5
109,23.272727272727273
110,24.933333333333334
111,23.25
112,24.857142857142858
113,23.0
114,26.333333333333332
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,23.0
121,25.1875
122,0.0
123,23.076923076923077
124,22.666666666666668
125,24.058823529411764
126,25.476190476190474
127,26.681818181818183
128,26.760563380281692
129,28.210526315789473
130,29.914893617021278
131,26.25
132,25.47872340425532
133,26.45945945945946
134,24.76923076923077
135,25.454545454545453
136,25.966666666666665
137,24.11764705882353
138,27.3125
139,24.0
140,22.0
141,24.321428571428573
142,24.322580645161292
143,23.0
144,23.451612903225808
145,21.5
146,24.25
147,23.5
148,27.22222222222222
149,23.0
150,23.0
151,25.076923076923077
152,24.0
153,24.141025641025642
154,31.949238578680202
155,39.72268907563025
156,42.68098159509202
157,35.69198312236287
158,21.666666666666668
159,28.50980392156863
160,28.819444444444443
161,28.657894736842106
162,24.142857142857142
163,24.5
164,24.8
165,23.0625
166,24.964285714285715
167,24.166666666666668
168,26.9873417721519
169,0.0
170,0.0
171,26.9
172,25.708333333333332
173,22.767441860465116
174,23.653846153846153
175,25.375
176,27.977272727272727
177,21.2
178,25.125
179,22.9
180,24.427350427350426
181,26.45762711864407
182,24.76923076923077
183,22.95
184,24.369565217391305
185,28.205479452054796
186,27.79245283018868
187,26.449367088607595
188,26.185185185185187
189,23.962962962962962
190,27.006172839506174
191,28.016528925619834
192,26.98
193,23.705263157894738
194,27.346153846153847
195,24.833333333333332
196,29.109170305676855
197,26.05298013245033
198,26.060185185185187
199,24.41891891891892
200,27.714285714285715
201,28.375
202,28.36318407960199
203,25.960264900662253
204,25.147058823529413
205,25.74
206,25.593023255813954
207,26.465753424657535
208,25.57
209,25.21212121212121
210,24.692307692307693
211,27.066666666666666
212,27.77570093457944
213,25.69333333333333
214,26.16216216216216
