Frame,ME
1,0
1,21.5
2,23.34246575342466
3,26.197802197802197
4,30.621951219512194
5,27.897959183673468
6,23.705882352941178
7,23.08108108108108
8,21.333333333333332
9,0.0
10,21.0
11,21.0
12,22.5
13,22.0
14,0.0
15,22.941176470588236
16,22.789473684210527
17,22.714285714285715
18,24.285714285714285
19,23.714285714285715
20,23.833333333333332
21,24.38
22,25.363636363636363
23,25.92753623188406
24,25.29850746268657
25,26.09259259259259
26,27.216216216216218
27,29.183520599250937
28,28.920353982300885
29,25.445544554455445
30,26.007407407407406
31,23.62264150943396
32,24.24
33,23.526315789473685
34,25.3125
35,22.416666666666668
36,22.63888888888889
37,23.24
38,23.962962962962962
39,23.556962025316455
40,23.177777777777777
41,23.75
42,23.63157894736842
43,22.142857142857142
44,22.5
45,22.666666666666668
46,21.5
47,0.0
48,0.0
49,0.0
50,21.0
51,22.333333333333332
52,24.285714285714285
53,23.76923076923077
54,23.818181818181817
55,21.5
56,67.0
57,101.58433734939759
58,86.94927536231884
59,71.25188916876574
60,64.54988399071925
61,63.46589817483189
62,60.27711376715361
63,55.70410447761194
64,53.19096774193548
65,50.03045186640472
66,45.40354223433243
67,41.24370037970314
68,37.568924680246326
69,32.2265625
70,28.589830508474577
71,32.15654405474765
72,36.58599033816425
73,40.67787971457696
74,43.95788336933045
75,46.67526265520535
76,49.90429774036331
77,51.4942609510424
78,52.0558816024496
79,55.41191381495564
80,59.223231176693155
81,57.5251572327044
82,55.84905660377358
83,53.32577903682719
84,26.448356807511736
85,26.19219219219219
86,24.64
87,0.0
88,21.333333333333332
89,26.434977578475337
90,28.85427135678392
91,30.217573221757323
92,28.03846153846154
93,25.263157894736842
94,25.384615384615383
95,25.013157894736842
96,27.207920792079207
97,29.248756218905474
98,27.82183908045977
99,25.522727272727273
100,0.0
101,23.083333333333332
102,26.286290322580644
103,30.349896480331264
104,32.37285223367697
105,31.38615664845173
106,27.958536585365852
107,22.742857142857144
108,23.5
109,26.294117647058822
110,28.11143695014663
111,28.792284866468844
112,25.4468085106383
113,23.166666666666668
114,0.0
115,23.285714285714285
116,24.79581151832461
117,28.209944751381215
118,31.05163043478261
119,28.50354609929078
120,24.741935483870968
121,22.25
122,23.5
123,26.68548387096774
124,31.02708803611738
125,31.93415637860082
126,28.682038834951456
127,25.261744966442954
128,22.0
129,23.428571428571427
130,26.387453874538746
131,29.859484777517565
132,31.901840490797547
133,28.476780185758514
134,25.83809523809524
135,0.0
136,23.637931034482758
137,27.546511627906977
138,32.219148936170214
139,30.488532110091743
140,26.1984126984127
141,23.43243243243243
142,0.0
143,23.509090909090908
144,25.462633451957295
145,28.183673469387756
146,29.346153846153847
147,24.875
148,21.25
149,0.0
150,26.681818181818183
151,25.73267326732673
152,24.717741935483872
153,24.442622950819672
154,0.0
155,0.0
156,29.0
157,25.75
158,26.604395604395606
159,22.416666666666668
160,21.5
161,0.0
162,0.0
