FrameNumber,ROI
261,"[251, 25, 658, 541]"
262,"[251, 25, 657, 541]"
263,"[251, 25, 657, 541]"
264,"[252, 26, 657, 541]"
265,"[251, 26, 657, 541]"
266,"[251, 26, 657, 541]"
267,"[251, 26, 656, 541]"
268,"[251, 26, 655, 541]"
269,"[251, 26, 655, 541]"
270,"[251, 26, 656, 541]"
271,"[250, 26, 657, 541]"
272,"[250, 26, 657, 541]"
273,"[250, 26, 657, 540]"
274,"[251, 26, 657, 540]"
275,"[251, 26, 657, 540]"
276,"[250, 26, 656, 541]"
277,"[250, 26, 656, 541]"
278,"[251, 26, 654, 541]"
279,"[249, 27, 655, 541]"
280,"[248, 27, 658, 541]"
281,"[248, 27, 658, 541]"
282,"[248, 27, 657, 541]"
283,"[249, 27, 655, 541]"
284,"[249, 27, 655, 541]"
285,"[249, 27, 656, 541]"
286,"[249, 27, 656, 541]"
287,"[249, 27, 655, 541]"
288,"[248, 27, 655, 541]"
289,"[248, 27, 656, 540]"
290,"[248, 27, 656, 540]"
291,"[248, 27, 657, 540]"
292,"[248, 26, 657, 540]"
293,"[248, 26, 657, 540]"
294,"[248, 27, 656, 540]"
295,"[248, 27, 656, 540]"
296,"[248, 26, 657, 540]"
297,"[257, 26, 657, 538]"
298,"[257, 26, 656, 538]"
299,"[257, 26, 656, 538]"
300,"[247, 26, 656, 540]"
301,"[247, 25, 657, 540]"
302,"[257, 25, 657, 538]"
303,"[257, 25, 658, 538]"
304,"[257, 26, 658, 538]"
305,"[257, 26, 657, 538]"
306,"[257, 25, 658, 538]"
307,"[257, 25, 658, 538]"
308,"[248, 26, 658, 541]"
309,"[248, 27, 654, 541]"
310,"[248, 27, 655, 541]"
311,"[248, 26, 655, 541]"
312,"[247, 26, 657, 541]"
313,"[247, 27, 657, 540]"
314,"[247, 27, 656, 540]"
315,"[247, 27, 657, 540]"
316,"[247, 27, 658, 540]"
317,"[247, 27, 658, 540]"
318,"[248, 27, 658, 540]"
319,"[247, 27, 658, 540]"
320,"[247, 26, 658, 540]"
321,"[247, 26, 657, 540]"
322,"[247, 26, 658, 540]"
323,"[248, 26, 658, 540]"
324,"[249, 24, 658, 540]"
325,"[258, 24, 658, 538]"
326,"[256, 24, 659, 538]"
327,"[253, 24, 661, 539]"
328,"[242, 25, 661, 542]"
329,"[241, 27, 656, 542]"
330,"[239, 26, 661, 542]"
331,"[237, 25, 661, 542]"
332,"[235, 25, 660, 535]"
333,"[227, 25, 659, 543]"
334,"[227, 25, 658, 543]"
335,"[221, 23, 656, 542]"
336,"[220, 23, 656, 542]"
337,"[216, 21, 648, 542]"
338,"[214, 21, 649, 543]"
339,"[214, 22, 650, 543]"
340,"[216, 22, 653, 546]"
341,"[217, 21, 653, 546]"
342,"[218, 20, 652, 545]"
343,"[220, 18, 653, 545]"
344,"[217, 16, 653, 545]"
345,"[215, 14, 651, 545]"
346,"[214, 14, 648, 545]"
347,"[214, 12, 652, 545]"
348,"[213, 8, 652, 545]"
349,"[212, 8, 646, 545]"
350,"[212, 8, 645, 544]"
351,"[212, 8, 644, 544]"
352,"[212, 8, 644, 544]"
353,"[211, 10, 644, 544]"
354,"[209, 11, 644, 545]"
355,"[202, 12, 643, 545]"
356,"[202, 13, 644, 545]"
357,"[197, 13, 644, 545]"
358,"[193, 14, 642, 546]"
359,"[193, 16, 642, 546]"
360,"[196, 16, 643, 545]"
361,"[198, 13, 645, 546]"
362,"[200, 12, 645, 546]"
363,"[201, 12, 650, 545]"
364,"[207, 13, 650, 546]"
365,"[207, 13, 651, 546]"
366,"[213, 14, 652, 545]"
367,"[221, 13, 652, 545]"
368,"[219, 13, 650, 544]"
369,"[219, 13, 650, 544]"
370,"[228, 15, 648, 542]"
371,"[243, 15, 649, 538]"
372,"[243, 18, 655, 540]"
373,"[248, 18, 657, 541]"
374,"[248, 19, 661, 541]"
375,"[247, 19, 661, 540]"
376,"[246, 18, 663, 542]"
377,"[246, 18, 663, 542]"
378,"[246, 18, 662, 542]"
379,"[246, 18, 660, 542]"
380,"[246, 18, 657, 542]"
381,"[248, 18, 656, 541]"
382,"[248, 16, 646, 538]"
383,"[248, 16, 642, 534]"
384,"[249, 17, 643, 534]"
385,"[248, 18, 645, 534]"
386,"[245, 19, 650, 534]"
387,"[245, 20, 650, 535]"
388,"[245, 21, 649, 538]"
389,"[255, 21, 643, 538]"
390,"[275, 21, 639, 538]"
391,"[273, 22, 637, 538]"
392,"[269, 26, 637, 538]"
393,"[265, 27, 637, 538]"
394,"[260, 28, 636, 538]"
395,"[259, 28, 634, 538]"
396,"[254, 31, 633, 538]"
397,"[253, 34, 636, 537]"
398,"[250, 35, 641, 538]"
399,"[250, 39, 641, 538]"
400,"[252, 39, 637, 536]"
401,"[250, 38, 639, 536]"
402,"[250, 38, 639, 536]"
403,"[241, 39, 657, 536]"
404,"[241, 39, 657, 537]"
405,"[243, 38, 653, 537]"
406,"[244, 38, 653, 538]"
407,"[248, 38, 658, 538]"
408,"[251, 38, 668, 538]"
409,"[254, 40, 679, 538]"
410,"[261, 39, 696, 538]"
411,"[268, 37, 696, 537]"
412,"[268, 37, 687, 537]"
413,"[273, 38, 687, 537]"
414,"[273, 40, 678, 537]"
415,"[272, 40, 650, 538]"
416,"[271, 41, 650, 538]"
417,"[270, 45, 650, 538]"
418,"[270, 46, 650, 539]"
419,"[270, 46, 649, 540]"
420,"[266, 46, 661, 540]"
421,"[265, 47, 663, 538]"
422,"[265, 48, 663, 539]"
423,"[269, 49, 651, 539]"
424,"[269, 50, 651, 539]"
425,"[269, 50, 650, 539]"
426,"[270, 50, 650, 539]"
427,"[269, 51, 651, 539]"
428,"[269, 51, 651, 539]"
429,"[269, 51, 651, 539]"
430,"[270, 51, 649, 539]"
431,"[270, 51, 651, 539]"
432,"[270, 51, 651, 539]"
433,"[262, 48, 651, 539]"
434,"[262, 48, 652, 538]"
435,"[262, 49, 653, 538]"
436,"[262, 49, 654, 538]"
437,"[263, 50, 654, 538]"
438,"[260, 50, 654, 537]"
439,"[260, 49, 651, 537]"
440,"[261, 49, 649, 537]"
441,"[259, 48, 649, 538]"
442,"[259, 48, 648, 538]"
443,"[259, 48, 650, 539]"
444,"[254, 49, 650, 539]"
445,"[254, 49, 649, 534]"
446,"[254, 49, 653, 535]"
447,"[255, 48, 653, 535]"
448,"[255, 48, 653, 538]"
449,"[255, 46, 653, 538]"
450,"[255, 46, 653, 534]"
451,"[255, 47, 653, 535]"
452,"[255, 46, 653, 535]"
453,"[255, 46, 653, 535]"
454,"[255, 46, 654, 535]"
455,"[255, 46, 655, 538]"
456,"[261, 47, 655, 539]"
457,"[261, 47, 656, 539]"
458,"[261, 47, 656, 538]"
459,"[263, 47, 655, 538]"
460,"[262, 47, 654, 538]"
461,"[262, 47, 655, 538]"
462,"[261, 47, 656, 538]"
463,"[260, 47, 657, 538]"
464,"[260, 48, 657, 538]"
465,"[261, 48, 656, 538]"
466,"[261, 48, 656, 538]"
467,"[261, 48, 655, 538]"
468,"[261, 48, 655, 538]"
469,"[262, 48, 652, 538]"
470,"[263, 49, 652, 538]"
471,"[262, 48, 651, 539]"
472,"[262, 48, 655, 539]"
473,"[262, 48, 655, 539]"
474,"[262, 48, 655, 539]"
475,"[261, 49, 655, 539]"
476,"[261, 49, 657, 538]"
477,"[262, 49, 657, 539]"
478,"[262, 49, 656, 539]"
479,"[261, 48, 656, 539]"
480,"[256, 48, 652, 539]"
481,"[256, 48, 651, 535]"
482,"[256, 49, 652, 535]"
483,"[257, 49, 652, 535]"
484,"[257, 49, 653, 535]"
485,"[259, 49, 653, 539]"
486,"[264, 49, 652, 539]"
487,"[255, 48, 653, 539]"
488,"[255, 48, 653, 539]"
489,"[261, 49, 653, 539]"
490,"[263, 49, 653, 538]"
491,"[263, 49, 651, 539]"
492,"[263, 49, 651, 539]"
493,"[264, 49, 652, 539]"
494,"[265, 48, 652, 539]"
495,"[264, 48, 652, 539]"
496,"[258, 47, 651, 538]"
497,"[258, 47, 652, 538]"
498,"[257, 47, 652, 538]"
499,"[257, 47, 654, 538]"
500,"[262, 47, 654, 538]"
501,"[262, 47, 653, 538]"
502,"[256, 46, 653, 538]"
503,"[256, 46, 652, 535]"
504,"[257, 46, 652, 535]"
505,"[255, 47, 650, 535]"
506,"[255, 47, 651, 535]"
507,"[255, 47, 651, 535]"
508,"[255, 47, 652, 536]"
509,"[255, 47, 652, 539]"
510,"[271, 50, 652, 539]"
511,"[270, 50, 653, 539]"
512,"[270, 50, 653, 539]"
513,"[271, 50, 652, 539]"
514,"[271, 50, 653, 539]"
515,"[271, 50, 653, 539]"
516,"[260, 48, 652, 539]"
517,"[260, 47, 651, 538]"
518,"[262, 47, 651, 539]"
519,"[261, 47, 651, 539]"
520,"[260, 47, 651, 539]"
521,"[259, 46, 650, 539]"
522,"[255, 46, 652, 539]"
523,"[255, 46, 653, 538]"
524,"[261, 47, 654, 538]"
525,"[261, 47, 654, 538]"
526,"[262, 47, 653, 538]"
527,"[255, 45, 653, 538]"
528,"[255, 45, 653, 535]"
529,"[255, 45, 653, 535]"
530,"[255, 46, 653, 538]"
531,"[261, 46, 655, 538]"
532,"[261, 46, 655, 539]"
533,"[261, 45, 654, 539]"
534,"[261, 44, 654, 539]"
535,"[261, 44, 657, 538]"
536,"[264, 46, 659, 538]"
537,"[262, 45, 659, 538]"
538,"[260, 45, 658, 537]"
539,"[260, 45, 657, 537]"
540,"[260, 46, 653, 537]"
541,"[261, 46, 650, 538]"
542,"[262, 45, 654, 538]"
543,"[264, 45, 654, 538]"
544,"[264, 45, 654, 538]"
545,"[263, 45, 654, 538]"
546,"[263, 45, 654, 538]"
547,"[264, 45, 658, 538]"
548,"[264, 45, 658, 538]"
549,"[264, 46, 658, 538]"
550,"[264, 46, 658, 538]"
551,"[263, 46, 655, 538]"
552,"[263, 46, 654, 537]"
553,"[262, 46, 655, 538]"
554,"[262, 46, 655, 538]"
555,"[262, 47, 653, 538]"
556,"[262, 47, 653, 538]"
557,"[260, 47, 654, 538]"
558,"[260, 47, 656, 538]"
559,"[261, 47, 656, 538]"
560,"[264, 47, 656, 538]"
561,"[264, 47, 655, 538]"
562,"[265, 46, 655, 539]"
563,"[266, 46, 654, 539]"
564,"[263, 46, 658, 539]"
565,"[263, 46, 658, 539]"
566,"[268, 46, 656, 539]"
567,"[265, 45, 655, 538]"
568,"[265, 45, 656, 538]"
569,"[265, 45, 656, 538]"
570,"[263, 45, 653, 538]"
571,"[263, 45, 652, 539]"
572,"[262, 45, 653, 539]"
573,"[262, 45, 653, 539]"
574,"[263, 45, 652, 539]"
575,"[263, 46, 652, 539]"
576,"[263, 46, 652, 539]"
577,"[264, 46, 657, 539]"
578,"[263, 46, 658, 538]"
579,"[263, 46, 658, 538]"
580,"[263, 46, 655, 539]"
581,"[264, 46, 655, 539]"
582,"[264, 45, 656, 538]"
583,"[265, 45, 656, 538]"
584,"[266, 45, 657, 538]"
585,"[266, 46, 657, 538]"
586,"[266, 46, 658, 538]"
587,"[265, 47, 660, 538]"
588,"[262, 46, 660, 538]"
589,"[262, 46, 658, 538]"
590,"[265, 46, 658, 538]"
591,"[263, 48, 657, 538]"
592,"[263, 49, 661, 538]"
593,"[263, 49, 661, 538]"
594,"[264, 50, 659, 540]"
595,"[265, 51, 659, 540]"
596,"[266, 53, 661, 540]"
597,"[266, 53, 661, 540]"
598,"[265, 53, 661, 539]"
599,"[264, 52, 660, 539]"
600,"[264, 52, 660, 539]"
601,"[265, 53, 660, 539]"
602,"[265, 52, 663, 539]"
603,"[266, 52, 665, 539]"
604,"[266, 51, 665, 538]"
605,"[265, 51, 664, 538]"
606,"[265, 51, 662, 539]"
607,"[263, 49, 661, 539]"
608,"[263, 47, 657, 539]"
609,"[263, 47, 659, 538]"
610,"[265, 47, 659, 538]"
611,"[265, 47, 659, 538]"
612,"[265, 47, 656, 539]"
613,"[263, 47, 653, 539]"
614,"[263, 47, 654, 537]"
615,"[265, 47, 655, 539]"
616,"[274, 47, 655, 539]"
617,"[273, 46, 653, 539]"
618,"[262, 43, 652, 539]"
619,"[262, 43, 652, 539]"
620,"[273, 46, 653, 539]"
621,"[274, 46, 653, 539]"
622,"[262, 43, 654, 539]"
623,"[262, 43, 654, 539]"
624,"[262, 42, 653, 539]"
625,"[262, 42, 652, 539]"
626,"[262, 43, 651, 539]"
627,"[262, 42, 652, 539]"
628,"[259, 42, 652, 538]"
629,"[259, 42, 652, 538]"
630,"[258, 42, 652, 539]"
631,"[257, 42, 652, 539]"
632,"[257, 42, 649, 539]"
633,"[259, 42, 651, 539]"
634,"[262, 42, 651, 538]"
635,"[261, 42, 651, 538]"
636,"[261, 42, 651, 538]"
637,"[263, 42, 649, 538]"
638,"[262, 42, 648, 538]"
639,"[262, 42, 647, 538]"
640,"[263, 43, 648, 538]"
641,"[264, 43, 648, 538]"
642,"[263, 43, 649, 538]"
643,"[263, 43, 650, 538]"
644,"[264, 44, 650, 538]"
645,"[265, 43, 650, 538]"
646,"[261, 41, 650, 537]"
647,"[261, 41, 650, 538]"
648,"[265, 42, 650, 538]"
649,"[265, 42, 650, 537]"
650,"[265, 42, 650, 538]"
651,"[264, 42, 647, 538]"
652,"[264, 41, 647, 538]"
653,"[265, 41, 647, 538]"
654,"[265, 41, 646, 537]"
655,"[265, 41, 647, 538]"
656,"[264, 41, 647, 538]"
657,"[263, 41, 645, 537]"
658,"[263, 41, 645, 538]"
659,"[264, 42, 647, 538]"
660,"[258, 42, 647, 538]"
661,"[258, 42, 646, 538]"
662,"[263, 42, 647, 538]"
663,"[264, 42, 651, 538]"
664,"[263, 41, 651, 538]"
665,"[263, 41, 653, 537]"
666,"[264, 43, 654, 537]"
667,"[264, 42, 654, 538]"
668,"[264, 42, 651, 538]"
669,"[264, 41, 650, 538]"
670,"[264, 41, 650, 537]"
671,"[263, 42, 648, 538]"
672,"[263, 43, 653, 540]"
673,"[274, 45, 653, 540]"
674,"[274, 45, 652, 539]"
675,"[274, 44, 652, 539]"
676,"[274, 44, 652, 539]"
677,"[274, 43, 653, 539]"
678,"[274, 42, 653, 540]"
679,"[274, 41, 653, 540]"
680,"[267, 39, 653, 539]"
681,"[267, 36, 652, 539]"
682,"[266, 35, 652, 539]"
683,"[266, 32, 649, 539]"
684,"[266, 31, 651, 538]"
685,"[262, 28, 651, 538]"
686,"[262, 25, 647, 535]"
687,"[264, 23, 647, 534]"
688,"[262, 21, 647, 534]"
689,"[259, 20, 647, 534]"
690,"[259, 20, 649, 534]"
691,"[261, 18, 649, 534]"
692,"[261, 18, 643, 535]"
693,"[265, 21, 647, 536]"
694,"[278, 21, 647, 536]"
695,"[278, 22, 645, 536]"
696,"[275, 22, 643, 536]"
697,"[273, 20, 639, 536]"
698,"[272, 19, 638, 535]"
699,"[269, 18, 635, 535]"
700,"[268, 18, 635, 535]"
701,"[267, 18, 637, 535]"
702,"[267, 20, 637, 535]"
703,"[267, 22, 637, 535]"
704,"[267, 24, 639, 535]"
705,"[267, 24, 641, 535]"
706,"[268, 24, 641, 535]"
707,"[267, 24, 642, 535]"
708,"[267, 24, 642, 535]"
709,"[268, 24, 641, 535]"
710,"[266, 25, 642, 535]"
711,"[264, 27, 642, 535]"
712,"[263, 27, 642, 535]"
713,"[262, 27, 641, 536]"
714,"[260, 26, 641, 536]"
715,"[258, 26, 642, 537]"
716,"[257, 25, 642, 537]"
717,"[257, 24, 643, 537]"
718,"[257, 24, 643, 537]"
719,"[257, 27, 643, 537]"
720,"[257, 27, 646, 538]"
721,"[256, 28, 648, 538]"
722,"[256, 29, 648, 538]"
723,"[257, 30, 648, 538]"
724,"[256, 31, 651, 538]"
725,"[255, 32, 653, 538]"
726,"[255, 31, 653, 538]"
727,"[256, 31, 654, 538]"
728,"[256, 31, 654, 538]"
729,"[255, 31, 655, 538]"
730,"[254, 31, 657, 538]"
731,"[254, 31, 658, 538]"
732,"[254, 32, 659, 538]"
733,"[254, 33, 659, 538]"
734,"[246, 34, 663, 540]"
735,"[246, 34, 663, 540]"
736,"[255, 34, 658, 537]"
737,"[254, 33, 657, 537]"
738,"[254, 32, 657, 537]"
739,"[254, 31, 658, 537]"
740,"[254, 31, 658, 537]"
741,"[254, 31, 659, 536]"
742,"[254, 31, 659, 537]"
743,"[253, 32, 658, 537]"
744,"[253, 32, 660, 537]"
745,"[253, 33, 660, 537]"
746,"[253, 32, 659, 537]"
747,"[254, 32, 659, 537]"
748,"[254, 32, 659, 537]"
749,"[254, 32, 658, 537]"
750,"[254, 32, 659, 537]"
751,"[254, 32, 659, 537]"
752,"[254, 33, 659, 537]"
753,"[254, 33, 660, 537]"
754,"[255, 32, 660, 537]"
755,"[255, 32, 659, 537]"
756,"[255, 32, 658, 537]"
757,"[255, 31, 656, 537]"
758,"[254, 31, 658, 537]"
759,"[254, 32, 658, 537]"
760,"[255, 32, 657, 537]"
761,"[255, 32, 656, 537]"
762,"[255, 33, 658, 537]"
763,"[255, 33, 658, 537]"
764,"[255, 33, 658, 537]"
765,"[255, 33, 657, 537]"
766,"[255, 33, 657, 537]"
767,"[255, 33, 656, 537]"
768,"[256, 33, 656, 538]"
769,"[257, 33, 655, 538]"
770,"[258, 33, 656, 538]"
771,"[258, 33, 656, 538]"
772,"[258, 33, 656, 538]"
773,"[258, 33, 656, 538]"
774,"[258, 32, 656, 538]"
775,"[258, 32, 656, 538]"
776,"[257, 33, 656, 538]"
777,"[257, 33, 656, 538]"
778,"[257, 33, 656, 538]"
779,"[247, 33, 659, 540]"
780,"[247, 34, 659, 540]"
781,"[257, 34, 655, 538]"
782,"[257, 33, 655, 538]"
783,"[247, 33, 654, 539]"
784,"[247, 35, 655, 539]"
785,"[247, 35, 655, 539]"
786,"[247, 34, 653, 539]"
787,"[257, 34, 653, 539]"
788,"[257, 34, 652, 539]"
789,"[257, 34, 652, 539]"
790,"[258, 34, 652, 539]"
791,"[258, 34, 652, 539]"
792,"[258, 35, 651, 539]"
793,"[245, 35, 655, 540]"
794,"[245, 35, 655, 540]"
795,"[247, 35, 651, 540]"
796,"[247, 35, 651, 540]"
797,"[248, 36, 651, 540]"
798,"[249, 36, 652, 540]"
799,"[249, 36, 654, 540]"
800,"[249, 36, 658, 539]"
801,"[249, 36, 658, 539]"
802,"[249, 35, 656, 539]"
803,"[261, 35, 654, 538]"
804,"[262, 35, 654, 538]"
805,"[262, 35, 653, 538]"
806,"[262, 35, 653, 538]"
807,"[263, 35, 654, 537]"
808,"[263, 35, 654, 537]"
809,"[263, 35, 653, 538]"
810,"[263, 35, 651, 538]"
811,"[264, 34, 650, 538]"
812,"[265, 34, 649, 538]"
813,"[265, 34, 649, 538]"
814,"[265, 34, 647, 538]"
815,"[265, 35, 648, 538]"
816,"[265, 35, 648, 539]"
817,"[265, 35, 648, 539]"
818,"[265, 35, 648, 539]"
819,"[265, 35, 650, 539]"
820,"[265, 34, 650, 539]"
821,"[265, 34, 650, 539]"
822,"[265, 35, 650, 539]"
