FrameNumber,ROI
97,"[301, 56, 653, 519]"
98,"[301, 56, 654, 519]"
99,"[302, 55, 655, 520]"
100,"[302, 55, 655, 520]"
101,"[302, 57, 655, 519]"
102,"[303, 57, 655, 518]"
103,"[301, 57, 655, 518]"
104,"[301, 54, 655, 518]"
105,"[301, 54, 655, 519]"
106,"[301, 54, 656, 519]"
107,"[301, 55, 656, 519]"
108,"[300, 55, 655, 518]"
109,"[300, 57, 655, 517]"
110,"[300, 60, 655, 517]"
111,"[301, 61, 655, 518]"
112,"[299, 62, 655, 520]"
113,"[299, 62, 654, 520]"
114,"[299, 60, 654, 520]"
115,"[299, 60, 654, 520]"
116,"[298, 59, 653, 522]"
117,"[296, 58, 654, 522]"
118,"[296, 58, 654, 521]"
119,"[298, 60, 653, 520]"
120,"[298, 60, 653, 519]"
121,"[300, 61, 655, 520]"
122,"[300, 61, 655, 520]"
123,"[300, 60, 659, 522]"
124,"[301, 59, 659, 522]"
125,"[301, 59, 657, 521]"
126,"[302, 59, 657, 521]"
127,"[302, 59, 656, 520]"
128,"[302, 60, 655, 519]"
129,"[303, 61, 655, 519]"
130,"[303, 61, 656, 521]"
131,"[303, 61, 657, 521]"
132,"[303, 60, 657, 521]"
133,"[303, 60, 657, 520]"
134,"[304, 60, 657, 520]"
135,"[304, 60, 657, 520]"
136,"[304, 59, 658, 520]"
137,"[302, 59, 658, 520]"
138,"[302, 59, 658, 520]"
139,"[302, 59, 658, 520]"
140,"[302, 59, 657, 520]"
141,"[302, 59, 658, 521]"
142,"[301, 58, 658, 521]"
143,"[301, 58, 658, 521]"
144,"[302, 58, 658, 521]"
145,"[302, 57, 659, 521]"
146,"[301, 56, 659, 520]"
147,"[301, 56, 658, 520]"
148,"[301, 56, 657, 520]"
149,"[301, 56, 658, 520]"
150,"[301, 57, 658, 521]"
151,"[301, 54, 657, 521]"
152,"[301, 54, 656, 522]"
153,"[301, 53, 655, 522]"
154,"[301, 53, 655, 522]"
155,"[301, 51, 654, 521]"
156,"[301, 51, 653, 521]"
157,"[301, 51, 652, 519]"
158,"[301, 49, 652, 519]"
159,"[301, 48, 652, 520]"
160,"[302, 48, 652, 520]"
161,"[301, 48, 651, 519]"
162,"[301, 48, 650, 519]"
163,"[300, 48, 650, 518]"
164,"[300, 49, 649, 517]"
165,"[300, 47, 648, 517]"
166,"[300, 47, 648, 516]"
167,"[300, 47, 648, 516]"
168,"[300, 47, 649, 516]"
169,"[299, 47, 649, 516]"
170,"[299, 48, 648, 516]"
171,"[299, 48, 648, 515]"
172,"[299, 48, 648, 515]"
173,"[299, 49, 648, 515]"
174,"[299, 49, 648, 516]"
175,"[300, 49, 648, 517]"
176,"[300, 49, 649, 517]"
177,"[300, 49, 650, 517]"
178,"[301, 48, 650, 517]"
179,"[301, 47, 649, 517]"
180,"[301, 47, 649, 519]"
181,"[302, 47, 650, 520]"
182,"[302, 47, 651, 521]"
183,"[303, 47, 651, 521]"
184,"[303, 47, 651, 521]"
185,"[303, 48, 652, 521]"
186,"[304, 50, 652, 521]"
187,"[304, 50, 652, 521]"
188,"[303, 50, 652, 520]"
189,"[303, 50, 652, 520]"
190,"[302, 50, 652, 520]"
191,"[302, 50, 653, 520]"
192,"[303, 50, 654, 520]"
193,"[303, 50, 654, 520]"
194,"[303, 51, 654, 520]"
195,"[303, 51, 654, 521]"
196,"[303, 52, 653, 521]"
197,"[303, 53, 652, 520]"
198,"[301, 52, 652, 519]"
199,"[301, 52, 651, 518]"
200,"[302, 53, 651, 519]"
201,"[303, 52, 651, 519]"
202,"[303, 52, 650, 519]"
203,"[302, 52, 650, 519]"
204,"[301, 52, 650, 519]"
205,"[301, 53, 649, 519]"
206,"[301, 53, 649, 519]"
207,"[301, 54, 649, 519]"
208,"[301, 54, 650, 519]"
209,"[301, 54, 650, 519]"
210,"[301, 54, 649, 519]"
211,"[302, 54, 650, 520]"
212,"[302, 54, 650, 520]"
213,"[302, 53, 649, 520]"
214,"[302, 53, 650, 520]"
215,"[302, 52, 650, 520]"
216,"[303, 52, 650, 520]"
217,"[303, 52, 651, 519]"
218,"[303, 53, 651, 519]"
219,"[301, 52, 651, 518]"
220,"[301, 52, 651, 518]"
221,"[300, 52, 651, 518]"
222,"[300, 52, 651, 517]"
223,"[300, 52, 652, 517]"
224,"[300, 53, 652, 517]"
225,"[300, 53, 652, 518]"
226,"[302, 53, 651, 518]"
227,"[302, 53, 651, 518]"
228,"[302, 53, 653, 518]"
229,"[302, 53, 653, 519]"
230,"[303, 53, 653, 519]"
231,"[302, 53, 653, 519]"
232,"[302, 53, 653, 518]"
233,"[302, 55, 652, 518]"
234,"[302, 55, 652, 517]"
235,"[302, 54, 653, 518]"
236,"[302, 53, 653, 519]"
237,"[303, 51, 653, 519]"
238,"[303, 51, 654, 520]"
239,"[304, 52, 654, 520]"
240,"[304, 52, 653, 520]"
241,"[304, 53, 651, 520]"
242,"[304, 54, 652, 519]"
243,"[303, 54, 652, 519]"
244,"[303, 54, 652, 519]"
245,"[304, 55, 651, 519]"
246,"[302, 54, 651, 518]"
247,"[302, 53, 651, 518]"
248,"[302, 52, 651, 519]"
249,"[301, 51, 651, 519]"
250,"[301, 51, 651, 519]"
251,"[301, 52, 651, 519]"
252,"[302, 53, 651, 518]"
253,"[303, 54, 651, 518]"
254,"[302, 54, 651, 518]"
255,"[302, 54, 652, 519]"
256,"[303, 54, 652, 519]"
257,"[303, 55, 651, 518]"
258,"[303, 55, 651, 518]"
259,"[303, 54, 651, 518]"
260,"[303, 54, 652, 519]"
261,"[302, 54, 652, 519]"
262,"[302, 54, 652, 519]"
263,"[302, 53, 652, 520]"
264,"[302, 53, 652, 520]"
265,"[302, 54, 651, 519]"
266,"[302, 54, 651, 519]"
267,"[302, 54, 651, 520]"
268,"[302, 54, 651, 520]"
269,"[302, 54, 651, 520]"
270,"[302, 54, 651, 520]"
271,"[304, 55, 651, 520]"
272,"[304, 55, 651, 520]"
273,"[304, 55, 652, 520]"
274,"[304, 55, 652, 519]"
275,"[303, 55, 652, 519]"
276,"[303, 54, 652, 519]"
277,"[302, 54, 652, 519]"
278,"[302, 54, 652, 519]"
279,"[303, 54, 652, 519]"
280,"[303, 54, 652, 519]"
281,"[303, 54, 652, 519]"
282,"[303, 54, 652, 519]"
283,"[302, 54, 652, 519]"
284,"[302, 54, 652, 519]"
285,"[303, 54, 652, 519]"
286,"[305, 55, 651, 520]"
287,"[305, 55, 652, 520]"
288,"[304, 55, 652, 519]"
289,"[304, 55, 651, 519]"
290,"[304, 55, 650, 519]"
291,"[304, 55, 651, 519]"
292,"[304, 55, 651, 519]"
293,"[304, 54, 652, 519]"
294,"[304, 54, 652, 519]"
295,"[304, 54, 652, 519]"
296,"[304, 54, 652, 519]"
297,"[304, 54, 651, 519]"
298,"[304, 54, 651, 519]"
299,"[305, 54, 651, 519]"
300,"[305, 54, 650, 519]"
301,"[304, 54, 650, 519]"
302,"[304, 54, 651, 519]"
303,"[304, 54, 651, 519]"
304,"[303, 53, 651, 520]"
305,"[303, 53, 650, 520]"
306,"[303, 54, 651, 519]"
307,"[303, 54, 652, 520]"
308,"[303, 54, 652, 520]"
309,"[303, 54, 654, 520]"
310,"[303, 54, 654, 520]"
311,"[303, 55, 654, 520]"
312,"[303, 54, 653, 520]"
313,"[303, 54, 653, 520]"
314,"[303, 55, 654, 519]"
315,"[304, 55, 654, 520]"
316,"[304, 55, 654, 520]"
317,"[304, 55, 653, 519]"
318,"[304, 54, 653, 519]"
319,"[304, 54, 653, 520]"
320,"[304, 54, 653, 520]"
321,"[303, 55, 653, 519]"
322,"[303, 55, 652, 519]"
323,"[303, 56, 653, 519]"
324,"[303, 56, 653, 519]"
325,"[303, 55, 652, 520]"
326,"[303, 55, 653, 520]"
327,"[303, 55, 653, 519]"
328,"[303, 55, 653, 519]"
329,"[304, 55, 653, 519]"
330,"[304, 55, 653, 519]"
331,"[303, 54, 652, 519]"
332,"[303, 54, 652, 519]"
333,"[303, 54, 651, 519]"
334,"[303, 54, 651, 518]"
335,"[303, 54, 652, 518]"
336,"[303, 55, 652, 519]"
337,"[303, 55, 653, 519]"
338,"[303, 54, 653, 520]"
339,"[303, 54, 653, 520]"
340,"[303, 54, 653, 520]"
341,"[303, 54, 653, 520]"
342,"[303, 54, 653, 520]"
343,"[303, 55, 652, 521]"
344,"[303, 55, 653, 521]"
345,"[304, 55, 653, 521]"
346,"[304, 55, 653, 521]"
347,"[304, 55, 653, 521]"
348,"[304, 54, 654, 521]"
349,"[304, 54, 654, 520]"
350,"[304, 55, 653, 521]"
351,"[304, 55, 655, 521]"
352,"[306, 54, 655, 521]"
353,"[306, 54, 654, 521]"
354,"[306, 54, 653, 522]"
355,"[306, 54, 653, 522]"
356,"[305, 55, 654, 521]"
357,"[305, 55, 654, 520]"
358,"[305, 55, 654, 520]"
359,"[305, 55, 654, 520]"
360,"[305, 55, 653, 521]"
361,"[305, 55, 653, 521]"
362,"[305, 56, 653, 520]"
363,"[304, 55, 654, 520]"
364,"[304, 55, 654, 520]"
365,"[304, 56, 653, 520]"
366,"[304, 56, 653, 519]"
367,"[304, 56, 653, 519]"
368,"[304, 56, 653, 520]"
369,"[304, 56, 653, 520]"
370,"[304, 55, 653, 520]"
371,"[304, 55, 653, 520]"
372,"[304, 55, 653, 521]"
373,"[304, 55, 653, 521]"
374,"[304, 55, 653, 520]"
375,"[305, 54, 653, 521]"
376,"[305, 54, 653, 521]"
377,"[305, 54, 653, 521]"
378,"[305, 54, 653, 521]"
379,"[305, 54, 653, 521]"
380,"[305, 54, 653, 521]"
381,"[305, 54, 653, 521]"
382,"[305, 54, 654, 521]"
383,"[305, 54, 654, 521]"
384,"[304, 54, 653, 521]"
385,"[304, 54, 654, 521]"
386,"[305, 54, 654, 521]"
387,"[305, 54, 655, 521]"
388,"[305, 54, 655, 522]"
389,"[305, 53, 655, 522]"
390,"[305, 53, 655, 521]"
391,"[305, 54, 654, 522]"
392,"[305, 54, 655, 522]"
393,"[306, 54, 655, 522]"
394,"[305, 54, 655, 522]"
395,"[305, 54, 655, 522]"
396,"[305, 54, 654, 522]"
397,"[306, 54, 655, 522]"
398,"[305, 54, 655, 521]"
399,"[305, 54, 656, 521]"
400,"[306, 54, 656, 521]"
401,"[306, 54, 655, 521]"
402,"[305, 54, 655, 521]"
403,"[305, 54, 655, 521]"
404,"[305, 54, 655, 521]"
405,"[305, 54, 655, 521]"
406,"[305, 54, 655, 521]"
407,"[305, 54, 655, 521]"
408,"[305, 54, 655, 521]"
409,"[305, 54, 655, 520]"
410,"[305, 54, 655, 521]"
411,"[305, 54, 655, 521]"
412,"[305, 54, 655, 522]"
413,"[305, 54, 655, 522]"
414,"[305, 55, 655, 521]"
415,"[305, 54, 655, 521]"
416,"[305, 54, 655, 522]"
417,"[305, 54, 656, 522]"
418,"[305, 54, 656, 522]"
419,"[305, 55, 656, 521]"
420,"[305, 54, 656, 522]"
421,"[305, 54, 656, 522]"
422,"[305, 54, 656, 521]"
423,"[304, 53, 656, 521]"
424,"[303, 53, 655, 521]"
425,"[303, 53, 654, 521]"
426,"[304, 54, 654, 521]"
427,"[304, 54, 655, 521]"
428,"[304, 54, 655, 521]"
429,"[305, 53, 655, 522]"
430,"[305, 53, 656, 522]"
431,"[305, 54, 656, 522]"
432,"[305, 54, 656, 522]"
433,"[305, 54, 656, 522]"
434,"[305, 54, 656, 522]"
435,"[305, 54, 656, 522]"
436,"[306, 54, 655, 522]"
437,"[305, 53, 655, 522]"
438,"[305, 53, 654, 522]"
439,"[305, 53, 654, 522]"
440,"[305, 54, 654, 522]"
441,"[305, 53, 654, 522]"
442,"[305, 53, 654, 522]"
443,"[305, 52, 654, 522]"
444,"[305, 52, 655, 522]"
445,"[305, 52, 655, 522]"
446,"[305, 52, 656, 521]"
447,"[306, 52, 656, 522]"
448,"[306, 53, 655, 522]"
449,"[306, 53, 655, 522]"
450,"[306, 53, 655, 522]"
451,"[306, 54, 656, 522]"
452,"[307, 54, 656, 521]"
453,"[306, 54, 656, 521]"
454,"[306, 54, 655, 521]"
455,"[306, 54, 655, 521]"
456,"[306, 54, 655, 521]"
457,"[306, 54, 655, 521]"
458,"[306, 54, 655, 522]"
459,"[306, 54, 656, 522]"
460,"[306, 54, 656, 521]"
461,"[306, 54, 655, 521]"
462,"[307, 54, 655, 521]"
463,"[307, 55, 656, 522]"
464,"[307, 55, 657, 522]"
465,"[307, 54, 657, 522]"
466,"[306, 54, 656, 522]"
467,"[306, 55, 656, 522]"
468,"[306, 55, 656, 522]"
469,"[306, 55, 656, 522]"
470,"[306, 55, 656, 522]"
471,"[306, 55, 656, 521]"
472,"[306, 55, 656, 521]"
473,"[306, 55, 656, 521]"
474,"[305, 54, 657, 521]"
475,"[305, 54, 657, 521]"
476,"[305, 54, 657, 521]"
477,"[305, 54, 656, 522]"
478,"[305, 54, 656, 522]"
479,"[305, 54, 656, 521]"
480,"[306, 54, 658, 521]"
481,"[306, 54, 658, 521]"
482,"[306, 54, 658, 521]"
483,"[306, 54, 658, 521]"
484,"[306, 54, 658, 521]"
485,"[307, 55, 658, 521]"
486,"[307, 55, 658, 521]"
487,"[306, 55, 658, 521]"
488,"[306, 55, 658, 521]"
489,"[307, 55, 658, 521]"
490,"[307, 55, 658, 521]"
491,"[307, 55, 658, 521]"
492,"[307, 55, 658, 521]"
493,"[307, 55, 658, 521]"
494,"[307, 55, 657, 521]"
495,"[305, 54, 658, 521]"
496,"[304, 53, 658, 521]"
497,"[304, 53, 658, 521]"
498,"[305, 53, 658, 522]"
499,"[305, 53, 658, 522]"
500,"[305, 53, 658, 521]"
501,"[305, 53, 659, 522]"
502,"[305, 54, 659, 522]"
503,"[305, 53, 658, 522]"
504,"[306, 53, 658, 522]"
505,"[306, 53, 657, 522]"
506,"[306, 53, 657, 523]"
507,"[306, 53, 657, 523]"
508,"[306, 54, 658, 522]"
509,"[306, 54, 658, 522]"
510,"[306, 55, 658, 522]"
511,"[305, 55, 658, 522]"
512,"[305, 57, 657, 521]"
513,"[305, 57, 658, 521]"
514,"[305, 58, 658, 522]"
515,"[305, 58, 657, 522]"
516,"[305, 59, 657, 521]"
517,"[305, 57, 657, 521]"
518,"[305, 57, 658, 521]"
519,"[305, 57, 658, 520]"
520,"[305, 55, 658, 521]"
521,"[305, 55, 658, 522]"
522,"[305, 55, 659, 522]"
523,"[305, 54, 659, 522]"
524,"[305, 54, 659, 522]"
525,"[305, 54, 659, 522]"
526,"[305, 54, 659, 522]"
527,"[305, 54, 659, 522]"
528,"[305, 53, 660, 522]"
529,"[305, 52, 660, 522]"
530,"[306, 52, 660, 522]"
531,"[305, 52, 660, 522]"
532,"[305, 53, 659, 522]"
533,"[305, 54, 658, 521]"
534,"[304, 56, 658, 521]"
535,"[304, 57, 657, 521]"
536,"[305, 57, 657, 522]"
537,"[305, 58, 656, 522]"
538,"[304, 58, 656, 522]"
539,"[303, 57, 654, 522]"
540,"[303, 57, 655, 522]"
541,"[304, 57, 655, 522]"
542,"[304, 58, 654, 521]"
543,"[303, 57, 654, 521]"
544,"[303, 57, 653, 520]"
545,"[303, 57, 653, 519]"
546,"[303, 57, 653, 519]"
547,"[303, 57, 653, 519]"
548,"[303, 56, 653, 519]"
549,"[303, 55, 654, 521]"
550,"[303, 54, 654, 521]"
551,"[303, 53, 654, 520]"
552,"[303, 52, 655, 521]"
553,"[304, 51, 655, 521]"
554,"[305, 49, 655, 521]"
555,"[306, 47, 655, 522]"
556,"[306, 46, 655, 522]"
557,"[306, 45, 655, 520]"
558,"[306, 44, 657, 520]"
559,"[305, 43, 657, 521]"
560,"[305, 42, 656, 521]"
561,"[306, 42, 656, 520]"
562,"[305, 42, 654, 520]"
563,"[305, 41, 654, 520]"
564,"[304, 41, 653, 520]"
565,"[303, 43, 653, 518]"
566,"[302, 41, 650, 517]"
567,"[302, 41, 651, 517]"
568,"[302, 40, 651, 515]"
569,"[302, 38, 649, 515]"
570,"[302, 38, 650, 514]"
571,"[300, 38, 651, 514]"
572,"[299, 39, 651, 511]"
573,"[298, 39, 650, 511]"
574,"[298, 40, 647, 510]"
575,"[297, 39, 647, 509]"
576,"[297, 39, 647, 509]"
577,"[297, 40, 644, 509]"
578,"[297, 40, 644, 509]"
579,"[296, 40, 644, 509]"
580,"[296, 40, 644, 509]"
581,"[296, 40, 645, 509]"
582,"[296, 40, 646, 509]"
583,"[297, 40, 646, 509]"
584,"[298, 40, 648, 510]"
585,"[300, 39, 651, 512]"
586,"[302, 39, 651, 512]"
587,"[302, 37, 652, 516]"
588,"[303, 37, 657, 517]"
589,"[303, 36, 661, 517]"
590,"[306, 35, 664, 517]"
591,"[308, 35, 664, 517]"
592,"[310, 35, 665, 518]"
593,"[310, 35, 665, 518]"
594,"[310, 35, 665, 516]"
595,"[310, 35, 665, 516]"
596,"[310, 35, 664, 516]"
597,"[308, 37, 663, 516]"
598,"[305, 40, 660, 517]"
599,"[305, 42, 660, 517]"
600,"[304, 43, 658, 515]"
601,"[304, 44, 655, 514]"
602,"[306, 47, 653, 513]"
603,"[305, 48, 653, 515]"
604,"[305, 50, 653, 515]"
605,"[306, 54, 653, 514]"
606,"[307, 57, 654, 516]"
607,"[308, 57, 656, 516]"
608,"[310, 58, 656, 517]"
609,"[310, 57, 656, 517]"
610,"[309, 57, 655, 517]"
611,"[309, 59, 655, 518]"
612,"[307, 57, 653, 518]"
613,"[307, 57, 652, 519]"
614,"[307, 58, 652, 520]"
615,"[307, 57, 653, 520]"
616,"[306, 57, 654, 520]"
617,"[306, 59, 657, 520]"
618,"[307, 58, 657, 519]"
619,"[307, 55, 657, 519]"
620,"[307, 55, 659, 519]"
621,"[308, 56, 660, 519]"
622,"[309, 56, 660, 519]"
623,"[309, 57, 660, 520]"
624,"[310, 57, 660, 520]"
625,"[310, 57, 659, 520]"
626,"[309, 56, 659, 521]"
627,"[309, 55, 659, 521]"
628,"[307, 53, 659, 520]"
629,"[307, 53, 658, 519]"
630,"[306, 52, 658, 519]"
631,"[305, 52, 657, 519]"
632,"[305, 54, 657, 519]"
633,"[303, 55, 656, 519]"
634,"[303, 54, 655, 520]"
635,"[303, 54, 653, 520]"
636,"[304, 56, 653, 519]"
637,"[304, 57, 651, 519]"
638,"[305, 55, 650, 520]"
639,"[304, 55, 650, 520]"
640,"[304, 57, 651, 520]"
641,"[306, 58, 651, 520]"
642,"[306, 59, 652, 520]"
643,"[306, 59, 653, 520]"
644,"[306, 60, 654, 519]"
645,"[306, 59, 654, 520]"
646,"[306, 59, 654, 520]"
647,"[306, 60, 654, 519]"
648,"[306, 60, 654, 520]"
649,"[306, 60, 653, 520]"
650,"[306, 61, 653, 520]"
651,"[305, 61, 653, 520]"
652,"[305, 62, 652, 520]"
653,"[306, 62, 653, 520]"
654,"[306, 61, 653, 520]"
655,"[306, 60, 653, 520]"
656,"[306, 59, 653, 521]"
657,"[305, 58, 653, 521]"
658,"[305, 57, 654, 522]"
659,"[305, 57, 654, 522]"
660,"[305, 57, 655, 521]"
661,"[305, 56, 655, 521]"
662,"[305, 56, 654, 521]"
663,"[305, 56, 654, 521]"
664,"[305, 56, 654, 521]"
665,"[305, 56, 653, 521]"
666,"[305, 57, 653, 522]"
667,"[306, 57, 653, 522]"
668,"[306, 57, 652, 521]"
669,"[306, 57, 653, 521]"
670,"[306, 57, 653, 521]"
671,"[306, 56, 653, 521]"
672,"[306, 56, 653, 521]"
673,"[306, 56, 654, 521]"
674,"[306, 56, 654, 521]"
675,"[306, 56, 654, 521]"
676,"[306, 56, 653, 521]"
677,"[306, 56, 653, 521]"
678,"[305, 56, 653, 521]"
679,"[305, 56, 653, 521]"
680,"[306, 55, 653, 521]"
681,"[306, 55, 653, 521]"
682,"[306, 56, 653, 521]"
683,"[306, 56, 653, 521]"
684,"[306, 56, 652, 521]"
685,"[306, 56, 653, 521]"
686,"[306, 56, 653, 520]"
687,"[307, 56, 652, 520]"
688,"[307, 56, 652, 520]"
689,"[307, 56, 652, 520]"
690,"[307, 56, 652, 521]"
691,"[306, 56, 652, 521]"
692,"[306, 56, 652, 520]"
693,"[305, 56, 651, 520]"
694,"[305, 56, 651, 520]"
695,"[306, 56, 652, 520]"
696,"[306, 56, 653, 520]"
697,"[306, 56, 653, 521]"
698,"[307, 56, 653, 521]"
699,"[306, 56, 652, 521]"
700,"[306, 56, 652, 521]"
701,"[307, 56, 653, 521]"
702,"[307, 56, 654, 521]"
703,"[307, 56, 654, 521]"
704,"[307, 56, 654, 521]"
705,"[306, 56, 654, 521]"
706,"[306, 56, 653, 521]"
707,"[307, 57, 653, 521]"
708,"[307, 57, 653, 521]"
709,"[307, 56, 653, 521]"
710,"[307, 56, 653, 522]"
711,"[307, 56, 653, 522]"
712,"[307, 56, 653, 521]"
713,"[307, 56, 654, 521]"
714,"[306, 56, 654, 521]"
715,"[306, 56, 655, 521]"
716,"[307, 56, 655, 521]"
717,"[307, 58, 653, 521]"
718,"[307, 58, 653, 521]"
719,"[307, 58, 654, 521]"
720,"[307, 58, 654, 521]"
721,"[307, 56, 654, 521]"
722,"[307, 56, 654, 521]"
723,"[307, 56, 654, 521]"
724,"[307, 56, 654, 521]"
725,"[307, 56, 653, 521]"
726,"[306, 57, 654, 521]"
727,"[305, 57, 654, 521]"
728,"[305, 57, 653, 521]"
729,"[305, 57, 654, 521]"
730,"[305, 56, 654, 520]"
731,"[305, 56, 653, 520]"
732,"[305, 56, 653, 520]"
733,"[305, 56, 653, 520]"
734,"[305, 56, 652, 520]"
735,"[305, 56, 652, 520]"
736,"[305, 56, 652, 520]"
737,"[305, 56, 652, 519]"
738,"[305, 56, 652, 519]"
739,"[306, 56, 652, 519]"
740,"[305, 56, 652, 519]"
741,"[305, 56, 652, 519]"
742,"[305, 55, 652, 521]"
743,"[305, 55, 652, 521]"
744,"[305, 57, 652, 519]"
745,"[306, 57, 652, 519]"
746,"[306, 57, 652, 519]"
747,"[306, 57, 653, 519]"
748,"[306, 56, 653, 519]"
749,"[306, 56, 653, 519]"
750,"[306, 56, 653, 519]"
751,"[305, 56, 653, 519]"
752,"[305, 56, 652, 519]"
753,"[305, 56, 652, 519]"
754,"[305, 57, 653, 519]"
755,"[305, 57, 653, 519]"
756,"[305, 56, 653, 519]"
757,"[305, 56, 654, 520]"
758,"[305, 55, 654, 520]"
759,"[305, 55, 653, 520]"
760,"[305, 56, 653, 520]"
761,"[305, 55, 653, 520]"
762,"[305, 55, 654, 520]"
763,"[305, 54, 654, 521]"
764,"[305, 54, 654, 521]"
765,"[306, 53, 655, 521]"
766,"[307, 53, 655, 521]"
767,"[307, 53, 655, 522]"
768,"[306, 53, 655, 522]"
769,"[306, 53, 655, 522]"
770,"[305, 53, 655, 521]"
771,"[305, 53, 654, 520]"
772,"[306, 53, 654, 521]"
773,"[305, 53, 654, 521]"
774,"[305, 53, 653, 520]"
775,"[306, 54, 653, 520]"
776,"[306, 54, 653, 520]"
777,"[306, 54, 654, 520]"
778,"[307, 55, 654, 520]"
779,"[307, 55, 655, 520]"
780,"[306, 54, 655, 521]"
781,"[306, 54, 653, 521]"
782,"[306, 54, 653, 520]"
783,"[306, 55, 652, 519]"
784,"[306, 55, 651, 520]"
785,"[305, 55, 651, 520]"
786,"[305, 55, 651, 519]"
787,"[305, 55, 651, 519]"
788,"[305, 55, 651, 519]"
789,"[305, 56, 651, 519]"
790,"[305, 55, 651, 519]"
791,"[305, 55, 652, 519]"
792,"[306, 55, 652, 519]"
793,"[306, 55, 652, 519]"
794,"[306, 54, 652, 519]"
795,"[306, 54, 653, 519]"
796,"[307, 54, 653, 520]"
797,"[306, 53, 653, 520]"
798,"[305, 53, 652, 520]"
799,"[305, 53, 652, 520]"
800,"[305, 53, 652, 520]"
801,"[305, 53, 652, 520]"
802,"[305, 54, 653, 521]"
803,"[307, 54, 654, 521]"
804,"[307, 54, 654, 520]"
805,"[307, 54, 653, 520]"
806,"[307, 54, 653, 520]"
807,"[307, 54, 654, 520]"
808,"[306, 53, 654, 520]"
809,"[306, 53, 653, 520]"
810,"[306, 53, 652, 521]"
811,"[307, 54, 653, 521]"
812,"[307, 54, 653, 521]"
813,"[307, 54, 654, 521]"
814,"[307, 55, 654, 521]"
815,"[307, 56, 654, 521]"
816,"[307, 55, 654, 520]"
817,"[307, 55, 655, 521]"
818,"[306, 54, 655, 521]"
819,"[306, 54, 655, 520]"
820,"[306, 55, 655, 520]"
821,"[306, 54, 654, 519]"
822,"[306, 54, 653, 520]"
