FrameNumber,ROI
165,"[335, 25, 699, 528]"
166,"[335, 25, 699, 528]"
167,"[336, 25, 699, 528]"
168,"[336, 25, 699, 528]"
169,"[337, 26, 699, 528]"
170,"[337, 26, 700, 527]"
171,"[336, 27, 700, 527]"
172,"[335, 27, 700, 527]"
173,"[335, 27, 699, 527]"
174,"[335, 26, 698, 527]"
175,"[335, 26, 699, 528]"
176,"[336, 26, 699, 528]"
177,"[336, 26, 699, 528]"
178,"[336, 26, 699, 527]"
179,"[335, 26, 700, 527]"
180,"[335, 26, 700, 527]"
181,"[336, 27, 699, 527]"
182,"[335, 27, 699, 527]"
183,"[335, 26, 699, 527]"
184,"[334, 26, 699, 528]"
185,"[334, 26, 700, 528]"
186,"[336, 27, 700, 527]"
187,"[335, 26, 700, 527]"
188,"[335, 26, 700, 526]"
189,"[336, 26, 700, 527]"
190,"[336, 25, 699, 527]"
191,"[335, 25, 699, 527]"
192,"[335, 25, 699, 527]"
193,"[336, 25, 699, 527]"
194,"[336, 25, 699, 527]"
195,"[335, 26, 699, 527]"
196,"[335, 26, 699, 527]"
197,"[334, 26, 699, 527]"
198,"[334, 27, 700, 527]"
199,"[335, 18, 700, 527]"
200,"[337, 18, 702, 527]"
201,"[337, 18, 702, 527]"
202,"[336, 18, 701, 527]"
203,"[336, 26, 701, 527]"
204,"[336, 26, 701, 527]"
205,"[337, 19, 701, 527]"
206,"[336, 19, 701, 526]"
207,"[335, 27, 701, 526]"
208,"[335, 27, 701, 527]"
209,"[335, 28, 700, 527]"
210,"[335, 28, 700, 527]"
211,"[334, 27, 699, 527]"
212,"[333, 26, 699, 528]"
213,"[333, 25, 699, 528]"
214,"[333, 23, 699, 528]"
215,"[330, 21, 699, 528]"
216,"[329, 20, 698, 528]"
217,"[328, 20, 700, 528]"
218,"[328, 20, 703, 527]"
219,"[329, 19, 704, 528]"
220,"[329, 19, 704, 528]"
221,"[328, 19, 706, 528]"
222,"[328, 19, 706, 528]"
223,"[328, 14, 707, 527]"
224,"[325, 14, 707, 526]"
225,"[324, 19, 702, 527]"
226,"[324, 19, 703, 527]"
227,"[323, 19, 703, 527]"
228,"[323, 19, 703, 527]"
229,"[324, 18, 702, 527]"
230,"[324, 18, 701, 527]"
231,"[324, 19, 701, 527]"
232,"[324, 20, 701, 527]"
233,"[324, 20, 701, 527]"
234,"[324, 15, 707, 527]"
235,"[334, 15, 707, 525]"
236,"[335, 13, 706, 524]"
237,"[326, 13, 704, 527]"
238,"[326, 15, 702, 527]"
239,"[335, 15, 704, 521]"
240,"[329, 15, 704, 527]"
241,"[329, 21, 705, 527]"
242,"[333, 21, 705, 526]"
243,"[332, 22, 703, 526]"
244,"[332, 22, 704, 526]"
245,"[330, 23, 704, 526]"
246,"[330, 17, 705, 525]"
247,"[338, 17, 705, 524]"
248,"[332, 17, 705, 526]"
249,"[332, 16, 705, 526]"
250,"[331, 16, 704, 527]"
251,"[331, 15, 704, 527]"
252,"[337, 15, 704, 523]"
253,"[331, 15, 704, 527]"
254,"[331, 22, 703, 527]"
255,"[331, 14, 703, 527]"
256,"[334, 14, 704, 528]"
257,"[334, 14, 704, 528]"
258,"[334, 14, 704, 527]"
259,"[334, 15, 704, 527]"
260,"[339, 15, 703, 522]"
261,"[340, 14, 703, 523]"
262,"[340, 14, 703, 523]"
263,"[332, 14, 703, 527]"
264,"[332, 22, 702, 527]"
265,"[331, 22, 701, 527]"
266,"[330, 22, 701, 527]"
267,"[330, 22, 700, 527]"
268,"[330, 23, 701, 527]"
269,"[331, 23, 701, 527]"
270,"[330, 23, 701, 528]"
271,"[330, 23, 701, 528]"
272,"[332, 23, 701, 528]"
273,"[332, 23, 700, 528]"
274,"[331, 23, 700, 528]"
275,"[331, 23, 700, 528]"
276,"[332, 24, 700, 528]"
277,"[332, 23, 699, 528]"
278,"[332, 23, 699, 528]"
279,"[332, 22, 699, 528]"
280,"[332, 22, 699, 528]"
281,"[332, 22, 700, 528]"
282,"[332, 23, 700, 528]"
283,"[333, 22, 700, 528]"
284,"[332, 22, 700, 528]"
285,"[332, 16, 701, 528]"
286,"[340, 15, 701, 522]"
287,"[332, 15, 701, 527]"
288,"[332, 24, 698, 527]"
289,"[333, 24, 699, 527]"
290,"[333, 24, 699, 528]"
291,"[333, 23, 698, 528]"
292,"[333, 23, 698, 528]"
293,"[333, 23, 698, 528]"
294,"[333, 23, 699, 528]"
295,"[331, 23, 699, 528]"
296,"[331, 23, 700, 528]"
297,"[331, 23, 701, 528]"
298,"[332, 23, 701, 528]"
299,"[332, 23, 701, 528]"
300,"[331, 23, 701, 528]"
301,"[331, 24, 701, 528]"
302,"[331, 24, 700, 528]"
303,"[332, 23, 700, 528]"
304,"[332, 15, 701, 527]"
305,"[331, 15, 701, 528]"
306,"[331, 22, 700, 528]"
307,"[332, 22, 701, 528]"
308,"[333, 22, 701, 527]"
309,"[333, 22, 701, 528]"
310,"[333, 14, 702, 528]"
311,"[339, 14, 702, 524]"
312,"[333, 15, 701, 528]"
313,"[333, 22, 702, 528]"
314,"[334, 22, 702, 528]"
315,"[333, 21, 702, 528]"
316,"[333, 21, 702, 528]"
317,"[333, 22, 703, 528]"
318,"[333, 22, 703, 528]"
319,"[332, 23, 703, 528]"
320,"[332, 21, 704, 528]"
321,"[333, 20, 704, 529]"
322,"[333, 19, 711, 529]"
323,"[325, 17, 723, 526]"
324,"[318, 15, 740, 529]"
325,"[292, 15, 761, 529]"
326,"[280, 17, 768, 530]"
327,"[269, 18, 781, 530]"
328,"[260, 18, 782, 530]"
329,"[250, 19, 783, 531]"
330,"[247, 21, 786, 531]"
331,"[246, 21, 786, 531]"
332,"[246, 22, 787, 529]"
333,"[246, 23, 787, 531]"
334,"[246, 23, 786, 531]"
335,"[244, 23, 786, 530]"
336,"[244, 23, 787, 530]"
337,"[245, 22, 787, 529]"
338,"[245, 22, 788, 528]"
339,"[247, 21, 789, 528]"
340,"[247, 21, 789, 529]"
341,"[243, 19, 787, 530]"
342,"[240, 19, 787, 530]"
343,"[236, 20, 787, 530]"
344,"[236, 20, 787, 530]"
345,"[238, 19, 787, 530]"
346,"[241, 19, 787, 529]"
347,"[241, 18, 787, 529]"
348,"[243, 18, 790, 529]"
349,"[245, 18, 791, 528]"
350,"[247, 19, 793, 531]"
351,"[239, 19, 796, 531]"
352,"[239, 19, 796, 531]"
353,"[248, 18, 796, 531]"
354,"[248, 18, 795, 531]"
355,"[249, 18, 794, 531]"
356,"[249, 18, 794, 531]"
357,"[249, 18, 791, 531]"
358,"[254, 19, 789, 531]"
359,"[254, 18, 788, 531]"
360,"[262, 18, 787, 529]"
361,"[262, 16, 787, 527]"
362,"[273, 14, 782, 527]"
363,"[280, 11, 779, 527]"
364,"[286, 11, 771, 529]"
365,"[297, 9, 770, 529]"
366,"[305, 8, 765, 529]"
367,"[312, 8, 756, 529]"
368,"[309, 8, 749, 531]"
369,"[306, 8, 744, 531]"
370,"[306, 10, 741, 532]"
371,"[298, 11, 744, 532]"
372,"[292, 11, 744, 531]"
373,"[284, 13, 747, 531]"
374,"[280, 14, 749, 531]"
375,"[274, 14, 749, 531]"
376,"[269, 15, 749, 529]"
377,"[269, 16, 748, 528]"
378,"[269, 15, 747, 528]"
379,"[264, 15, 745, 526]"
380,"[264, 15, 743, 527]"
381,"[267, 14, 739, 529]"
382,"[268, 12, 737, 529]"
383,"[276, 12, 732, 529]"
384,"[291, 12, 714, 525]"
385,"[293, 12, 706, 523]"
386,"[304, 12, 696, 522]"
387,"[315, 15, 687, 518]"
388,"[317, 15, 686, 522]"
389,"[318, 15, 689, 523]"
390,"[321, 16, 689, 524]"
391,"[321, 15, 689, 524]"
392,"[321, 15, 692, 526]"
393,"[326, 18, 697, 526]"
394,"[333, 20, 700, 526]"
395,"[338, 20, 701, 524]"
396,"[349, 22, 702, 523]"
397,"[351, 23, 704, 524]"
398,"[347, 24, 704, 524]"
399,"[347, 24, 704, 523]"
400,"[347, 23, 705, 522]"
401,"[347, 23, 705, 522]"
402,"[348, 23, 706, 521]"
403,"[347, 21, 707, 521]"
404,"[347, 21, 708, 521]"
405,"[347, 21, 708, 522]"
406,"[347, 21, 709, 523]"
407,"[346, 21, 709, 523]"
408,"[346, 22, 708, 522]"
409,"[344, 22, 707, 523]"
410,"[344, 22, 706, 523]"
411,"[344, 22, 704, 523]"
412,"[342, 23, 703, 523]"
413,"[340, 22, 702, 523]"
414,"[340, 22, 702, 524]"
415,"[342, 22, 699, 524]"
416,"[341, 22, 699, 524]"
417,"[339, 23, 697, 525]"
418,"[339, 22, 697, 525]"
419,"[336, 21, 697, 526]"
420,"[335, 21, 696, 526]"
421,"[335, 21, 697, 526]"
422,"[336, 21, 697, 526]"
423,"[335, 21, 695, 526]"
424,"[333, 21, 695, 527]"
425,"[333, 21, 694, 527]"
426,"[334, 21, 696, 527]"
427,"[335, 21, 698, 527]"
428,"[337, 21, 699, 527]"
429,"[337, 21, 700, 526]"
430,"[339, 22, 701, 526]"
431,"[339, 22, 701, 526]"
432,"[339, 22, 701, 526]"
433,"[341, 23, 701, 526]"
434,"[342, 23, 701, 526]"
435,"[342, 23, 700, 526]"
436,"[342, 23, 701, 526]"
437,"[344, 23, 702, 526]"
438,"[344, 23, 702, 526]"
439,"[343, 22, 702, 526]"
440,"[343, 22, 703, 526]"
441,"[344, 22, 703, 527]"
442,"[343, 22, 703, 527]"
443,"[343, 22, 702, 527]"
444,"[343, 23, 701, 527]"
445,"[344, 23, 701, 526]"
446,"[343, 23, 700, 526]"
447,"[343, 22, 700, 526]"
448,"[343, 21, 699, 526]"
449,"[341, 21, 699, 526]"
450,"[341, 21, 700, 526]"
451,"[340, 22, 700, 525]"
452,"[339, 21, 700, 526]"
453,"[338, 21, 700, 526]"
454,"[337, 21, 700, 525]"
455,"[336, 22, 700, 526]"
456,"[336, 22, 700, 526]"
457,"[336, 21, 700, 525]"
458,"[335, 21, 698, 525]"
459,"[335, 21, 698, 525]"
460,"[335, 21, 698, 525]"
461,"[335, 21, 698, 525]"
462,"[336, 21, 698, 525]"
463,"[336, 21, 698, 526]"
464,"[336, 21, 698, 526]"
465,"[334, 21, 699, 526]"
466,"[334, 21, 699, 525]"
467,"[333, 21, 699, 526]"
468,"[333, 21, 698, 526]"
469,"[334, 21, 698, 526]"
470,"[334, 21, 699, 526]"
471,"[334, 21, 699, 526]"
472,"[334, 20, 699, 526]"
473,"[335, 20, 698, 526]"
474,"[335, 20, 698, 525]"
475,"[335, 21, 698, 525]"
476,"[335, 21, 699, 525]"
477,"[334, 21, 699, 525]"
478,"[333, 20, 697, 525]"
479,"[333, 19, 697, 525]"
480,"[334, 19, 697, 525]"
481,"[334, 20, 697, 525]"
482,"[333, 19, 697, 525]"
483,"[333, 19, 697, 525]"
484,"[334, 19, 697, 525]"
485,"[334, 19, 697, 525]"
486,"[334, 21, 699, 525]"
487,"[335, 20, 700, 525]"
488,"[337, 20, 700, 525]"
489,"[336, 21, 700, 525]"
490,"[336, 22, 701, 525]"
491,"[336, 22, 701, 525]"
492,"[335, 20, 701, 525]"
493,"[335, 20, 701, 524]"
494,"[336, 21, 701, 525]"
495,"[337, 21, 700, 525]"
496,"[336, 21, 699, 525]"
497,"[336, 21, 699, 524]"
498,"[337, 21, 700, 525]"
499,"[337, 22, 700, 525]"
500,"[337, 21, 701, 525]"
501,"[337, 20, 701, 526]"
502,"[336, 20, 700, 526]"
503,"[335, 21, 700, 525]"
504,"[335, 22, 700, 526]"
505,"[336, 21, 700, 526]"
506,"[336, 20, 700, 525]"
507,"[336, 20, 701, 526]"
508,"[336, 21, 702, 526]"
509,"[337, 21, 702, 525]"
510,"[337, 21, 702, 526]"
511,"[337, 21, 701, 526]"
512,"[336, 21, 701, 526]"
513,"[336, 21, 701, 526]"
514,"[337, 21, 701, 526]"
515,"[338, 22, 701, 526]"
516,"[338, 22, 701, 526]"
517,"[337, 22, 701, 526]"
518,"[337, 22, 701, 525]"
519,"[338, 22, 701, 525]"
520,"[338, 22, 701, 525]"
521,"[338, 22, 701, 525]"
522,"[338, 22, 701, 525]"
523,"[338, 22, 702, 525]"
524,"[340, 22, 702, 525]"
525,"[340, 22, 702, 526]"
526,"[340, 22, 702, 526]"
527,"[340, 22, 702, 525]"
528,"[340, 22, 703, 525]"
529,"[340, 22, 703, 526]"
530,"[340, 24, 703, 526]"
531,"[340, 23, 703, 526]"
532,"[340, 23, 703, 526]"
533,"[341, 22, 703, 526]"
534,"[341, 22, 703, 526]"
535,"[341, 23, 703, 526]"
536,"[341, 22, 703, 526]"
537,"[341, 21, 703, 526]"
538,"[341, 21, 703, 526]"
539,"[342, 22, 703, 526]"
540,"[339, 22, 703, 527]"
541,"[339, 21, 703, 527]"
542,"[340, 21, 703, 527]"
543,"[340, 21, 703, 527]"
544,"[340, 21, 702, 526]"
545,"[340, 22, 702, 526]"
546,"[340, 22, 702, 526]"
547,"[340, 22, 702, 526]"
548,"[340, 22, 702, 526]"
549,"[340, 22, 702, 525]"
550,"[340, 23, 702, 525]"
551,"[340, 23, 702, 525]"
552,"[340, 22, 703, 525]"
553,"[339, 22, 703, 525]"
554,"[339, 22, 701, 525]"
555,"[338, 22, 702, 525]"
556,"[338, 22, 702, 525]"
557,"[338, 22, 702, 525]"
558,"[337, 21, 702, 525]"
559,"[337, 21, 701, 526]"
560,"[337, 21, 701, 526]"
561,"[337, 20, 700, 525]"
562,"[337, 20, 699, 526]"
563,"[336, 21, 699, 526]"
564,"[336, 21, 699, 526]"
565,"[337, 21, 699, 525]"
566,"[336, 21, 698, 525]"
567,"[336, 21, 699, 525]"
568,"[337, 20, 699, 525]"
569,"[336, 20, 699, 525]"
570,"[335, 20, 698, 525]"
571,"[335, 21, 698, 525]"
572,"[336, 21, 699, 525]"
573,"[336, 21, 699, 525]"
574,"[335, 21, 699, 525]"
575,"[335, 21, 698, 525]"
576,"[336, 21, 698, 525]"
577,"[336, 21, 700, 525]"
578,"[337, 21, 700, 525]"
579,"[337, 21, 700, 525]"
580,"[337, 21, 701, 525]"
581,"[336, 21, 701, 525]"
582,"[336, 21, 701, 525]"
583,"[335, 21, 701, 524]"
584,"[335, 21, 701, 524]"
585,"[336, 21, 702, 525]"
586,"[336, 21, 702, 525]"
587,"[336, 21, 702, 525]"
588,"[335, 21, 702, 525]"
589,"[334, 21, 702, 526]"
590,"[334, 21, 700, 526]"
591,"[334, 21, 700, 526]"
592,"[335, 21, 700, 526]"
593,"[335, 21, 700, 526]"
594,"[335, 21, 700, 526]"
595,"[336, 21, 701, 526]"
596,"[336, 20, 701, 526]"
597,"[336, 20, 700, 526]"
598,"[336, 21, 700, 525]"
599,"[336, 21, 700, 525]"
600,"[337, 21, 700, 526]"
601,"[337, 21, 701, 526]"
602,"[337, 21, 701, 525]"
603,"[336, 21, 701, 526]"
604,"[336, 21, 701, 526]"
605,"[336, 21, 701, 526]"
606,"[336, 21, 700, 526]"
607,"[336, 21, 701, 526]"
608,"[336, 21, 701, 526]"
609,"[336, 21, 702, 526]"
610,"[336, 21, 702, 525]"
611,"[336, 21, 701, 525]"
612,"[336, 21, 702, 525]"
613,"[337, 22, 702, 525]"
614,"[339, 22, 702, 525]"
615,"[337, 22, 702, 525]"
616,"[337, 22, 702, 525]"
617,"[338, 22, 703, 525]"
618,"[340, 22, 704, 525]"
619,"[339, 21, 704, 524]"
620,"[339, 21, 704, 524]"
621,"[339, 21, 704, 525]"
622,"[339, 21, 703, 525]"
623,"[339, 21, 703, 524]"
624,"[339, 21, 703, 525]"
625,"[338, 21, 703, 525]"
626,"[338, 21, 702, 525]"
627,"[338, 21, 702, 525]"
628,"[338, 20, 701, 525]"
629,"[338, 20, 702, 525]"
630,"[336, 21, 702, 526]"
631,"[336, 21, 700, 526]"
632,"[336, 20, 699, 526]"
633,"[336, 20, 699, 526]"
634,"[337, 21, 699, 526]"
635,"[336, 21, 699, 526]"
636,"[335, 21, 699, 526]"
637,"[335, 21, 699, 526]"
638,"[337, 21, 699, 526]"
639,"[336, 21, 699, 526]"
640,"[336, 21, 699, 526]"
641,"[336, 21, 699, 526]"
642,"[336, 21, 699, 526]"
643,"[336, 22, 699, 526]"
644,"[336, 21, 700, 526]"
645,"[335, 21, 700, 527]"
646,"[335, 21, 701, 527]"
647,"[336, 21, 701, 526]"
648,"[336, 21, 701, 526]"
649,"[337, 21, 701, 526]"
650,"[337, 21, 702, 526]"
651,"[338, 21, 702, 526]"
652,"[338, 21, 703, 526]"
653,"[338, 21, 703, 526]"
654,"[338, 21, 703, 526]"
655,"[338, 21, 704, 526]"
656,"[338, 21, 704, 526]"
657,"[337, 21, 704, 526]"
658,"[337, 21, 704, 525]"
659,"[336, 21, 704, 525]"
660,"[336, 21, 704, 525]"
661,"[336, 21, 704, 525]"
662,"[336, 21, 704, 525]"
663,"[337, 21, 703, 525]"
664,"[337, 20, 703, 525]"
665,"[336, 20, 701, 525]"
666,"[336, 20, 701, 525]"
667,"[336, 20, 702, 525]"
668,"[336, 20, 702, 525]"
669,"[336, 20, 702, 525]"
670,"[337, 20, 702, 525]"
671,"[337, 20, 702, 525]"
672,"[337, 21, 702, 525]"
673,"[337, 21, 702, 525]"
674,"[337, 21, 702, 525]"
675,"[337, 21, 702, 525]"
676,"[335, 21, 702, 525]"
677,"[335, 21, 701, 525]"
678,"[335, 21, 702, 525]"
679,"[336, 21, 702, 525]"
680,"[336, 21, 702, 525]"
681,"[336, 21, 702, 525]"
682,"[336, 21, 703, 525]"
683,"[337, 21, 703, 525]"
684,"[337, 21, 703, 525]"
685,"[337, 21, 703, 525]"
686,"[337, 22, 703, 525]"
687,"[336, 21, 703, 525]"
688,"[336, 21, 703, 525]"
689,"[337, 22, 703, 525]"
690,"[337, 22, 703, 526]"
691,"[337, 22, 703, 526]"
692,"[336, 22, 703, 525]"
693,"[336, 21, 703, 525]"
694,"[337, 21, 703, 525]"
695,"[337, 22, 703, 525]"
696,"[336, 22, 702, 526]"
697,"[336, 22, 702, 526]"
698,"[336, 22, 702, 526]"
699,"[336, 22, 702, 526]"
700,"[337, 22, 702, 525]"
701,"[336, 22, 702, 526]"
702,"[336, 22, 703, 526]"
703,"[337, 23, 704, 525]"
704,"[337, 23, 704, 525]"
705,"[336, 23, 704, 525]"
706,"[336, 23, 704, 525]"
707,"[336, 22, 704, 525]"
708,"[337, 22, 704, 525]"
709,"[337, 22, 703, 525]"
710,"[337, 22, 702, 525]"
711,"[337, 22, 702, 525]"
712,"[337, 21, 703, 525]"
713,"[337, 21, 703, 525]"
714,"[337, 22, 704, 525]"
715,"[339, 22, 704, 526]"
716,"[338, 22, 704, 526]"
717,"[338, 22, 703, 526]"
718,"[338, 22, 703, 525]"
719,"[338, 22, 703, 525]"
720,"[335, 22, 703, 525]"
721,"[335, 22, 703, 525]"
722,"[338, 22, 703, 524]"
723,"[338, 22, 703, 524]"
724,"[338, 22, 703, 525]"
725,"[337, 22, 703, 525]"
726,"[336, 22, 703, 525]"
727,"[336, 21, 702, 526]"
728,"[336, 21, 702, 526]"
729,"[336, 21, 702, 526]"
730,"[336, 21, 702, 526]"
731,"[336, 20, 701, 526]"
732,"[336, 19, 702, 526]"
733,"[337, 19, 703, 526]"
734,"[337, 20, 703, 526]"
735,"[335, 21, 702, 526]"
736,"[335, 21, 699, 526]"
737,"[336, 21, 700, 525]"
738,"[336, 21, 701, 525]"
739,"[335, 21, 701, 525]"
740,"[335, 21, 700, 525]"
741,"[334, 21, 700, 525]"
742,"[334, 21, 700, 526]"
743,"[335, 21, 700, 526]"
744,"[336, 21, 700, 526]"
745,"[336, 21, 701, 526]"
746,"[337, 21, 701, 526]"
747,"[337, 21, 701, 526]"
748,"[335, 21, 701, 526]"
749,"[335, 21, 701, 526]"
750,"[335, 21, 701, 526]"
751,"[335, 20, 700, 526]"
752,"[334, 20, 700, 526]"
753,"[334, 20, 699, 526]"
754,"[334, 20, 699, 527]"
755,"[334, 20, 699, 527]"
756,"[335, 20, 699, 527]"
757,"[336, 20, 701, 527]"
758,"[336, 20, 701, 527]"
759,"[336, 20, 701, 527]"
760,"[336, 20, 701, 526]"
761,"[336, 20, 703, 526]"
762,"[336, 20, 703, 526]"
763,"[336, 20, 703, 525]"
764,"[336, 20, 702, 525]"
765,"[335, 20, 702, 525]"
766,"[335, 21, 701, 525]"
767,"[336, 21, 701, 525]"
768,"[336, 21, 701, 525]"
769,"[336, 21, 701, 525]"
770,"[337, 22, 701, 525]"
771,"[337, 22, 700, 525]"
772,"[337, 22, 702, 525]"
773,"[339, 23, 702, 525]"
774,"[338, 23, 702, 525]"
775,"[337, 23, 701, 525]"
776,"[337, 23, 701, 525]"
777,"[337, 23, 700, 525]"
778,"[337, 22, 700, 525]"
779,"[337, 22, 701, 525]"
780,"[336, 22, 701, 525]"
781,"[336, 22, 700, 525]"
782,"[337, 22, 699, 525]"
783,"[337, 22, 699, 525]"
784,"[337, 22, 699, 525]"
785,"[337, 22, 700, 525]"
786,"[337, 22, 701, 524]"
787,"[338, 22, 701, 524]"
788,"[337, 22, 701, 524]"
789,"[337, 21, 702, 524]"
790,"[338, 21, 702, 525]"
791,"[337, 21, 702, 525]"
792,"[336, 21, 702, 525]"
793,"[336, 21, 701, 525]"
794,"[337, 21, 701, 525]"
795,"[336, 21, 701, 525]"
796,"[336, 22, 701, 525]"
797,"[336, 22, 701, 525]"
798,"[336, 22, 701, 525]"
799,"[335, 22, 701, 526]"
800,"[335, 22, 701, 526]"
801,"[335, 22, 701, 526]"
802,"[335, 21, 701, 526]"
803,"[336, 21, 701, 525]"
804,"[336, 21, 701, 525]"
805,"[337, 22, 701, 525]"
806,"[337, 22, 701, 525]"
807,"[338, 22, 701, 525]"
808,"[338, 21, 702, 525]"
809,"[337, 21, 702, 525]"
810,"[337, 22, 703, 525]"
811,"[337, 22, 703, 525]"
812,"[338, 23, 703, 525]"
813,"[338, 23, 703, 525]"
814,"[337, 22, 703, 525]"
815,"[337, 22, 701, 525]"
816,"[337, 22, 701, 525]"
817,"[337, 21, 701, 525]"
818,"[337, 21, 701, 525]"
819,"[337, 21, 701, 525]"
820,"[337, 22, 701, 525]"
821,"[337, 23, 700, 525]"
822,"[337, 22, 700, 525]"
