Frame,ME
1,0
1,47.58536585365854
2,55.954087346024636
3,56.69431554524362
4,54.97066961815163
5,53.98539751216874
6,52.8912
7,53.59301691216585
8,54.317507418397625
9,52.922419059254736
10,51.27272727272727
11,50.50402864816473
12,43.1750305997552
13,33.519101123595505
14,25.917721518987342
15,27.40740740740741
16,31.28360049321825
17,36.535811423390754
18,40.285
19,42.70313424009462
20,42.995659251220836
21,43.51456310679612
22,44.60642961519727
23,44.3774770420493
24,44.80832095096582
25,44.52417695473251
26,44.19292237442922
27,42.73379052369077
28,44.98094170403587
29,48.43334881560613
30,46.65745079662605
31,46.08495909376967
32,43.06896551724138
33,39.532710280373834
34,38.869238005644405
35,42.65310492505353
36,31.416666666666668
37,31.47945205479452
38,30.30909090909091
39,27.713754646840147
40,30.472340425531915
41,35.483024691358025
42,38.450842696629216
43,38.519444444444446
44,35.68976377952756
45,33.47979797979798
46,31.507042253521128
47,31.873614190687363
48,31.41044776119403
49,31.660240963855422
50,31.940133037694014
51,31.23076923076923
52,29.34113712374582
53,24.840764331210192
54,23.35135135135135
55,24.0
56,0.0
57,0.0
58,0.0
59,21.0
60,22.65
61,22.625
62,22.0
63,21.0
64,21.0
65,22.833333333333332
66,21.6
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,21.0
84,23.666666666666668
85,0.0
86,0.0
87,0.0
88,24.304347826086957
89,24.653846153846153
90,24.46153846153846
91,25.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,21.0
98,22.166666666666668
99,24.458333333333332
100,25.13186813186813
101,25.965811965811966
102,25.635036496350367
103,24.463414634146343
104,25.130434782608695
105,25.210526315789473
106,23.75
107,21.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,21.666666666666668
117,0.0
118,0.0
119,21.5
120,23.307692307692307
121,22.333333333333332
122,21.5
123,21.11111111111111
124,23.0
125,22.5
126,22.0
127,0.0
128,0.0
129,0.0
130,23.25
131,26.0
132,0.0
133,21.0
134,21.0
135,23.5
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,23.25
143,25.021505376344088
144,29.633608815426996
145,32.6865671641791
146,34.90556492411467
147,36.33691275167785
148,36.98737373737374
149,37.50301568154403
150,38.868014268727705
151,36.80593325092707
152,33.62875197472354
153,29.63049095607235
154,25.80916030534351
155,25.227272727272727
156,21.0
157,24.0
158,23.5
159,26.41509433962264
160,27.213815789473685
161,29.313984168865435
162,32.09605911330049
163,31.886419753086418
164,31.995680345572353
165,32.58101851851852
166,30.658602150537636
167,27.91698113207547
168,25.782608695652176
169,24.818181818181817
170,23.0
171,0.0
172,0.0
173,0.0
174,0.0
175,21.0
176,22.5
177,23.875
178,22.0
179,24.943396226415093
180,25.12280701754386
181,24.216666666666665
182,23.607142857142858
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,22.333333333333332
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,24.5
263,0.0
264,21.5
265,21.0
266,22.666666666666668
267,23.333333333333332
268,22.571428571428573
269,23.0
270,22.0
271,21.666666666666668
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,22.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,23.5
304,27.0
305,22.666666666666668
306,23.333333333333332
307,26.458181818181817
308,30.502742230347348
309,37.17319587628866
310,41.06764902880107
311,42.67865296803653
312,44.966919739696316
313,43.91692413319602
314,52.57694558221182
315,56.47015088563306
316,61.74503804168045
317,64.34556962025316
318,62.171903378132946
319,57.433656957928804
320,53.076370409792446
321,50.156134551818006
322,46.07017020005972
323,44.283461382935705
324,45.24669603524229
325,44.145669291338585
326,38.42948402948403
327,31.97142857142857
328,29.38544891640867
329,29.481366459627328
330,26.38888888888889
331,30.157370517928285
332,32.55201342281879
333,34.566423357664235
334,36.44481605351171
335,38.503340757238306
336,36.53435953820781
337,34.2573402417962
338,33.893143365983974
339,37.91951438848921
340,40.79170571696345
341,45.462714141753445
342,49.4508328855454
343,52.29075190535775
344,54.7126093449968
345,57.22730105963017
346,64.73937417184793
347,70.6387599469496
348,59.62417166298517
349,40.99787910922588
350,46.981990094552
351,49.01477477477477
352,50.60013670539986
353,52.36862469222652
354,52.23935389133627
355,51.90088359585094
356,52.036880033912674
357,49.88565983801811
358,46.969834945930565
359,42.673615635179154
360,38.046046915725455
361,35.5
362,32.96223564954683
363,30.343108504398828
364,27.233695652173914
365,34.33103448275862
366,41.71707317073171
367,32.002808988764045
368,31.150278293135436
369,35.27188940092166
370,38.99547511312217
371,42.93989547038328
372,42.64022894521668
373,40.908145580589256
374,36.787234042553195
375,32.517899761336515
376,32.53212290502793
377,33.607809847198645
378,34.18214936247723
379,33.25506072874494
380,32.48504273504273
381,29.89238845144357
382,25.656084656084655
383,24.84285714285714
384,0.0
385,0.0
386,23.583333333333332
387,23.50769230769231
388,24.74468085106383
389,25.459016393442624
390,25.583333333333332
391,25.80921052631579
392,24.235294117647058
393,23.211267605633804
394,24.64788732394366
395,23.605263157894736
396,24.37142857142857
397,22.9
398,24.666666666666668
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,24.0
408,0.0
409,0.0
410,0.0
411,22.4
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,25.0
419,0.0
420,23.0
421,24.666666666666668
422,23.142857142857142
423,21.0
424,0.0
425,0.0
426,0.0
