FrameNumber,ROI
153,"[249, 39, 628, 540]"
154,"[249, 39, 628, 540]"
155,"[250, 39, 627, 539]"
156,"[248, 39, 627, 540]"
157,"[248, 40, 626, 540]"
158,"[248, 40, 627, 539]"
159,"[249, 40, 627, 539]"
160,"[250, 40, 626, 539]"
161,"[250, 40, 626, 540]"
162,"[250, 40, 626, 540]"
163,"[249, 40, 627, 540]"
164,"[249, 39, 627, 539]"
165,"[250, 39, 627, 539]"
166,"[250, 40, 628, 539]"
167,"[250, 40, 628, 539]"
168,"[250, 40, 629, 540]"
169,"[250, 40, 629, 540]"
170,"[250, 40, 630, 540]"
171,"[250, 40, 630, 540]"
172,"[250, 40, 630, 540]"
173,"[250, 40, 630, 540]"
174,"[250, 39, 630, 540]"
175,"[249, 39, 630, 540]"
176,"[249, 40, 629, 540]"
177,"[250, 39, 631, 540]"
178,"[251, 39, 631, 540]"
179,"[250, 40, 631, 540]"
180,"[250, 40, 631, 539]"
181,"[251, 40, 628, 539]"
182,"[251, 40, 629, 539]"
183,"[250, 40, 631, 539]"
184,"[250, 39, 631, 539]"
185,"[250, 39, 630, 539]"
186,"[250, 40, 629, 539]"
187,"[250, 40, 629, 539]"
188,"[251, 40, 630, 539]"
189,"[251, 40, 630, 539]"
190,"[251, 40, 629, 539]"
191,"[250, 40, 629, 539]"
192,"[250, 40, 629, 539]"
193,"[250, 41, 627, 539]"
194,"[250, 41, 627, 539]"
195,"[250, 41, 627, 539]"
196,"[251, 41, 627, 539]"
197,"[250, 40, 626, 539]"
198,"[250, 40, 627, 539]"
199,"[250, 40, 627, 539]"
200,"[250, 40, 627, 539]"
201,"[249, 40, 627, 539]"
202,"[249, 40, 628, 539]"
203,"[250, 40, 628, 539]"
204,"[249, 40, 628, 539]"
205,"[249, 40, 629, 539]"
206,"[250, 40, 629, 539]"
207,"[249, 40, 628, 539]"
208,"[249, 40, 628, 539]"
209,"[250, 40, 629, 539]"
210,"[251, 40, 629, 539]"
211,"[250, 40, 629, 539]"
212,"[250, 40, 629, 539]"
213,"[250, 40, 628, 539]"
214,"[251, 40, 630, 539]"
215,"[251, 40, 630, 539]"
216,"[250, 40, 629, 539]"
217,"[249, 40, 629, 539]"
218,"[249, 40, 629, 539]"
219,"[250, 40, 630, 539]"
220,"[250, 40, 630, 539]"
221,"[250, 40, 629, 539]"
222,"[250, 40, 629, 539]"
223,"[250, 40, 629, 539]"
224,"[250, 40, 629, 539]"
225,"[250, 39, 630, 539]"
226,"[251, 39, 630, 539]"
227,"[250, 40, 628, 539]"
228,"[250, 39, 628, 539]"
229,"[250, 39, 628, 539]"
230,"[251, 39, 629, 539]"
231,"[251, 39, 629, 540]"
232,"[251, 39, 628, 540]"
233,"[250, 38, 629, 540]"
234,"[250, 38, 630, 540]"
235,"[251, 38, 630, 539]"
236,"[251, 39, 629, 539]"
237,"[251, 39, 629, 539]"
238,"[251, 39, 629, 540]"
239,"[251, 39, 629, 540]"
240,"[251, 39, 629, 539]"
241,"[251, 40, 628, 539]"
242,"[251, 40, 629, 539]"
243,"[251, 39, 629, 539]"
244,"[250, 39, 630, 539]"
245,"[250, 39, 630, 539]"
246,"[251, 40, 629, 539]"
247,"[251, 39, 629, 539]"
248,"[251, 39, 629, 539]"
249,"[251, 39, 629, 539]"
250,"[251, 39, 629, 539]"
251,"[250, 39, 628, 539]"
252,"[250, 39, 630, 539]"
253,"[251, 39, 631, 539]"
254,"[251, 39, 631, 539]"
255,"[251, 39, 629, 539]"
256,"[251, 40, 628, 539]"
257,"[251, 40, 629, 539]"
258,"[251, 40, 629, 539]"
259,"[251, 40, 629, 539]"
260,"[251, 40, 629, 539]"
261,"[251, 40, 629, 539]"
262,"[251, 40, 628, 539]"
263,"[251, 40, 627, 539]"
264,"[250, 40, 627, 539]"
265,"[250, 40, 626, 539]"
266,"[251, 40, 626, 539]"
267,"[251, 40, 626, 539]"
268,"[251, 39, 627, 539]"
269,"[251, 39, 627, 539]"
270,"[250, 39, 627, 539]"
271,"[250, 39, 627, 539]"
272,"[251, 39, 627, 539]"
273,"[249, 39, 627, 539]"
274,"[249, 39, 627, 539]"
275,"[250, 40, 626, 539]"
276,"[249, 40, 626, 539]"
277,"[249, 39, 627, 539]"
278,"[250, 39, 627, 539]"
279,"[251, 39, 628, 539]"
280,"[249, 39, 628, 539]"
281,"[249, 39, 629, 539]"
282,"[249, 39, 629, 539]"
283,"[249, 39, 629, 539]"
284,"[250, 39, 630, 539]"
285,"[250, 39, 630, 539]"
286,"[251, 39, 630, 539]"
287,"[251, 39, 629, 539]"
288,"[250, 39, 629, 539]"
289,"[250, 40, 627, 539]"
290,"[251, 40, 627, 539]"
291,"[251, 39, 629, 539]"
292,"[252, 38, 630, 539]"
293,"[251, 38, 630, 539]"
294,"[251, 39, 630, 539]"
295,"[251, 39, 630, 539]"
296,"[252, 39, 629, 539]"
297,"[252, 39, 629, 539]"
298,"[251, 39, 630, 539]"
299,"[250, 39, 630, 539]"
300,"[250, 39, 630, 539]"
301,"[250, 39, 628, 539]"
302,"[251, 39, 628, 539]"
303,"[251, 39, 630, 539]"
304,"[251, 39, 630, 539]"
305,"[251, 39, 630, 539]"
306,"[251, 39, 629, 539]"
307,"[252, 39, 629, 539]"
308,"[252, 39, 628, 539]"
309,"[252, 39, 628, 539]"
310,"[251, 39, 627, 539]"
311,"[251, 39, 627, 539]"
312,"[251, 40, 628, 539]"
313,"[250, 40, 628, 539]"
314,"[250, 40, 628, 539]"
315,"[251, 40, 628, 539]"
316,"[251, 40, 628, 539]"
317,"[251, 40, 628, 539]"
318,"[251, 39, 628, 539]"
319,"[251, 39, 628, 539]"
320,"[251, 39, 627, 539]"
321,"[250, 39, 627, 539]"
322,"[250, 40, 627, 539]"
323,"[250, 39, 627, 539]"
324,"[250, 39, 627, 539]"
325,"[250, 40, 628, 539]"
326,"[250, 40, 628, 539]"
327,"[250, 40, 628, 539]"
328,"[250, 39, 629, 539]"
329,"[250, 38, 629, 540]"
330,"[250, 38, 630, 540]"
331,"[250, 38, 630, 540]"
332,"[251, 38, 629, 540]"
333,"[252, 38, 629, 540]"
334,"[252, 38, 629, 540]"
335,"[252, 39, 628, 540]"
336,"[252, 39, 628, 540]"
337,"[252, 39, 628, 540]"
338,"[251, 40, 628, 539]"
339,"[251, 42, 627, 539]"
340,"[252, 41, 625, 539]"
341,"[252, 41, 625, 539]"
342,"[252, 40, 624, 539]"
343,"[252, 39, 624, 539]"
344,"[252, 39, 625, 539]"
345,"[252, 39, 625, 539]"
346,"[252, 39, 625, 539]"
347,"[252, 39, 625, 539]"
348,"[252, 39, 625, 540]"
349,"[252, 38, 626, 540]"
350,"[253, 37, 626, 540]"
351,"[254, 37, 627, 540]"
352,"[253, 38, 627, 540]"
353,"[253, 38, 627, 540]"
354,"[251, 38, 627, 540]"
355,"[251, 39, 627, 540]"
356,"[251, 39, 628, 540]"
357,"[250, 40, 628, 540]"
358,"[250, 39, 627, 540]"
359,"[251, 39, 627, 540]"
360,"[250, 39, 627, 540]"
361,"[250, 39, 626, 539]"
362,"[252, 39, 626, 540]"
363,"[251, 39, 626, 540]"
364,"[251, 39, 627, 539]"
365,"[251, 39, 627, 539]"
366,"[251, 39, 627, 540]"
367,"[252, 40, 626, 540]"
368,"[252, 39, 627, 540]"
369,"[253, 39, 627, 540]"
370,"[253, 39, 627, 540]"
371,"[252, 39, 627, 540]"
372,"[251, 40, 628, 540]"
373,"[251, 39, 629, 539]"
374,"[250, 39, 630, 539]"
375,"[250, 39, 630, 539]"
376,"[251, 39, 630, 539]"
377,"[251, 39, 628, 539]"
378,"[251, 39, 628, 539]"
379,"[251, 39, 628, 539]"
380,"[252, 39, 629, 539]"
381,"[251, 39, 629, 539]"
382,"[251, 39, 628, 539]"
383,"[252, 39, 630, 539]"
384,"[251, 39, 630, 539]"
385,"[249, 40, 628, 539]"
386,"[249, 39, 627, 539]"
387,"[250, 39, 628, 539]"
388,"[251, 39, 628, 539]"
389,"[251, 39, 628, 539]"
390,"[251, 39, 628, 539]"
391,"[250, 39, 629, 539]"
392,"[250, 39, 629, 539]"
393,"[251, 38, 629, 539]"
394,"[251, 38, 629, 539]"
395,"[251, 38, 629, 539]"
396,"[251, 38, 629, 540]"
397,"[251, 38, 627, 540]"
398,"[251, 39, 627, 539]"
399,"[251, 39, 626, 539]"
400,"[251, 39, 628, 539]"
401,"[251, 38, 628, 539]"
402,"[252, 38, 628, 539]"
403,"[252, 39, 628, 539]"
404,"[251, 39, 628, 539]"
405,"[251, 39, 627, 539]"
406,"[251, 39, 626, 540]"
407,"[251, 39, 627, 540]"
408,"[251, 39, 627, 540]"
409,"[251, 39, 625, 539]"
410,"[252, 39, 626, 540]"
411,"[251, 39, 626, 540]"
412,"[251, 39, 625, 540]"
413,"[251, 39, 627, 540]"
414,"[251, 39, 627, 540]"
415,"[251, 39, 627, 540]"
416,"[251, 39, 627, 540]"
417,"[251, 39, 626, 540]"
418,"[251, 39, 626, 540]"
419,"[251, 39, 626, 540]"
420,"[250, 39, 627, 540]"
421,"[250, 39, 627, 539]"
422,"[250, 39, 626, 539]"
423,"[251, 39, 627, 539]"
424,"[251, 39, 627, 539]"
425,"[251, 39, 627, 539]"
426,"[251, 39, 627, 539]"
427,"[251, 39, 626, 539]"
428,"[251, 39, 627, 539]"
429,"[251, 39, 628, 540]"
430,"[251, 39, 629, 540]"
431,"[251, 39, 629, 539]"
432,"[250, 39, 626, 539]"
433,"[250, 40, 626, 540]"
434,"[251, 39, 628, 540]"
435,"[251, 39, 629, 539]"
436,"[250, 39, 629, 539]"
437,"[250, 39, 628, 539]"
438,"[250, 39, 629, 540]"
439,"[251, 39, 629, 540]"
440,"[251, 39, 629, 539]"
441,"[251, 39, 629, 539]"
442,"[251, 39, 629, 539]"
443,"[251, 39, 628, 539]"
444,"[250, 39, 628, 539]"
445,"[250, 40, 628, 539]"
446,"[251, 39, 628, 539]"
447,"[251, 39, 627, 539]"
448,"[251, 39, 628, 539]"
449,"[251, 39, 629, 539]"
450,"[251, 39, 629, 539]"
451,"[252, 39, 628, 539]"
452,"[252, 39, 627, 539]"
453,"[251, 39, 628, 539]"
454,"[251, 39, 629, 539]"
455,"[252, 39, 629, 539]"
456,"[251, 39, 629, 539]"
457,"[251, 39, 627, 539]"
458,"[251, 39, 627, 539]"
459,"[251, 39, 627, 539]"
460,"[250, 39, 627, 539]"
461,"[250, 39, 627, 539]"
462,"[250, 40, 626, 539]"
463,"[250, 40, 626, 539]"
464,"[250, 39, 628, 539]"
465,"[251, 39, 628, 539]"
466,"[252, 39, 628, 539]"
467,"[252, 39, 628, 539]"
468,"[251, 39, 629, 539]"
469,"[251, 39, 629, 539]"
470,"[251, 39, 629, 539]"
471,"[250, 39, 629, 539]"
472,"[250, 39, 628, 539]"
473,"[250, 40, 628, 539]"
474,"[250, 39, 628, 539]"
475,"[251, 39, 627, 539]"
476,"[251, 39, 627, 539]"
477,"[252, 39, 628, 539]"
478,"[252, 39, 628, 539]"
479,"[251, 39, 628, 539]"
480,"[251, 39, 628, 539]"
481,"[251, 40, 627, 539]"
482,"[250, 41, 626, 540]"
483,"[250, 41, 626, 540]"
484,"[250, 40, 626, 539]"
485,"[250, 40, 627, 539]"
486,"[250, 41, 628, 539]"
487,"[250, 41, 628, 539]"
488,"[249, 41, 627, 539]"
489,"[249, 42, 627, 539]"
490,"[252, 42, 625, 539]"
491,"[252, 41, 625, 540]"
492,"[251, 41, 624, 540]"
493,"[251, 40, 623, 539]"
494,"[252, 39, 625, 540]"
495,"[252, 38, 626, 540]"
496,"[253, 38, 626, 540]"
497,"[253, 37, 628, 541]"
498,"[253, 37, 628, 541]"
499,"[251, 38, 628, 541]"
500,"[251, 39, 628, 540]"
501,"[252, 39, 629, 540]"
502,"[253, 39, 629, 540]"
503,"[253, 39, 628, 540]"
504,"[252, 39, 628, 540]"
505,"[251, 40, 624, 539]"
506,"[251, 40, 626, 539]"
507,"[250, 39, 627, 539]"
508,"[250, 39, 627, 539]"
509,"[251, 39, 625, 540]"
510,"[252, 39, 625, 540]"
511,"[252, 39, 627, 540]"
512,"[252, 39, 627, 540]"
513,"[252, 38, 627, 540]"
514,"[253, 38, 627, 540]"
515,"[252, 38, 626, 540]"
516,"[252, 39, 626, 540]"
517,"[252, 39, 624, 540]"
518,"[251, 40, 624, 539]"
519,"[251, 39, 626, 540]"
520,"[251, 39, 626, 540]"
521,"[251, 40, 625, 539]"
522,"[251, 40, 625, 539]"
523,"[250, 40, 626, 539]"
524,"[250, 39, 626, 539]"
525,"[250, 39, 625, 539]"
526,"[250, 40, 625, 539]"
527,"[251, 39, 627, 539]"
528,"[251, 39, 627, 539]"
529,"[251, 39, 627, 539]"
530,"[252, 38, 627, 539]"
531,"[252, 38, 626, 540]"
532,"[252, 39, 626, 540]"
533,"[252, 40, 626, 539]"
534,"[252, 39, 626, 540]"
535,"[252, 39, 626, 540]"
536,"[252, 39, 626, 539]"
537,"[251, 39, 626, 539]"
538,"[251, 39, 625, 539]"
539,"[251, 39, 627, 539]"
540,"[251, 39, 627, 539]"
541,"[251, 39, 628, 539]"
542,"[252, 39, 628, 539]"
543,"[252, 39, 628, 539]"
544,"[252, 39, 627, 540]"
545,"[251, 39, 626, 540]"
546,"[251, 39, 625, 539]"
547,"[251, 38, 627, 539]"
548,"[252, 38, 627, 539]"
549,"[252, 38, 629, 539]"
550,"[252, 38, 629, 540]"
551,"[251, 38, 628, 540]"
552,"[251, 39, 628, 539]"
553,"[251, 38, 628, 539]"
554,"[251, 38, 628, 539]"
555,"[250, 38, 628, 539]"
556,"[250, 38, 628, 539]"
557,"[251, 38, 629, 539]"
558,"[251, 38, 629, 539]"
559,"[251, 38, 629, 539]"
560,"[251, 38, 628, 539]"
561,"[251, 38, 628, 539]"
562,"[251, 38, 627, 540]"
563,"[251, 39, 627, 540]"
564,"[251, 38, 627, 539]"
565,"[253, 38, 627, 539]"
566,"[252, 38, 627, 539]"
567,"[252, 38, 627, 539]"
568,"[252, 39, 627, 539]"
569,"[252, 39, 627, 540]"
570,"[252, 38, 627, 540]"
571,"[252, 38, 628, 540]"
572,"[252, 38, 628, 540]"
573,"[252, 39, 627, 539]"
574,"[252, 39, 627, 540]"
575,"[252, 39, 627, 540]"
576,"[252, 38, 627, 540]"
577,"[252, 38, 626, 539]"
578,"[252, 39, 626, 539]"
579,"[252, 39, 627, 540]"
580,"[251, 38, 627, 540]"
581,"[251, 38, 626, 540]"
582,"[252, 39, 626, 540]"
583,"[252, 39, 625, 540]"
584,"[252, 39, 625, 540]"
585,"[252, 39, 626, 540]"
586,"[252, 39, 626, 540]"
587,"[252, 39, 626, 540]"
588,"[251, 39, 626, 540]"
589,"[250, 39, 626, 539]"
590,"[250, 39, 627, 539]"
591,"[250, 39, 627, 539]"
592,"[251, 39, 626, 540]"
593,"[252, 39, 627, 540]"
594,"[252, 39, 627, 540]"
595,"[251, 39, 627, 540]"
596,"[250, 40, 627, 540]"
597,"[250, 39, 627, 540]"
598,"[251, 39, 627, 540]"
599,"[251, 39, 627, 539]"
600,"[251, 39, 626, 539]"
601,"[250, 39, 626, 539]"
602,"[250, 39, 626, 539]"
603,"[252, 39, 627, 539]"
604,"[252, 39, 628, 539]"
605,"[251, 38, 628, 539]"
606,"[251, 38, 628, 539]"
607,"[252, 39, 628, 539]"
608,"[252, 38, 629, 539]"
609,"[252, 38, 629, 539]"
610,"[252, 39, 629, 539]"
611,"[252, 38, 627, 539]"
612,"[250, 38, 627, 539]"
613,"[250, 39, 628, 539]"
614,"[251, 39, 628, 539]"
615,"[251, 38, 628, 539]"
616,"[251, 38, 628, 539]"
617,"[251, 39, 629, 539]"
618,"[252, 39, 629, 539]"
619,"[251, 39, 628, 539]"
620,"[251, 39, 628, 539]"
621,"[251, 39, 628, 539]"
622,"[251, 38, 628, 540]"
623,"[252, 38, 628, 540]"
624,"[252, 39, 627, 539]"
625,"[252, 39, 626, 539]"
626,"[251, 39, 627, 539]"
627,"[251, 39, 627, 539]"
628,"[252, 39, 626, 539]"
629,"[251, 39, 627, 539]"
630,"[251, 39, 627, 539]"
631,"[251, 39, 627, 539]"
632,"[251, 39, 627, 539]"
633,"[251, 39, 628, 539]"
634,"[252, 39, 628, 540]"
635,"[252, 38, 627, 540]"
636,"[251, 38, 627, 540]"
637,"[250, 39, 627, 539]"
638,"[250, 39, 627, 539]"
639,"[251, 38, 626, 539]"
640,"[251, 38, 626, 539]"
641,"[251, 38, 629, 539]"
642,"[251, 38, 629, 539]"
643,"[251, 38, 628, 539]"
644,"[251, 38, 628, 539]"
645,"[251, 38, 628, 539]"
646,"[251, 38, 627, 539]"
647,"[251, 39, 627, 539]"
648,"[251, 39, 627, 539]"
649,"[251, 39, 627, 539]"
650,"[251, 38, 627, 540]"
651,"[251, 38, 627, 540]"
652,"[251, 38, 628, 540]"
653,"[251, 38, 628, 539]"
654,"[252, 38, 628, 539]"
655,"[252, 38, 629, 539]"
656,"[252, 38, 629, 539]"
657,"[251, 38, 629, 539]"
658,"[251, 38, 629, 539]"
659,"[252, 38, 629, 539]"
660,"[252, 38, 629, 539]"
661,"[252, 38, 629, 539]"
662,"[252, 38, 629, 539]"
663,"[252, 38, 629, 539]"
664,"[252, 38, 629, 539]"
665,"[252, 38, 629, 539]"
666,"[252, 38, 628, 539]"
667,"[253, 38, 628, 539]"
668,"[253, 38, 628, 539]"
669,"[253, 38, 628, 539]"
670,"[253, 38, 628, 539]"
671,"[253, 38, 626, 539]"
672,"[250, 38, 627, 539]"
673,"[250, 38, 627, 539]"
674,"[250, 39, 627, 539]"
675,"[250, 39, 625, 539]"
676,"[250, 39, 627, 539]"
677,"[251, 38, 627, 539]"
678,"[252, 38, 627, 539]"
679,"[252, 38, 627, 539]"
680,"[252, 38, 627, 539]"
681,"[252, 38, 627, 539]"
682,"[251, 38, 627, 539]"
683,"[251, 39, 626, 539]"
684,"[251, 39, 626, 539]"
685,"[251, 39, 627, 539]"
686,"[251, 39, 627, 539]"
687,"[252, 39, 629, 539]"
688,"[252, 39, 629, 539]"
689,"[251, 39, 628, 539]"
690,"[251, 39, 626, 539]"
691,"[251, 39, 626, 539]"
692,"[251, 39, 625, 540]"
693,"[251, 39, 626, 540]"
694,"[251, 39, 626, 539]"
695,"[251, 39, 626, 539]"
696,"[251, 38, 626, 539]"
697,"[251, 38, 627, 539]"
698,"[251, 38, 627, 539]"
699,"[251, 38, 626, 539]"
700,"[252, 38, 626, 540]"
701,"[251, 38, 627, 540]"
702,"[251, 39, 627, 540]"
703,"[251, 39, 626, 540]"
704,"[251, 39, 626, 540]"
705,"[251, 39, 626, 540]"
706,"[251, 39, 626, 539]"
707,"[251, 39, 626, 540]"
708,"[250, 39, 628, 540]"
709,"[250, 39, 628, 539]"
710,"[250, 39, 628, 539]"
711,"[250, 39, 628, 539]"
712,"[250, 39, 628, 539]"
713,"[250, 39, 627, 539]"
714,"[250, 39, 627, 539]"
715,"[250, 39, 627, 539]"
716,"[251, 39, 627, 539]"
717,"[251, 39, 627, 539]"
718,"[252, 39, 627, 539]"
719,"[252, 39, 627, 539]"
720,"[250, 39, 627, 539]"
721,"[250, 38, 627, 540]"
722,"[251, 38, 627, 540]"
723,"[251, 39, 628, 539]"
724,"[251, 39, 628, 539]"
725,"[251, 39, 626, 539]"
726,"[251, 39, 627, 539]"
727,"[252, 39, 628, 539]"
728,"[252, 39, 628, 539]"
729,"[252, 39, 628, 539]"
730,"[252, 39, 628, 539]"
731,"[252, 39, 626, 539]"
732,"[252, 40, 627, 539]"
733,"[251, 40, 627, 539]"
734,"[251, 40, 625, 539]"
735,"[251, 41, 626, 539]"
736,"[252, 40, 627, 539]"
737,"[251, 39, 627, 539]"
738,"[251, 39, 627, 539]"
739,"[251, 39, 626, 539]"
740,"[251, 39, 627, 540]"
741,"[252, 39, 627, 540]"
742,"[252, 39, 627, 540]"
743,"[252, 38, 628, 540]"
744,"[251, 38, 628, 540]"
745,"[251, 39, 627, 539]"
746,"[251, 39, 627, 539]"
747,"[251, 39, 627, 539]"
748,"[251, 39, 628, 539]"
749,"[250, 40, 628, 539]"
750,"[250, 40, 627, 540]"
751,"[251, 40, 627, 540]"
752,"[251, 40, 627, 539]"
753,"[251, 40, 627, 539]"
754,"[251, 40, 627, 539]"
755,"[252, 39, 627, 539]"
756,"[251, 39, 626, 539]"
757,"[250, 40, 627, 539]"
758,"[250, 39, 627, 539]"
759,"[250, 38, 627, 539]"
760,"[251, 38, 628, 539]"
761,"[250, 39, 628, 539]"
762,"[250, 39, 627, 539]"
763,"[251, 39, 626, 539]"
764,"[251, 40, 625, 539]"
765,"[251, 40, 625, 539]"
766,"[251, 39, 625, 539]"
767,"[251, 39, 625, 539]"
768,"[251, 39, 627, 539]"
769,"[251, 39, 627, 539]"
770,"[252, 39, 627, 539]"
771,"[252, 39, 626, 540]"
772,"[252, 39, 625, 540]"
773,"[252, 39, 625, 540]"
774,"[252, 39, 625, 539]"
775,"[252, 39, 625, 539]"
776,"[251, 39, 626, 540]"
777,"[251, 39, 626, 540]"
778,"[252, 39, 627, 539]"
779,"[252, 39, 627, 539]"
780,"[252, 38, 627, 539]"
781,"[252, 38, 628, 539]"
782,"[251, 38, 628, 539]"
783,"[251, 39, 627, 539]"
784,"[251, 39, 626, 539]"
785,"[251, 39, 626, 540]"
786,"[251, 39, 626, 540]"
787,"[251, 39, 625, 539]"
788,"[252, 39, 625, 539]"
789,"[251, 39, 625, 539]"
790,"[251, 39, 626, 539]"
791,"[251, 39, 626, 540]"
792,"[250, 39, 626, 540]"
793,"[250, 40, 627, 539]"
794,"[251, 40, 627, 540]"
795,"[251, 40, 627, 540]"
796,"[251, 40, 627, 539]"
797,"[251, 40, 627, 539]"
798,"[251, 39, 627, 539]"
799,"[250, 39, 627, 539]"
800,"[250, 40, 627, 539]"
801,"[251, 40, 626, 539]"
802,"[250, 40, 627, 539]"
803,"[250, 40, 627, 539]"
804,"[250, 39, 626, 539]"
805,"[249, 39, 628, 539]"
806,"[249, 39, 628, 539]"
807,"[249, 39, 629, 539]"
808,"[250, 39, 629, 539]"
809,"[250, 39, 627, 539]"
810,"[250, 40, 627, 539]"
811,"[250, 40, 626, 539]"
812,"[251, 39, 626, 539]"
813,"[251, 39, 626, 539]"
814,"[251, 39, 626, 539]"
815,"[251, 39, 626, 539]"
816,"[251, 39, 626, 539]"
817,"[251, 39, 626, 540]"
818,"[251, 39, 625, 540]"
819,"[251, 39, 625, 539]"
820,"[251, 39, 625, 539]"
821,"[251, 39, 627, 539]"
822,"[251, 39, 627, 539]"
