FrameNumber,ROI
202,"[270, 71, 641, 495]"
203,"[270, 71, 641, 495]"
204,"[270, 71, 641, 495]"
205,"[271, 71, 641, 495]"
206,"[271, 71, 642, 495]"
207,"[271, 71, 642, 495]"
208,"[270, 71, 641, 495]"
209,"[270, 71, 640, 495]"
210,"[269, 71, 640, 495]"
211,"[269, 71, 639, 494]"
212,"[269, 70, 639, 494]"
213,"[269, 70, 639, 494]"
214,"[269, 71, 639, 494]"
215,"[269, 70, 640, 494]"
216,"[269, 70, 640, 494]"
217,"[269, 70, 640, 494]"
218,"[268, 71, 639, 494]"
219,"[268, 70, 639, 494]"
220,"[268, 70, 639, 494]"
221,"[269, 70, 639, 494]"
222,"[268, 70, 639, 494]"
223,"[268, 70, 639, 494]"
224,"[269, 71, 639, 494]"
225,"[268, 70, 639, 494]"
226,"[268, 70, 639, 494]"
227,"[269, 71, 639, 494]"
228,"[269, 71, 639, 494]"
229,"[269, 71, 638, 494]"
230,"[269, 70, 639, 494]"
231,"[269, 70, 639, 494]"
232,"[269, 70, 639, 494]"
233,"[269, 70, 640, 494]"
234,"[269, 70, 640, 494]"
235,"[269, 70, 639, 494]"
236,"[269, 70, 640, 494]"
237,"[269, 70, 640, 494]"
238,"[269, 69, 640, 494]"
239,"[269, 69, 640, 494]"
240,"[269, 70, 640, 494]"
241,"[268, 70, 640, 494]"
242,"[268, 70, 640, 494]"
243,"[268, 70, 640, 494]"
244,"[268, 70, 639, 494]"
245,"[267, 70, 639, 494]"
246,"[267, 70, 639, 494]"
247,"[267, 70, 639, 494]"
248,"[267, 70, 639, 494]"
249,"[267, 70, 639, 494]"
250,"[267, 70, 639, 494]"
251,"[268, 70, 640, 494]"
252,"[267, 70, 640, 494]"
253,"[267, 70, 640, 494]"
254,"[267, 70, 640, 494]"
255,"[267, 70, 641, 494]"
256,"[269, 70, 641, 494]"
257,"[269, 70, 641, 494]"
258,"[269, 70, 641, 494]"
259,"[269, 70, 640, 494]"
260,"[269, 70, 640, 494]"
261,"[269, 70, 641, 494]"
262,"[268, 70, 641, 494]"
263,"[268, 70, 641, 494]"
264,"[268, 70, 642, 494]"
265,"[268, 69, 642, 494]"
266,"[268, 69, 642, 494]"
267,"[269, 70, 642, 494]"
268,"[269, 70, 642, 494]"
269,"[268, 70, 641, 494]"
270,"[267, 70, 641, 494]"
271,"[267, 70, 641, 494]"
272,"[268, 70, 641, 494]"
273,"[268, 70, 641, 494]"
274,"[268, 70, 641, 494]"
275,"[268, 70, 640, 494]"
276,"[268, 70, 640, 494]"
277,"[268, 70, 641, 494]"
278,"[268, 70, 641, 494]"
279,"[269, 70, 641, 494]"
280,"[268, 71, 641, 494]"
281,"[268, 71, 641, 494]"
282,"[268, 71, 641, 494]"
283,"[268, 70, 642, 494]"
284,"[269, 70, 642, 494]"
285,"[268, 69, 642, 494]"
286,"[268, 69, 642, 493]"
287,"[268, 69, 642, 494]"
288,"[268, 69, 642, 494]"
289,"[268, 69, 642, 494]"
290,"[268, 69, 642, 494]"
291,"[268, 69, 642, 493]"
292,"[268, 70, 642, 493]"
293,"[268, 70, 642, 493]"
294,"[268, 70, 642, 493]"
295,"[268, 71, 642, 493]"
296,"[268, 70, 641, 493]"
297,"[268, 70, 641, 493]"
298,"[268, 70, 641, 493]"
299,"[268, 70, 641, 493]"
300,"[267, 70, 641, 493]"
301,"[267, 70, 641, 493]"
302,"[267, 70, 641, 493]"
303,"[267, 70, 642, 493]"
304,"[268, 71, 642, 493]"
305,"[269, 71, 642, 493]"
306,"[269, 70, 642, 492]"
307,"[269, 70, 642, 493]"
308,"[267, 70, 642, 493]"
309,"[266, 69, 641, 493]"
310,"[266, 69, 641, 493]"
311,"[266, 70, 640, 492]"
312,"[266, 71, 640, 491]"
313,"[266, 70, 640, 490]"
314,"[266, 70, 640, 490]"
315,"[267, 71, 640, 490]"
316,"[262, 71, 646, 496]"
317,"[262, 69, 657, 501]"
318,"[262, 68, 661, 501]"
319,"[264, 68, 661, 498]"
320,"[271, 70, 661, 493]"
321,"[270, 70, 661, 489]"
322,"[270, 69, 664, 490]"
323,"[269, 69, 664, 492]"
324,"[261, 66, 658, 492]"
325,"[261, 66, 650, 490]"
326,"[263, 67, 644, 488]"
327,"[263, 67, 642, 487]"
328,"[261, 67, 638, 486]"
329,"[261, 67, 638, 486]"
330,"[262, 67, 638, 486]"
331,"[260, 66, 639, 486]"
332,"[260, 66, 639, 486]"
333,"[261, 67, 638, 486]"
334,"[261, 68, 637, 485]"
335,"[263, 69, 636, 484]"
336,"[263, 69, 633, 485]"
337,"[262, 66, 633, 486]"
338,"[260, 65, 634, 486]"
339,"[260, 65, 636, 487]"
340,"[260, 65, 640, 487]"
341,"[260, 64, 646, 489]"
342,"[265, 62, 647, 489]"
343,"[265, 62, 647, 488]"
344,"[260, 60, 643, 490]"
345,"[260, 60, 644, 490]"
346,"[266, 61, 644, 489]"
347,"[266, 63, 641, 490]"
348,"[266, 63, 641, 492]"
349,"[268, 64, 638, 492]"
350,"[269, 64, 635, 489]"
351,"[269, 64, 635, 489]"
352,"[269, 64, 635, 490]"
353,"[269, 65, 635, 490]"
354,"[269, 66, 635, 491]"
355,"[267, 65, 634, 491]"
356,"[267, 64, 638, 492]"
357,"[266, 64, 638, 495]"
358,"[266, 65, 638, 495]"
359,"[268, 65, 640, 493]"
360,"[269, 66, 640, 494]"
361,"[269, 67, 638, 494]"
362,"[270, 68, 638, 493]"
363,"[270, 69, 639, 493]"
364,"[270, 69, 640, 492]"
365,"[269, 69, 642, 492]"
366,"[269, 69, 643, 492]"
367,"[268, 69, 643, 492]"
368,"[268, 68, 644, 492]"
369,"[268, 68, 644, 492]"
370,"[269, 68, 644, 492]"
371,"[267, 68, 644, 492]"
372,"[267, 68, 641, 493]"
373,"[267, 68, 641, 494]"
374,"[266, 68, 638, 494]"
375,"[266, 69, 637, 494]"
376,"[266, 69, 639, 495]"
377,"[267, 69, 639, 495]"
378,"[268, 70, 639, 495]"
379,"[269, 70, 639, 495]"
380,"[268, 70, 638, 494]"
381,"[268, 70, 638, 494]"
382,"[268, 70, 638, 494]"
383,"[268, 71, 638, 494]"
384,"[268, 71, 638, 494]"
385,"[267, 71, 638, 493]"
386,"[267, 71, 638, 494]"
387,"[267, 71, 639, 494]"
388,"[267, 71, 639, 495]"
389,"[266, 71, 639, 495]"
390,"[266, 71, 639, 495]"
391,"[267, 70, 640, 494]"
392,"[267, 70, 640, 494]"
393,"[267, 70, 641, 494]"
394,"[267, 70, 641, 494]"
395,"[267, 70, 640, 494]"
396,"[266, 70, 639, 494]"
397,"[266, 70, 639, 494]"
398,"[267, 70, 639, 494]"
399,"[267, 70, 638, 494]"
400,"[267, 70, 638, 494]"
401,"[267, 70, 638, 494]"
402,"[266, 70, 638, 494]"
403,"[266, 70, 639, 494]"
404,"[267, 70, 639, 494]"
405,"[267, 70, 639, 494]"
406,"[267, 71, 638, 495]"
407,"[267, 71, 638, 495]"
408,"[267, 70, 638, 494]"
409,"[267, 70, 638, 494]"
410,"[266, 70, 638, 495]"
411,"[266, 70, 638, 495]"
412,"[266, 71, 638, 495]"
413,"[267, 70, 638, 495]"
414,"[267, 70, 638, 494]"
415,"[267, 70, 638, 494]"
416,"[267, 70, 638, 494]"
417,"[267, 70, 638, 494]"
418,"[267, 70, 638, 494]"
419,"[267, 70, 638, 494]"
420,"[267, 70, 638, 494]"
421,"[268, 71, 638, 494]"
422,"[268, 70, 638, 494]"
423,"[268, 70, 638, 494]"
424,"[268, 70, 638, 494]"
425,"[268, 70, 638, 494]"
426,"[268, 70, 638, 494]"
427,"[268, 71, 638, 494]"
428,"[269, 71, 638, 494]"
429,"[268, 71, 638, 494]"
430,"[268, 71, 638, 494]"
431,"[267, 71, 637, 494]"
432,"[267, 71, 637, 494]"
433,"[267, 71, 637, 494]"
434,"[268, 71, 637, 494]"
435,"[268, 71, 638, 494]"
436,"[268, 71, 638, 493]"
437,"[268, 71, 638, 494]"
438,"[268, 71, 638, 494]"
439,"[268, 71, 638, 494]"
440,"[268, 71, 637, 494]"
441,"[268, 70, 637, 494]"
442,"[267, 70, 636, 493]"
443,"[267, 69, 637, 493]"
444,"[267, 69, 637, 493]"
445,"[267, 70, 637, 493]"
446,"[267, 69, 638, 493]"
447,"[268, 69, 638, 493]"
448,"[267, 69, 638, 493]"
449,"[267, 70, 637, 493]"
450,"[267, 70, 637, 493]"
451,"[267, 70, 636, 494]"
452,"[267, 70, 636, 494]"
453,"[267, 70, 636, 493]"
454,"[267, 70, 636, 493]"
455,"[267, 70, 636, 493]"
456,"[267, 70, 636, 493]"
457,"[268, 70, 636, 493]"
458,"[268, 70, 637, 493]"
459,"[268, 70, 637, 493]"
460,"[268, 70, 637, 494]"
461,"[269, 70, 638, 494]"
462,"[269, 71, 638, 494]"
463,"[268, 70, 638, 494]"
464,"[268, 70, 639, 493]"
465,"[269, 70, 639, 493]"
466,"[270, 70, 639, 493]"
467,"[270, 70, 639, 493]"
468,"[270, 70, 639, 493]"
469,"[270, 71, 639, 493]"
470,"[269, 71, 638, 493]"
471,"[269, 71, 638, 493]"
472,"[270, 71, 638, 493]"
473,"[270, 71, 638, 493]"
474,"[271, 71, 638, 493]"
475,"[270, 72, 638, 493]"
476,"[269, 71, 638, 493]"
477,"[269, 71, 638, 493]"
478,"[270, 71, 638, 493]"
479,"[269, 71, 638, 492]"
480,"[269, 70, 638, 493]"
481,"[270, 70, 638, 493]"
482,"[270, 71, 638, 493]"
483,"[269, 70, 638, 493]"
484,"[269, 70, 638, 493]"
485,"[268, 70, 638, 493]"
486,"[268, 70, 638, 493]"
487,"[268, 70, 638, 493]"
488,"[269, 70, 638, 493]"
489,"[269, 70, 638, 493]"
490,"[270, 70, 638, 493]"
491,"[270, 71, 638, 493]"
492,"[270, 70, 638, 493]"
493,"[270, 70, 638, 493]"
494,"[270, 70, 638, 492]"
495,"[269, 70, 638, 493]"
496,"[269, 70, 639, 493]"
497,"[269, 70, 639, 493]"
498,"[269, 70, 639, 493]"
499,"[270, 71, 639, 493]"
500,"[270, 71, 639, 493]"
501,"[270, 71, 639, 493]"
502,"[270, 71, 639, 493]"
503,"[270, 71, 639, 493]"
504,"[270, 71, 639, 493]"
505,"[270, 71, 639, 493]"
506,"[269, 70, 639, 493]"
507,"[269, 70, 639, 493]"
508,"[270, 71, 639, 493]"
509,"[270, 71, 639, 493]"
510,"[270, 71, 639, 493]"
511,"[270, 71, 639, 493]"
512,"[270, 71, 639, 493]"
513,"[270, 71, 639, 493]"
514,"[270, 71, 639, 493]"
515,"[270, 71, 639, 493]"
516,"[270, 71, 639, 493]"
517,"[270, 71, 639, 493]"
518,"[269, 71, 639, 493]"
519,"[269, 71, 639, 494]"
520,"[269, 71, 639, 494]"
521,"[270, 71, 639, 493]"
522,"[270, 71, 639, 493]"
523,"[270, 70, 639, 493]"
524,"[270, 70, 638, 494]"
525,"[270, 71, 638, 494]"
526,"[270, 71, 639, 493]"
527,"[270, 71, 639, 493]"
528,"[270, 71, 639, 493]"
529,"[270, 71, 639, 493]"
530,"[270, 71, 638, 493]"
531,"[270, 71, 639, 493]"
532,"[269, 70, 639, 493]"
533,"[269, 70, 638, 493]"
534,"[269, 71, 638, 493]"
535,"[269, 71, 638, 493]"
536,"[269, 71, 638, 493]"
537,"[269, 71, 638, 493]"
538,"[268, 71, 638, 493]"
539,"[268, 71, 638, 493]"
540,"[267, 71, 638, 493]"
541,"[267, 71, 638, 493]"
542,"[267, 71, 638, 493]"
543,"[267, 71, 637, 493]"
544,"[267, 71, 637, 493]"
545,"[267, 71, 637, 493]"
546,"[267, 70, 637, 493]"
547,"[267, 70, 637, 493]"
548,"[267, 70, 637, 493]"
549,"[267, 70, 638, 493]"
550,"[267, 70, 638, 494]"
551,"[268, 70, 638, 494]"
552,"[268, 70, 638, 493]"
553,"[269, 71, 638, 494]"
554,"[268, 71, 637, 494]"
555,"[268, 71, 638, 494]"
556,"[270, 71, 638, 493]"
557,"[270, 71, 638, 492]"
558,"[270, 71, 638, 493]"
559,"[270, 71, 638, 493]"
560,"[270, 71, 638, 493]"
561,"[270, 71, 638, 493]"
562,"[270, 70, 638, 493]"
563,"[270, 70, 638, 493]"
564,"[270, 71, 638, 493]"
565,"[270, 70, 638, 493]"
566,"[270, 70, 638, 493]"
567,"[270, 70, 638, 492]"
568,"[270, 70, 638, 492]"
569,"[270, 70, 639, 492]"
570,"[269, 70, 639, 492]"
571,"[269, 70, 639, 493]"
572,"[269, 70, 640, 493]"
573,"[271, 71, 640, 493]"
574,"[271, 71, 640, 493]"
575,"[271, 71, 640, 493]"
576,"[270, 71, 640, 493]"
577,"[270, 71, 640, 493]"
578,"[270, 71, 640, 493]"
579,"[271, 71, 640, 493]"
580,"[271, 71, 640, 493]"
581,"[271, 71, 640, 493]"
582,"[272, 72, 640, 493]"
583,"[271, 72, 640, 493]"
584,"[271, 72, 640, 493]"
585,"[271, 72, 641, 492]"
586,"[271, 72, 641, 492]"
587,"[271, 72, 641, 492]"
588,"[271, 72, 640, 492]"
589,"[271, 71, 640, 492]"
590,"[271, 71, 640, 493]"
591,"[271, 72, 640, 493]"
592,"[271, 72, 639, 493]"
593,"[271, 72, 639, 493]"
594,"[271, 72, 639, 492]"
595,"[271, 71, 640, 492]"
596,"[271, 71, 640, 492]"
597,"[271, 71, 640, 492]"
598,"[271, 72, 639, 492]"
599,"[271, 72, 640, 492]"
600,"[271, 72, 640, 493]"
601,"[271, 72, 640, 493]"
602,"[271, 72, 640, 493]"
603,"[271, 72, 640, 493]"
604,"[271, 72, 640, 493]"
605,"[270, 72, 640, 493]"
606,"[270, 72, 640, 493]"
607,"[271, 72, 640, 493]"
608,"[271, 72, 640, 493]"
609,"[271, 72, 640, 493]"
610,"[271, 72, 640, 493]"
611,"[270, 72, 640, 493]"
612,"[270, 72, 640, 493]"
613,"[270, 72, 640, 493]"
614,"[270, 72, 640, 493]"
615,"[271, 72, 640, 493]"
616,"[270, 71, 640, 493]"
617,"[270, 71, 640, 493]"
618,"[271, 71, 640, 493]"
619,"[271, 71, 640, 493]"
620,"[271, 71, 640, 493]"
621,"[271, 71, 640, 493]"
622,"[271, 72, 640, 493]"
623,"[271, 72, 640, 492]"
624,"[271, 72, 639, 492]"
625,"[271, 72, 639, 492]"
626,"[272, 72, 639, 492]"
627,"[272, 72, 639, 492]"
628,"[272, 73, 639, 492]"
629,"[272, 73, 639, 492]"
630,"[272, 73, 639, 492]"
631,"[271, 73, 639, 492]"
632,"[271, 73, 638, 492]"
633,"[271, 73, 639, 492]"
634,"[271, 73, 639, 492]"
635,"[270, 73, 639, 492]"
636,"[270, 72, 639, 492]"
637,"[270, 72, 640, 492]"
638,"[271, 72, 640, 493]"
639,"[270, 72, 640, 493]"
640,"[270, 72, 640, 493]"
641,"[270, 72, 640, 493]"
642,"[270, 72, 640, 493]"
643,"[270, 72, 640, 493]"
644,"[270, 71, 639, 493]"
645,"[270, 71, 640, 493]"
646,"[270, 71, 640, 493]"
647,"[270, 70, 640, 493]"
648,"[270, 70, 640, 493]"
649,"[270, 71, 640, 493]"
650,"[270, 71, 640, 493]"
651,"[270, 71, 640, 492]"
652,"[270, 71, 639, 492]"
653,"[270, 71, 639, 492]"
654,"[270, 71, 639, 492]"
655,"[270, 71, 639, 492]"
656,"[270, 70, 639, 492]"
657,"[269, 70, 639, 492]"
658,"[269, 70, 640, 493]"
659,"[270, 71, 640, 493]"
660,"[270, 71, 639, 493]"
661,"[269, 70, 639, 492]"
662,"[269, 70, 639, 492]"
663,"[269, 70, 638, 492]"
664,"[270, 71, 637, 492]"
665,"[269, 72, 637, 492]"
666,"[269, 72, 636, 491]"
667,"[270, 72, 636, 491]"
668,"[270, 72, 636, 491]"
669,"[270, 72, 636, 491]"
670,"[271, 72, 636, 490]"
671,"[270, 72, 637, 491]"
672,"[270, 72, 637, 491]"
673,"[270, 72, 637, 491]"
674,"[270, 72, 637, 491]"
675,"[270, 72, 639, 491]"
676,"[271, 72, 639, 491]"
677,"[271, 73, 639, 492]"
678,"[271, 73, 639, 492]"
679,"[271, 72, 639, 492]"
680,"[271, 72, 640, 492]"
681,"[270, 72, 640, 492]"
682,"[269, 72, 640, 492]"
683,"[269, 71, 640, 493]"
684,"[268, 71, 640, 493]"
685,"[268, 71, 640, 493]"
686,"[268, 71, 639, 492]"
687,"[268, 71, 639, 493]"
688,"[268, 71, 639, 493]"
689,"[269, 71, 639, 492]"
690,"[269, 71, 639, 493]"
691,"[269, 72, 639, 493]"
692,"[270, 72, 639, 493]"
693,"[270, 72, 639, 493]"
694,"[270, 72, 638, 493]"
695,"[270, 72, 638, 493]"
696,"[270, 72, 638, 492]"
697,"[269, 72, 638, 493]"
698,"[269, 72, 638, 493]"
699,"[269, 72, 637, 493]"
700,"[269, 71, 637, 493]"
701,"[269, 71, 637, 493]"
702,"[269, 72, 637, 493]"
703,"[269, 72, 637, 493]"
704,"[269, 72, 637, 492]"
705,"[269, 72, 639, 492]"
706,"[270, 71, 639, 492]"
707,"[270, 71, 639, 492]"
708,"[271, 71, 639, 492]"
709,"[270, 71, 639, 492]"
710,"[270, 71, 639, 491]"
711,"[270, 72, 637, 491]"
712,"[270, 71, 636, 491]"
713,"[270, 69, 636, 490]"
714,"[270, 69, 636, 490]"
715,"[271, 69, 636, 490]"
716,"[271, 69, 636, 491]"
717,"[270, 68, 636, 491]"
718,"[270, 68, 636, 491]"
719,"[272, 67, 636, 491]"
720,"[271, 67, 636, 491]"
721,"[271, 66, 636, 491]"
722,"[271, 66, 636, 491]"
723,"[272, 67, 636, 491]"
724,"[272, 68, 635, 491]"
725,"[272, 68, 635, 491]"
726,"[273, 70, 636, 492]"
727,"[273, 71, 638, 492]"
728,"[273, 71, 638, 492]"
729,"[273, 72, 639, 491]"
730,"[271, 72, 639, 492]"
731,"[270, 72, 639, 492]"
732,"[269, 71, 640, 492]"
733,"[269, 71, 641, 492]"
734,"[271, 72, 641, 492]"
735,"[271, 72, 641, 493]"
736,"[271, 72, 641, 493]"
737,"[271, 73, 640, 493]"
738,"[271, 73, 640, 493]"
739,"[271, 73, 640, 492]"
740,"[271, 72, 640, 492]"
741,"[271, 71, 640, 491]"
742,"[270, 71, 640, 491]"
743,"[269, 71, 640, 492]"
744,"[269, 71, 640, 492]"
745,"[269, 71, 640, 492]"
746,"[269, 71, 639, 492]"
747,"[269, 71, 638, 492]"
748,"[269, 71, 638, 492]"
749,"[270, 70, 638, 493]"
750,"[270, 70, 638, 493]"
751,"[270, 70, 638, 493]"
752,"[270, 70, 638, 493]"
753,"[270, 70, 639, 493]"
754,"[270, 70, 639, 493]"
755,"[270, 70, 639, 493]"
756,"[270, 69, 639, 493]"
757,"[270, 69, 639, 493]"
758,"[270, 70, 639, 493]"
759,"[270, 70, 639, 492]"
760,"[270, 70, 639, 492]"
761,"[270, 70, 639, 492]"
762,"[270, 71, 638, 492]"
763,"[270, 71, 638, 492]"
764,"[270, 71, 637, 492]"
765,"[270, 71, 637, 492]"
766,"[271, 71, 637, 492]"
767,"[272, 71, 637, 492]"
768,"[272, 71, 637, 491]"
769,"[272, 71, 637, 492]"
770,"[272, 71, 637, 492]"
771,"[272, 71, 637, 492]"
772,"[272, 71, 637, 492]"
773,"[272, 70, 637, 491]"
774,"[272, 70, 637, 491]"
775,"[271, 70, 637, 491]"
776,"[271, 70, 637, 491]"
777,"[272, 70, 637, 491]"
778,"[273, 70, 637, 491]"
779,"[273, 71, 637, 491]"
780,"[273, 71, 637, 491]"
781,"[273, 71, 636, 491]"
782,"[273, 71, 636, 491]"
783,"[272, 71, 636, 491]"
784,"[272, 71, 636, 491]"
785,"[272, 71, 636, 491]"
786,"[272, 71, 636, 491]"
787,"[272, 71, 636, 491]"
788,"[272, 71, 636, 491]"
789,"[273, 71, 637, 491]"
790,"[273, 71, 637, 491]"
791,"[273, 71, 637, 491]"
792,"[273, 71, 636, 490]"
793,"[273, 71, 636, 491]"
794,"[273, 71, 636, 491]"
795,"[273, 71, 636, 491]"
796,"[272, 71, 635, 491]"
797,"[272, 71, 635, 491]"
798,"[272, 71, 636, 490]"
799,"[271, 70, 636, 490]"
800,"[271, 70, 636, 490]"
801,"[272, 71, 637, 490]"
802,"[272, 70, 637, 490]"
803,"[271, 70, 636, 491]"
804,"[271, 70, 636, 491]"
805,"[271, 70, 636, 491]"
806,"[271, 70, 636, 491]"
807,"[271, 70, 636, 491]"
808,"[271, 70, 636, 490]"
809,"[272, 70, 636, 490]"
810,"[272, 70, 636, 491]"
811,"[272, 70, 636, 491]"
812,"[272, 70, 636, 491]"
813,"[272, 70, 637, 492]"
814,"[272, 71, 637, 492]"
815,"[272, 71, 639, 492]"
816,"[271, 70, 640, 492]"
817,"[271, 67, 640, 492]"
818,"[271, 67, 642, 491]"
819,"[273, 67, 645, 491]"
820,"[274, 67, 645, 491]"
821,"[274, 68, 645, 492]"
822,"[274, 69, 645, 492]"
