FrameNumber,ROI
116,"[313, 42, 649, 512]"
117,"[313, 42, 647, 509]"
118,"[313, 41, 647, 509]"
119,"[313, 41, 648, 508]"
120,"[313, 41, 649, 508]"
121,"[313, 41, 649, 507]"
122,"[314, 41, 650, 506]"
123,"[314, 42, 650, 506]"
124,"[314, 43, 649, 508]"
125,"[314, 44, 648, 509]"
126,"[314, 43, 648, 509]"
127,"[314, 43, 648, 513]"
128,"[314, 43, 648, 513]"
129,"[315, 43, 648, 510]"
130,"[315, 44, 648, 508]"
131,"[315, 44, 648, 508]"
132,"[315, 44, 648, 508]"
133,"[315, 44, 648, 508]"
134,"[315, 45, 648, 507]"
135,"[315, 46, 648, 506]"
136,"[316, 45, 648, 507]"
137,"[316, 45, 648, 507]"
138,"[316, 45, 649, 507]"
139,"[315, 45, 649, 507]"
140,"[315, 45, 649, 508]"
141,"[315, 45, 649, 510]"
142,"[315, 45, 648, 511]"
143,"[315, 45, 648, 511]"
144,"[316, 46, 647, 510]"
145,"[316, 46, 647, 509]"
146,"[316, 47, 647, 509]"
147,"[316, 47, 646, 507]"
148,"[316, 48, 645, 507]"
149,"[316, 48, 645, 507]"
150,"[315, 48, 645, 506]"
151,"[315, 48, 645, 506]"
152,"[315, 48, 645, 507]"
153,"[315, 48, 645, 507]"
154,"[315, 48, 644, 507]"
155,"[315, 48, 645, 507]"
156,"[315, 49, 645, 508]"
157,"[315, 49, 645, 508]"
158,"[315, 49, 644, 508]"
159,"[315, 49, 644, 509]"
160,"[315, 49, 645, 509]"
161,"[316, 49, 645, 507]"
162,"[316, 49, 645, 507]"
163,"[316, 49, 645, 507]"
164,"[317, 49, 645, 507]"
165,"[316, 49, 645, 507]"
166,"[316, 49, 645, 508]"
167,"[316, 48, 645, 508]"
168,"[316, 48, 645, 508]"
169,"[316, 48, 645, 507]"
170,"[316, 48, 645, 507]"
171,"[316, 48, 644, 507]"
172,"[316, 48, 644, 507]"
173,"[316, 48, 645, 507]"
174,"[316, 47, 645, 508]"
175,"[316, 47, 645, 508]"
176,"[316, 46, 645, 508]"
177,"[317, 46, 645, 509]"
178,"[317, 46, 645, 509]"
179,"[317, 46, 645, 508]"
180,"[316, 47, 645, 508]"
181,"[316, 47, 645, 508]"
182,"[316, 47, 645, 508]"
183,"[315, 47, 644, 507]"
184,"[315, 48, 646, 508]"
185,"[316, 48, 646, 509]"
186,"[316, 48, 646, 509]"
187,"[316, 48, 646, 508]"
188,"[317, 48, 647, 507]"
189,"[318, 48, 647, 507]"
190,"[317, 48, 647, 507]"
191,"[317, 48, 646, 506]"
192,"[317, 48, 646, 506]"
193,"[317, 49, 646, 506]"
194,"[316, 49, 645, 506]"
195,"[316, 49, 645, 506]"
196,"[316, 49, 645, 505]"
197,"[316, 49, 645, 506]"
198,"[316, 48, 645, 507]"
199,"[316, 48, 644, 507]"
200,"[316, 49, 644, 507]"
201,"[316, 49, 645, 508]"
202,"[317, 49, 645, 509]"
203,"[317, 49, 645, 509]"
204,"[317, 48, 645, 508]"
205,"[317, 48, 645, 507]"
206,"[317, 48, 645, 507]"
207,"[317, 49, 645, 507]"
208,"[317, 49, 644, 507]"
209,"[316, 49, 644, 507]"
210,"[316, 48, 644, 508]"
211,"[315, 47, 644, 509]"
212,"[315, 47, 644, 509]"
213,"[315, 47, 644, 509]"
214,"[315, 48, 645, 509]"
215,"[316, 48, 645, 509]"
216,"[316, 48, 645, 509]"
217,"[316, 49, 645, 509]"
218,"[315, 49, 645, 509]"
219,"[315, 49, 644, 509]"
220,"[315, 49, 644, 510]"
221,"[315, 49, 644, 510]"
222,"[314, 49, 644, 509]"
223,"[314, 49, 644, 509]"
224,"[314, 48, 644, 510]"
225,"[314, 48, 644, 510]"
226,"[315, 48, 644, 509]"
227,"[314, 48, 644, 509]"
228,"[314, 48, 644, 509]"
229,"[314, 48, 644, 508]"
230,"[314, 49, 644, 508]"
231,"[315, 49, 644, 509]"
232,"[315, 50, 644, 509]"
233,"[315, 50, 644, 509]"
234,"[315, 50, 644, 509]"
235,"[315, 50, 643, 508]"
236,"[315, 50, 643, 508]"
237,"[315, 50, 644, 508]"
238,"[315, 50, 644, 508]"
239,"[315, 50, 644, 508]"
240,"[316, 50, 643, 508]"
241,"[316, 50, 643, 507]"
242,"[316, 50, 643, 507]"
243,"[316, 50, 643, 508]"
244,"[316, 50, 644, 508]"
245,"[316, 50, 644, 508]"
246,"[317, 50, 645, 508]"
247,"[317, 51, 645, 508]"
248,"[316, 51, 644, 509]"
249,"[316, 51, 644, 509]"
250,"[316, 51, 643, 509]"
251,"[316, 51, 643, 509]"
252,"[317, 51, 643, 508]"
253,"[317, 51, 643, 507]"
254,"[317, 51, 643, 507]"
255,"[317, 50, 643, 508]"
256,"[317, 50, 643, 508]"
257,"[317, 50, 643, 508]"
258,"[317, 50, 643, 508]"
259,"[317, 50, 642, 509]"
260,"[317, 50, 642, 509]"
261,"[317, 50, 642, 508]"
262,"[317, 51, 642, 509]"
263,"[317, 51, 643, 509]"
264,"[317, 51, 643, 508]"
265,"[317, 51, 643, 508]"
266,"[317, 51, 644, 509]"
267,"[317, 51, 644, 509]"
268,"[316, 51, 643, 509]"
269,"[316, 51, 643, 509]"
270,"[316, 50, 643, 508]"
271,"[317, 50, 643, 506]"
272,"[317, 50, 643, 506]"
273,"[317, 50, 643, 506]"
274,"[317, 50, 643, 507]"
275,"[316, 50, 643, 507]"
276,"[316, 51, 643, 507]"
277,"[316, 51, 642, 507]"
278,"[316, 51, 643, 507]"
279,"[316, 50, 643, 508]"
280,"[316, 50, 644, 508]"
281,"[316, 51, 644, 508]"
282,"[316, 51, 643, 508]"
283,"[316, 51, 644, 507]"
284,"[316, 50, 644, 507]"
285,"[316, 50, 644, 507]"
286,"[316, 50, 644, 507]"
287,"[316, 50, 644, 507]"
288,"[316, 50, 644, 507]"
289,"[316, 50, 644, 507]"
290,"[316, 50, 644, 508]"
291,"[316, 50, 644, 508]"
292,"[316, 50, 643, 507]"
293,"[316, 49, 643, 508]"
294,"[316, 49, 643, 508]"
295,"[317, 51, 643, 508]"
296,"[318, 50, 643, 508]"
297,"[318, 49, 644, 508]"
298,"[318, 48, 644, 507]"
299,"[318, 47, 644, 507]"
300,"[318, 46, 645, 507]"
301,"[317, 45, 645, 507]"
302,"[317, 45, 644, 507]"
303,"[316, 44, 644, 507]"
304,"[316, 44, 646, 509]"
305,"[316, 44, 646, 509]"
306,"[316, 44, 646, 507]"
307,"[316, 44, 646, 507]"
308,"[316, 43, 646, 508]"
309,"[316, 43, 646, 508]"
310,"[317, 41, 646, 508]"
311,"[317, 41, 646, 508]"
312,"[317, 40, 646, 507]"
313,"[317, 40, 645, 506]"
314,"[317, 39, 646, 506]"
315,"[317, 39, 646, 506]"
316,"[317, 39, 645, 505]"
317,"[317, 38, 645, 505]"
318,"[318, 38, 646, 504]"
319,"[318, 38, 647, 504]"
320,"[318, 38, 647, 504]"
321,"[318, 38, 647, 504]"
322,"[319, 38, 647, 504]"
323,"[319, 38, 648, 504]"
324,"[318, 39, 648, 504]"
325,"[318, 39, 649, 504]"
326,"[317, 39, 649, 504]"
327,"[317, 39, 648, 503]"
328,"[319, 39, 648, 503]"
329,"[319, 39, 648, 503]"
330,"[320, 39, 649, 503]"
331,"[318, 39, 649, 503]"
332,"[318, 39, 648, 504]"
333,"[318, 39, 650, 504]"
334,"[319, 40, 650, 504]"
335,"[319, 41, 650, 504]"
336,"[320, 42, 650, 504]"
337,"[320, 43, 651, 504]"
338,"[320, 44, 652, 504]"
339,"[320, 44, 652, 503]"
340,"[320, 44, 651, 503]"
341,"[320, 44, 652, 505]"
342,"[320, 44, 653, 508]"
343,"[319, 43, 653, 509]"
344,"[319, 43, 654, 509]"
345,"[318, 43, 654, 510]"
346,"[318, 43, 653, 510]"
347,"[317, 43, 650, 512]"
348,"[316, 43, 649, 512]"
349,"[316, 44, 650, 513]"
350,"[314, 44, 650, 513]"
351,"[313, 44, 649, 515]"
352,"[313, 44, 649, 516]"
353,"[312, 45, 649, 516]"
354,"[312, 45, 650, 516]"
355,"[312, 46, 650, 514]"
356,"[313, 46, 649, 514]"
357,"[314, 47, 649, 514]"
358,"[315, 47, 650, 515]"
359,"[314, 47, 650, 516]"
360,"[314, 47, 649, 516]"
361,"[314, 47, 649, 516]"
362,"[314, 47, 649, 517]"
363,"[314, 47, 649, 517]"
364,"[314, 46, 649, 517]"
365,"[313, 46, 649, 516]"
366,"[313, 46, 648, 514]"
367,"[313, 46, 647, 513]"
368,"[313, 46, 647, 513]"
369,"[314, 46, 647, 513]"
370,"[314, 46, 647, 513]"
371,"[313, 45, 647, 514]"
372,"[313, 45, 647, 514]"
373,"[313, 45, 647, 513]"
374,"[313, 45, 647, 513]"
375,"[312, 45, 647, 513]"
376,"[312, 45, 646, 512]"
377,"[312, 45, 645, 512]"
378,"[312, 45, 646, 512]"
379,"[312, 45, 646, 511]"
380,"[312, 45, 646, 511]"
381,"[312, 46, 647, 511]"
382,"[313, 46, 647, 510]"
383,"[313, 46, 646, 510]"
384,"[312, 46, 646, 510]"
385,"[312, 46, 646, 510]"
386,"[313, 46, 646, 511]"
387,"[313, 46, 646, 512]"
388,"[313, 46, 646, 512]"
389,"[313, 46, 646, 511]"
390,"[313, 46, 646, 511]"
391,"[313, 46, 646, 510]"
392,"[313, 46, 646, 510]"
393,"[313, 46, 646, 509]"
394,"[313, 46, 646, 509]"
395,"[313, 46, 646, 509]"
396,"[313, 46, 646, 509]"
397,"[313, 46, 645, 509]"
398,"[313, 46, 645, 509]"
399,"[313, 46, 645, 509]"
400,"[313, 46, 646, 509]"
401,"[313, 46, 646, 509]"
402,"[313, 46, 646, 508]"
403,"[313, 46, 646, 508]"
404,"[313, 46, 646, 509]"
405,"[312, 45, 646, 509]"
406,"[312, 45, 646, 509]"
407,"[312, 45, 646, 509]"
408,"[312, 45, 645, 509]"
409,"[312, 45, 645, 509]"
410,"[312, 45, 645, 510]"
411,"[312, 45, 646, 511]"
412,"[312, 45, 647, 511]"
413,"[312, 45, 647, 511]"
414,"[312, 45, 647, 510]"
415,"[312, 45, 646, 510]"
416,"[312, 45, 646, 510]"
417,"[312, 45, 646, 510]"
418,"[312, 45, 646, 510]"
419,"[312, 45, 646, 510]"
420,"[312, 44, 646, 510]"
421,"[312, 44, 646, 509]"
422,"[313, 44, 646, 509]"
423,"[313, 44, 646, 509]"
424,"[313, 45, 645, 509]"
425,"[313, 45, 646, 510]"
426,"[312, 45, 646, 512]"
427,"[312, 46, 646, 512]"
428,"[312, 46, 646, 512]"
429,"[312, 46, 646, 512]"
430,"[312, 46, 646, 512]"
431,"[312, 46, 646, 511]"
432,"[312, 46, 646, 511]"
433,"[312, 46, 646, 510]"
434,"[312, 46, 646, 511]"
435,"[312, 46, 646, 511]"
436,"[312, 46, 645, 512]"
437,"[312, 46, 646, 514]"
438,"[312, 46, 646, 514]"
439,"[312, 46, 645, 514]"
440,"[312, 46, 645, 515]"
441,"[312, 47, 645, 515]"
442,"[312, 47, 643, 515]"
443,"[312, 47, 644, 515]"
444,"[311, 47, 644, 515]"
445,"[311, 47, 644, 514]"
446,"[312, 46, 644, 514]"
447,"[312, 46, 644, 513]"
448,"[312, 46, 644, 514]"
449,"[312, 46, 645, 514]"
450,"[313, 46, 645, 514]"
451,"[313, 45, 646, 513]"
452,"[313, 45, 646, 513]"
453,"[312, 45, 646, 513]"
454,"[312, 46, 646, 513]"
455,"[313, 46, 645, 513]"
456,"[313, 46, 644, 513]"
457,"[312, 46, 644, 513]"
458,"[312, 46, 643, 513]"
459,"[312, 46, 644, 513]"
460,"[312, 46, 644, 511]"
461,"[312, 46, 645, 512]"
462,"[312, 46, 645, 513]"
463,"[312, 46, 644, 513]"
464,"[312, 46, 644, 512]"
465,"[312, 46, 646, 511]"
466,"[312, 46, 646, 511]"
467,"[312, 47, 645, 511]"
468,"[312, 46, 645, 510]"
469,"[311, 46, 646, 511]"
470,"[311, 46, 647, 511]"
471,"[312, 46, 647, 511]"
472,"[312, 46, 646, 512]"
473,"[312, 46, 645, 512]"
474,"[313, 46, 644, 511]"
475,"[313, 46, 644, 510]"
476,"[313, 46, 644, 510]"
477,"[314, 46, 644, 510]"
478,"[314, 46, 643, 510]"
479,"[314, 46, 644, 510]"
480,"[313, 46, 644, 509]"
481,"[313, 46, 645, 509]"
482,"[313, 45, 645, 508]"
483,"[312, 45, 646, 509]"
484,"[312, 45, 646, 509]"
485,"[312, 46, 645, 509]"
486,"[312, 46, 646, 508]"
487,"[312, 46, 646, 509]"
488,"[313, 47, 644, 509]"
489,"[313, 48, 644, 509]"
490,"[313, 49, 644, 508]"
491,"[313, 49, 644, 508]"
492,"[313, 50, 644, 509]"
493,"[313, 50, 644, 509]"
494,"[313, 50, 645, 508]"
495,"[313, 48, 645, 508]"
496,"[313, 48, 646, 508]"
497,"[313, 48, 646, 508]"
498,"[313, 48, 645, 508]"
499,"[313, 48, 645, 507]"
500,"[313, 48, 645, 507]"
501,"[313, 49, 646, 508]"
502,"[314, 49, 646, 508]"
503,"[314, 50, 646, 508]"
504,"[314, 50, 646, 508]"
505,"[314, 50, 646, 508]"
506,"[314, 50, 645, 509]"
507,"[314, 50, 645, 510]"
508,"[314, 50, 645, 510]"
509,"[314, 50, 645, 510]"
510,"[314, 49, 645, 510]"
511,"[314, 49, 644, 510]"
512,"[314, 49, 644, 510]"
513,"[313, 49, 644, 509]"
514,"[313, 49, 645, 509]"
515,"[314, 49, 645, 509]"
516,"[314, 49, 645, 509]"
517,"[314, 49, 645, 509]"
518,"[314, 49, 646, 509]"
519,"[315, 50, 646, 508]"
520,"[314, 50, 645, 509]"
521,"[314, 49, 645, 509]"
522,"[314, 49, 644, 509]"
523,"[313, 49, 643, 508]"
524,"[313, 49, 642, 508]"
525,"[312, 48, 642, 507]"
526,"[312, 48, 642, 505]"
527,"[313, 48, 642, 506]"
528,"[312, 48, 642, 507]"
529,"[312, 48, 642, 507]"
530,"[312, 48, 642, 507]"
531,"[312, 48, 642, 508]"
532,"[312, 48, 642, 508]"
533,"[313, 49, 641, 508]"
534,"[313, 49, 641, 508]"
535,"[313, 49, 641, 509]"
536,"[313, 49, 642, 509]"
537,"[312, 49, 642, 508]"
538,"[312, 49, 642, 508]"
539,"[313, 49, 642, 508]"
540,"[313, 48, 642, 508]"
541,"[313, 48, 642, 508]"
542,"[313, 48, 642, 508]"
543,"[313, 48, 642, 508]"
544,"[313, 49, 642, 507]"
545,"[313, 49, 642, 507]"
546,"[313, 49, 642, 507]"
547,"[313, 49, 642, 507]"
548,"[313, 49, 643, 507]"
549,"[313, 49, 643, 507]"
550,"[313, 49, 643, 508]"
551,"[313, 49, 643, 508]"
552,"[313, 49, 643, 508]"
553,"[313, 49, 643, 508]"
554,"[313, 49, 643, 508]"
555,"[313, 49, 643, 507]"
556,"[313, 49, 642, 506]"
557,"[313, 49, 642, 507]"
558,"[313, 49, 642, 507]"
559,"[312, 49, 642, 507]"
560,"[312, 49, 642, 508]"
561,"[312, 49, 642, 508]"
562,"[312, 49, 642, 508]"
563,"[313, 50, 642, 508]"
564,"[313, 50, 642, 507]"
565,"[312, 50, 642, 508]"
566,"[312, 49, 642, 508]"
567,"[312, 49, 642, 508]"
568,"[312, 49, 642, 508]"
569,"[312, 50, 642, 507]"
570,"[311, 49, 642, 507]"
571,"[311, 49, 642, 507]"
572,"[311, 49, 642, 507]"
573,"[311, 49, 642, 507]"
574,"[311, 49, 642, 508]"
575,"[311, 49, 642, 508]"
576,"[312, 49, 643, 507]"
577,"[311, 49, 643, 507]"
578,"[311, 49, 643, 508]"
579,"[312, 49, 643, 508]"
580,"[312, 49, 643, 508]"
581,"[312, 49, 643, 507]"
582,"[312, 49, 642, 507]"
583,"[312, 49, 642, 507]"
584,"[312, 49, 643, 507]"
585,"[312, 49, 643, 508]"
586,"[311, 49, 642, 508]"
587,"[311, 49, 642, 508]"
588,"[312, 49, 643, 508]"
589,"[312, 49, 643, 507]"
590,"[312, 49, 643, 507]"
591,"[312, 49, 643, 507]"
592,"[312, 49, 643, 508]"
593,"[313, 49, 642, 508]"
594,"[313, 50, 643, 507]"
595,"[313, 49, 643, 507]"
596,"[313, 49, 643, 507]"
597,"[313, 49, 643, 506]"
598,"[313, 49, 643, 506]"
599,"[313, 50, 643, 507]"
600,"[312, 49, 643, 507]"
601,"[312, 49, 643, 507]"
602,"[313, 49, 643, 507]"
603,"[312, 49, 643, 507]"
604,"[312, 49, 643, 508]"
605,"[312, 50, 642, 508]"
606,"[312, 50, 642, 508]"
607,"[312, 50, 643, 509]"
608,"[312, 50, 643, 509]"
609,"[312, 49, 643, 509]"
610,"[312, 49, 643, 508]"
611,"[312, 49, 643, 507]"
612,"[312, 50, 642, 508]"
613,"[312, 50, 642, 508]"
614,"[312, 50, 642, 508]"
615,"[312, 49, 642, 508]"
616,"[312, 49, 642, 508]"
617,"[312, 50, 642, 508]"
618,"[312, 50, 642, 508]"
619,"[312, 50, 642, 508]"
620,"[312, 50, 643, 508]"
621,"[312, 50, 643, 508]"
622,"[312, 50, 642, 508]"
623,"[312, 50, 642, 508]"
624,"[312, 50, 642, 508]"
625,"[312, 50, 643, 508]"
626,"[312, 50, 643, 508]"
627,"[312, 50, 643, 508]"
628,"[312, 50, 643, 508]"
629,"[312, 50, 643, 507]"
630,"[312, 50, 642, 507]"
631,"[312, 50, 642, 507]"
632,"[312, 50, 642, 507]"
633,"[312, 50, 642, 507]"
634,"[311, 50, 641, 508]"
635,"[311, 50, 641, 508]"
636,"[312, 50, 641, 508]"
637,"[312, 50, 640, 508]"
638,"[313, 50, 640, 507]"
639,"[313, 50, 641, 507]"
640,"[313, 50, 641, 507]"
641,"[313, 50, 641, 507]"
642,"[313, 50, 641, 507]"
643,"[312, 49, 641, 506]"
644,"[312, 49, 642, 507]"
645,"[312, 50, 642, 507]"
646,"[312, 50, 642, 506]"
647,"[312, 49, 642, 507]"
648,"[312, 49, 642, 507]"
649,"[312, 49, 642, 507]"
650,"[312, 50, 642, 507]"
651,"[312, 50, 642, 507]"
652,"[312, 50, 642, 508]"
653,"[312, 50, 642, 508]"
654,"[312, 50, 643, 508]"
655,"[312, 50, 643, 508]"
656,"[312, 50, 642, 509]"
657,"[312, 50, 642, 509]"
658,"[313, 50, 642, 509]"
659,"[312, 50, 642, 509]"
660,"[312, 49, 642, 508]"
661,"[312, 49, 642, 508]"
662,"[312, 49, 643, 508]"
663,"[312, 49, 643, 508]"
664,"[313, 50, 642, 508]"
665,"[313, 50, 642, 508]"
666,"[313, 50, 642, 508]"
667,"[312, 50, 642, 508]"
668,"[312, 50, 642, 507]"
669,"[312, 50, 642, 507]"
670,"[312, 50, 642, 507]"
671,"[312, 50, 642, 507]"
672,"[312, 49, 642, 507]"
673,"[311, 49, 641, 508]"
674,"[311, 49, 642, 508]"
675,"[312, 49, 642, 508]"
676,"[312, 49, 642, 507]"
677,"[312, 49, 642, 507]"
678,"[312, 49, 642, 507]"
679,"[312, 49, 642, 508]"
680,"[312, 50, 642, 509]"
681,"[312, 50, 642, 509]"
682,"[312, 50, 642, 508]"
683,"[312, 50, 642, 509]"
684,"[312, 50, 642, 509]"
685,"[312, 50, 642, 509]"
686,"[312, 50, 641, 508]"
687,"[312, 50, 641, 509]"
688,"[312, 50, 641, 509]"
689,"[312, 51, 641, 509]"
690,"[312, 50, 641, 509]"
691,"[312, 50, 642, 508]"
692,"[312, 50, 642, 508]"
693,"[312, 50, 642, 508]"
694,"[312, 50, 641, 507]"
695,"[311, 50, 641, 508]"
696,"[311, 50, 642, 508]"
697,"[311, 50, 642, 508]"
698,"[311, 50, 642, 508]"
699,"[311, 50, 642, 508]"
700,"[312, 51, 642, 508]"
701,"[312, 51, 643, 507]"
702,"[312, 51, 643, 507]"
703,"[312, 51, 642, 507]"
704,"[312, 51, 642, 508]"
705,"[312, 50, 642, 508]"
706,"[312, 50, 642, 507]"
707,"[312, 50, 642, 507]"
708,"[312, 50, 642, 507]"
709,"[312, 50, 642, 507]"
710,"[312, 50, 642, 507]"
711,"[312, 51, 643, 507]"
712,"[312, 51, 643, 507]"
713,"[311, 50, 643, 508]"
714,"[311, 50, 643, 508]"
715,"[313, 49, 643, 507]"
716,"[312, 49, 644, 507]"
717,"[312, 49, 644, 507]"
718,"[312, 49, 644, 507]"
719,"[312, 49, 644, 506]"
720,"[312, 49, 644, 506]"
721,"[311, 49, 644, 506]"
722,"[311, 48, 644, 506]"
723,"[311, 48, 644, 506]"
724,"[311, 49, 646, 506]"
725,"[312, 50, 646, 506]"
726,"[312, 50, 646, 506]"
727,"[311, 50, 646, 506]"
728,"[311, 50, 646, 506]"
729,"[311, 51, 647, 505]"
730,"[311, 51, 647, 505]"
731,"[312, 51, 647, 504]"
732,"[312, 52, 647, 504]"
733,"[312, 52, 647, 503]"
734,"[312, 52, 647, 503]"
735,"[312, 51, 646, 504]"
736,"[312, 51, 645, 504]"
737,"[312, 51, 645, 504]"
738,"[312, 51, 646, 504]"
739,"[312, 51, 646, 504]"
740,"[312, 51, 646, 504]"
741,"[312, 52, 646, 504]"
742,"[312, 52, 646, 505]"
743,"[312, 52, 646, 505]"
744,"[312, 52, 646, 505]"
745,"[312, 51, 646, 505]"
746,"[312, 51, 646, 505]"
747,"[311, 51, 647, 505]"
748,"[311, 51, 647, 505]"
749,"[312, 51, 648, 505]"
750,"[312, 51, 648, 505]"
751,"[312, 51, 648, 505]"
752,"[312, 50, 648, 505]"
753,"[311, 50, 647, 505]"
754,"[311, 51, 647, 506]"
755,"[311, 51, 646, 507]"
756,"[311, 51, 647, 507]"
757,"[312, 52, 647, 507]"
758,"[311, 52, 646, 507]"
759,"[311, 52, 645, 507]"
760,"[311, 52, 645, 507]"
761,"[311, 52, 645, 508]"
762,"[311, 52, 645, 508]"
763,"[311, 52, 645, 507]"
764,"[312, 52, 644, 507]"
765,"[311, 51, 645, 508]"
766,"[311, 51, 645, 508]"
767,"[311, 51, 645, 508]"
768,"[311, 51, 645, 509]"
769,"[311, 51, 645, 509]"
770,"[311, 51, 645, 509]"
771,"[311, 51, 645, 510]"
772,"[311, 51, 645, 510]"
773,"[311, 51, 644, 510]"
774,"[312, 51, 644, 509]"
775,"[312, 51, 644, 509]"
776,"[312, 51, 643, 508]"
777,"[312, 51, 643, 509]"
778,"[312, 51, 643, 509]"
779,"[312, 51, 643, 508]"
780,"[312, 51, 644, 508]"
781,"[312, 51, 645, 508]"
782,"[312, 51, 645, 508]"
783,"[312, 51, 646, 508]"
784,"[312, 50, 646, 509]"
785,"[312, 50, 645, 509]"
786,"[312, 51, 645, 509]"
787,"[312, 51, 645, 509]"
788,"[312, 51, 644, 509]"
789,"[312, 51, 643, 509]"
790,"[312, 51, 643, 509]"
791,"[311, 52, 643, 510]"
792,"[311, 52, 643, 510]"
793,"[311, 52, 643, 510]"
794,"[311, 52, 643, 510]"
795,"[311, 52, 645, 510]"
796,"[311, 52, 645, 508]"
797,"[311, 52, 645, 509]"
798,"[311, 52, 645, 509]"
799,"[311, 52, 644, 511]"
800,"[311, 52, 644, 511]"
801,"[311, 53, 644, 511]"
802,"[311, 53, 644, 512]"
803,"[311, 53, 644, 512]"
804,"[311, 53, 643, 512]"
805,"[311, 53, 643, 512]"
806,"[311, 53, 643, 511]"
807,"[311, 53, 643, 511]"
808,"[311, 53, 643, 510]"
809,"[311, 53, 642, 510]"
810,"[311, 53, 643, 510]"
811,"[311, 53, 643, 508]"
812,"[311, 53, 643, 508]"
813,"[311, 53, 643, 508]"
814,"[312, 53, 644, 508]"
815,"[312, 53, 644, 508]"
816,"[312, 54, 644, 508]"
817,"[312, 54, 644, 508]"
818,"[312, 54, 643, 507]"
819,"[312, 54, 643, 507]"
820,"[312, 54, 642, 507]"
821,"[312, 53, 642, 507]"
822,"[311, 53, 643, 507]"
