FrameNumber,ROI
163,"[320, 22, 695, 531]"
164,"[319, 21, 695, 531]"
165,"[319, 21, 695, 531]"
166,"[320, 21, 695, 531]"
167,"[321, 22, 695, 530]"
168,"[321, 22, 696, 530]"
169,"[320, 22, 696, 531]"
170,"[320, 21, 696, 531]"
171,"[318, 21, 696, 531]"
172,"[318, 21, 695, 531]"
173,"[319, 21, 695, 531]"
174,"[321, 22, 695, 531]"
175,"[320, 23, 695, 531]"
176,"[320, 23, 695, 531]"
177,"[321, 23, 694, 531]"
178,"[321, 23, 694, 531]"
179,"[320, 22, 694, 531]"
180,"[320, 22, 694, 531]"
181,"[319, 22, 694, 530]"
182,"[319, 22, 694, 530]"
183,"[319, 22, 695, 531]"
184,"[320, 22, 695, 531]"
185,"[320, 22, 694, 531]"
186,"[320, 22, 694, 531]"
187,"[319, 22, 693, 531]"
188,"[319, 22, 693, 531]"
189,"[319, 22, 693, 531]"
190,"[319, 21, 692, 531]"
191,"[320, 21, 692, 531]"
192,"[320, 22, 692, 531]"
193,"[320, 21, 695, 531]"
194,"[321, 21, 695, 532]"
195,"[321, 21, 695, 532]"
196,"[322, 22, 695, 531]"
197,"[322, 21, 694, 531]"
198,"[321, 21, 695, 531]"
199,"[321, 21, 696, 531]"
200,"[322, 21, 696, 531]"
201,"[322, 21, 695, 531]"
202,"[321, 20, 695, 531]"
203,"[321, 20, 695, 531]"
204,"[320, 21, 694, 531]"
205,"[320, 21, 694, 531]"
206,"[320, 21, 694, 531]"
207,"[320, 21, 694, 531]"
208,"[320, 21, 694, 531]"
209,"[320, 21, 693, 532]"
210,"[320, 21, 693, 532]"
211,"[320, 21, 694, 531]"
212,"[320, 21, 695, 531]"
213,"[320, 22, 695, 532]"
214,"[320, 22, 694, 532]"
215,"[320, 22, 695, 532]"
216,"[320, 23, 695, 532]"
217,"[320, 23, 696, 532]"
218,"[321, 23, 696, 532]"
219,"[321, 23, 696, 532]"
220,"[321, 24, 696, 531]"
221,"[321, 24, 696, 531]"
222,"[320, 22, 696, 531]"
223,"[320, 22, 695, 532]"
224,"[319, 22, 695, 532]"
225,"[319, 23, 697, 532]"
226,"[321, 24, 697, 532]"
227,"[321, 24, 697, 532]"
228,"[321, 24, 697, 532]"
229,"[321, 24, 697, 532]"
230,"[321, 24, 696, 532]"
231,"[321, 24, 696, 532]"
232,"[321, 24, 697, 532]"
233,"[322, 24, 697, 533]"
234,"[322, 24, 697, 533]"
235,"[321, 23, 697, 533]"
236,"[321, 23, 697, 533]"
237,"[321, 23, 698, 533]"
238,"[322, 23, 698, 532]"
239,"[321, 22, 697, 532]"
240,"[321, 22, 697, 532]"
241,"[321, 23, 697, 531]"
242,"[321, 23, 696, 532]"
243,"[321, 23, 696, 532]"
244,"[321, 22, 696, 532]"
245,"[321, 22, 696, 532]"
246,"[321, 23, 696, 532]"
247,"[321, 23, 696, 532]"
248,"[321, 23, 696, 532]"
249,"[322, 23, 696, 532]"
250,"[323, 23, 697, 532]"
251,"[322, 23, 697, 532]"
252,"[321, 23, 696, 532]"
253,"[321, 22, 696, 532]"
254,"[319, 22, 695, 532]"
255,"[319, 22, 695, 532]"
256,"[320, 22, 694, 532]"
257,"[319, 22, 694, 532]"
258,"[319, 22, 694, 532]"
259,"[319, 22, 694, 532]"
260,"[318, 21, 694, 532]"
261,"[318, 21, 694, 532]"
262,"[318, 22, 694, 532]"
263,"[318, 21, 694, 533]"
264,"[318, 21, 693, 533]"
265,"[319, 22, 693, 533]"
266,"[319, 22, 694, 533]"
267,"[320, 21, 694, 533]"
268,"[320, 21, 694, 532]"
269,"[319, 21, 691, 532]"
270,"[319, 21, 693, 532]"
271,"[320, 21, 694, 531]"
272,"[320, 22, 694, 531]"
273,"[320, 22, 694, 531]"
274,"[320, 22, 693, 531]"
275,"[320, 22, 693, 531]"
276,"[320, 22, 693, 531]"
277,"[320, 21, 692, 531]"
278,"[320, 21, 691, 532]"
279,"[320, 21, 691, 532]"
280,"[320, 21, 692, 532]"
281,"[320, 21, 693, 532]"
282,"[321, 21, 693, 531]"
283,"[320, 21, 694, 532]"
284,"[319, 21, 694, 532]"
285,"[319, 21, 694, 532]"
286,"[320, 21, 694, 531]"
287,"[320, 20, 693, 531]"
288,"[319, 20, 693, 531]"
289,"[319, 21, 692, 531]"
290,"[319, 21, 693, 531]"
291,"[320, 21, 693, 531]"
292,"[320, 21, 693, 531]"
293,"[320, 21, 693, 531]"
294,"[319, 21, 693, 531]"
295,"[319, 21, 693, 531]"
296,"[319, 21, 693, 531]"
297,"[319, 21, 693, 531]"
298,"[319, 21, 693, 531]"
299,"[319, 21, 693, 532]"
300,"[319, 22, 693, 532]"
301,"[320, 22, 694, 532]"
302,"[321, 22, 694, 531]"
303,"[320, 22, 695, 531]"
304,"[320, 22, 695, 532]"
305,"[321, 22, 693, 532]"
306,"[321, 22, 694, 532]"
307,"[321, 22, 695, 532]"
308,"[320, 22, 695, 532]"
309,"[320, 22, 693, 532]"
310,"[320, 22, 694, 532]"
311,"[320, 22, 695, 532]"
312,"[320, 22, 695, 532]"
313,"[320, 22, 693, 532]"
314,"[319, 22, 692, 532]"
315,"[319, 23, 695, 532]"
316,"[319, 23, 695, 531]"
317,"[320, 21, 695, 531]"
318,"[320, 21, 697, 531]"
319,"[320, 20, 698, 531]"
320,"[321, 20, 698, 531]"
321,"[321, 19, 697, 532]"
322,"[321, 19, 697, 532]"
323,"[321, 18, 697, 532]"
324,"[321, 18, 696, 532]"
325,"[322, 18, 696, 531]"
326,"[322, 18, 696, 531]"
327,"[322, 18, 697, 531]"
328,"[323, 19, 698, 531]"
329,"[322, 18, 698, 531]"
330,"[322, 18, 699, 531]"
331,"[322, 18, 699, 531]"
332,"[322, 18, 698, 530]"
333,"[322, 19, 698, 530]"
334,"[321, 20, 698, 531]"
335,"[321, 20, 699, 531]"
336,"[322, 20, 699, 531]"
337,"[322, 20, 698, 532]"
338,"[322, 21, 694, 532]"
339,"[322, 22, 694, 532]"
340,"[321, 23, 694, 532]"
341,"[321, 23, 695, 532]"
342,"[319, 23, 695, 531]"
343,"[319, 23, 695, 531]"
344,"[320, 16, 698, 535]"
345,"[319, 16, 698, 535]"
346,"[319, 23, 694, 532]"
347,"[319, 23, 695, 532]"
348,"[319, 23, 695, 532]"
349,"[320, 23, 695, 532]"
350,"[320, 22, 695, 532]"
351,"[320, 22, 695, 532]"
352,"[320, 22, 695, 532]"
353,"[320, 23, 695, 532]"
354,"[320, 23, 696, 532]"
355,"[319, 23, 696, 533]"
356,"[319, 22, 695, 533]"
357,"[320, 22, 695, 532]"
358,"[320, 22, 694, 532]"
359,"[319, 22, 692, 532]"
360,"[319, 22, 692, 532]"
361,"[320, 22, 692, 532]"
362,"[320, 22, 692, 532]"
363,"[320, 23, 692, 532]"
364,"[320, 23, 692, 532]"
365,"[320, 23, 692, 532]"
366,"[319, 22, 692, 532]"
367,"[319, 22, 692, 532]"
368,"[319, 22, 692, 532]"
369,"[319, 22, 691, 532]"
370,"[319, 22, 691, 532]"
371,"[319, 22, 692, 532]"
372,"[319, 21, 693, 532]"
373,"[320, 21, 693, 532]"
374,"[320, 21, 693, 532]"
375,"[321, 21, 692, 532]"
376,"[321, 21, 692, 532]"
377,"[320, 21, 692, 532]"
378,"[320, 20, 692, 532]"
379,"[321, 20, 692, 532]"
380,"[321, 21, 692, 532]"
381,"[321, 20, 693, 532]"
382,"[321, 20, 694, 532]"
383,"[320, 20, 694, 532]"
384,"[320, 20, 693, 532]"
385,"[321, 20, 694, 532]"
386,"[321, 20, 694, 532]"
387,"[320, 21, 693, 532]"
388,"[319, 21, 693, 532]"
389,"[319, 21, 693, 532]"
390,"[319, 21, 693, 532]"
391,"[320, 21, 693, 532]"
392,"[320, 22, 693, 532]"
393,"[320, 22, 692, 532]"
394,"[320, 22, 694, 532]"
395,"[320, 21, 694, 532]"
396,"[320, 21, 693, 532]"
397,"[320, 22, 694, 532]"
398,"[320, 22, 694, 532]"
399,"[319, 22, 694, 532]"
400,"[319, 22, 694, 532]"
401,"[320, 16, 698, 535]"
402,"[320, 16, 698, 535]"
403,"[320, 22, 693, 532]"
404,"[319, 22, 693, 532]"
405,"[319, 22, 694, 532]"
406,"[320, 16, 698, 535]"
407,"[326, 16, 699, 535]"
408,"[320, 16, 699, 535]"
409,"[319, 22, 694, 532]"
410,"[319, 22, 694, 532]"
411,"[319, 22, 694, 532]"
412,"[320, 16, 699, 536]"
413,"[325, 16, 700, 536]"
414,"[319, 16, 700, 536]"
415,"[319, 17, 700, 535]"
416,"[326, 16, 700, 536]"
417,"[326, 16, 700, 536]"
418,"[326, 16, 699, 535]"
419,"[318, 16, 699, 535]"
420,"[318, 22, 694, 533]"
421,"[319, 22, 693, 532]"
422,"[320, 22, 693, 532]"
423,"[319, 22, 693, 532]"
424,"[319, 22, 693, 532]"
425,"[320, 22, 693, 532]"
426,"[320, 22, 693, 532]"
427,"[320, 22, 692, 532]"
428,"[320, 22, 693, 532]"
429,"[320, 15, 699, 535]"
430,"[320, 15, 699, 535]"
431,"[319, 23, 694, 532]"
432,"[319, 22, 693, 532]"
433,"[319, 22, 693, 532]"
434,"[318, 22, 693, 532]"
435,"[318, 22, 693, 532]"
436,"[320, 22, 693, 532]"
437,"[320, 22, 693, 533]"
438,"[320, 22, 693, 533]"
439,"[319, 22, 693, 532]"
440,"[319, 22, 692, 532]"
441,"[319, 22, 693, 532]"
442,"[319, 22, 693, 532]"
443,"[319, 22, 693, 532]"
444,"[319, 22, 693, 533]"
445,"[319, 23, 691, 533]"
446,"[321, 20, 698, 535]"
447,"[320, 20, 698, 535]"
448,"[320, 25, 692, 532]"
449,"[319, 23, 693, 532]"
450,"[319, 23, 693, 532]"
451,"[321, 23, 693, 532]"
452,"[321, 22, 695, 532]"
453,"[321, 22, 695, 532]"
454,"[320, 22, 696, 532]"
455,"[320, 23, 696, 532]"
456,"[320, 23, 696, 532]"
457,"[321, 24, 696, 532]"
458,"[322, 23, 697, 531]"
459,"[321, 23, 697, 531]"
460,"[321, 23, 697, 531]"
461,"[321, 23, 697, 531]"
462,"[321, 23, 696, 531]"
463,"[321, 22, 694, 531]"
464,"[320, 22, 694, 532]"
465,"[320, 22, 693, 532]"
466,"[321, 22, 693, 531]"
467,"[320, 22, 692, 532]"
468,"[320, 21, 692, 532]"
469,"[321, 21, 692, 532]"
470,"[321, 22, 692, 532]"
471,"[320, 21, 692, 532]"
472,"[320, 21, 692, 532]"
473,"[318, 22, 692, 532]"
474,"[318, 21, 692, 532]"
475,"[318, 21, 692, 532]"
476,"[319, 22, 692, 532]"
477,"[319, 22, 694, 532]"
478,"[320, 23, 694, 532]"
479,"[319, 23, 693, 532]"
480,"[319, 23, 693, 532]"
481,"[320, 24, 693, 532]"
482,"[320, 24, 693, 532]"
483,"[320, 24, 693, 532]"
484,"[319, 24, 693, 532]"
485,"[319, 17, 699, 536]"
486,"[320, 17, 699, 536]"
487,"[320, 16, 699, 535]"
488,"[326, 16, 699, 535]"
489,"[319, 16, 699, 535]"
490,"[319, 24, 693, 532]"
491,"[318, 24, 693, 532]"
492,"[318, 17, 699, 535]"
493,"[326, 17, 700, 535]"
494,"[326, 17, 700, 536]"
495,"[320, 17, 700, 536]"
496,"[320, 25, 695, 532]"
497,"[320, 24, 695, 532]"
498,"[319, 24, 695, 532]"
499,"[319, 24, 695, 532]"
500,"[319, 23, 694, 532]"
501,"[318, 23, 694, 532]"
502,"[318, 17, 699, 535]"
503,"[327, 17, 699, 535]"
504,"[327, 17, 699, 535]"
505,"[318, 18, 699, 534]"
506,"[318, 23, 691, 532]"
507,"[319, 23, 692, 532]"
508,"[319, 23, 692, 532]"
509,"[318, 24, 692, 533]"
510,"[318, 23, 693, 533]"
511,"[318, 23, 693, 531]"
512,"[318, 23, 693, 531]"
513,"[318, 23, 693, 531]"
514,"[319, 23, 693, 531]"
515,"[319, 23, 693, 532]"
516,"[319, 24, 693, 532]"
517,"[319, 25, 693, 532]"
518,"[319, 24, 693, 532]"
519,"[318, 24, 693, 532]"
520,"[318, 24, 693, 531]"
521,"[317, 24, 693, 531]"
522,"[317, 24, 693, 531]"
523,"[317, 24, 692, 531]"
524,"[317, 24, 692, 532]"
525,"[317, 24, 691, 532]"
526,"[318, 24, 692, 532]"
527,"[317, 24, 693, 531]"
528,"[316, 24, 693, 531]"
529,"[316, 24, 693, 531]"
530,"[316, 23, 693, 531]"
531,"[316, 23, 694, 530]"
532,"[316, 23, 694, 531]"
533,"[319, 16, 699, 535]"
534,"[325, 16, 699, 535]"
535,"[325, 16, 699, 535]"
536,"[326, 16, 699, 535]"
537,"[318, 16, 699, 535]"
538,"[316, 23, 695, 530]"
539,"[315, 23, 694, 530]"
540,"[315, 23, 696, 530]"
541,"[316, 23, 696, 530]"
542,"[316, 23, 696, 530]"
543,"[316, 23, 695, 531]"
544,"[316, 23, 695, 531]"
545,"[316, 23, 695, 531]"
546,"[317, 23, 695, 531]"
547,"[317, 23, 696, 531]"
548,"[317, 23, 696, 531]"
549,"[317, 23, 697, 531]"
550,"[317, 22, 697, 530]"
551,"[316, 22, 696, 530]"
552,"[316, 22, 697, 530]"
553,"[317, 22, 697, 530]"
554,"[316, 22, 697, 530]"
555,"[316, 23, 697, 530]"
556,"[317, 23, 697, 530]"
557,"[317, 23, 697, 530]"
558,"[317, 23, 697, 530]"
559,"[317, 23, 696, 530]"
560,"[317, 23, 696, 530]"
561,"[317, 22, 696, 530]"
562,"[317, 22, 695, 530]"
563,"[316, 23, 695, 530]"
564,"[315, 24, 695, 530]"
565,"[315, 23, 694, 530]"
566,"[315, 23, 694, 530]"
567,"[315, 23, 694, 530]"
568,"[316, 23, 696, 530]"
569,"[316, 23, 696, 530]"
570,"[316, 23, 696, 530]"
571,"[316, 23, 696, 530]"
572,"[317, 23, 696, 530]"
573,"[317, 23, 697, 530]"
574,"[317, 23, 698, 530]"
575,"[317, 24, 698, 530]"
576,"[317, 24, 698, 530]"
577,"[317, 24, 698, 530]"
578,"[316, 24, 698, 530]"
579,"[316, 24, 696, 530]"
580,"[316, 23, 697, 529]"
581,"[315, 23, 697, 529]"
582,"[315, 23, 697, 530]"
583,"[316, 23, 697, 530]"
584,"[316, 23, 696, 530]"
585,"[316, 23, 696, 530]"
586,"[316, 24, 695, 530]"
587,"[315, 24, 695, 531]"
588,"[315, 24, 696, 531]"
589,"[316, 24, 696, 531]"
590,"[316, 24, 695, 531]"
591,"[316, 24, 695, 530]"
592,"[315, 24, 694, 530]"
593,"[315, 23, 694, 531]"
594,"[315, 23, 694, 531]"
595,"[316, 24, 694, 531]"
596,"[316, 24, 695, 531]"
597,"[317, 24, 695, 530]"
598,"[316, 23, 694, 530]"
599,"[316, 23, 694, 530]"
600,"[316, 23, 696, 530]"
601,"[317, 23, 696, 530]"
602,"[317, 23, 695, 530]"
603,"[317, 23, 695, 531]"
604,"[317, 23, 694, 531]"
605,"[317, 23, 694, 530]"
606,"[318, 23, 694, 531]"
607,"[318, 23, 694, 531]"
608,"[318, 23, 694, 531]"
609,"[317, 23, 694, 531]"
610,"[317, 23, 694, 531]"
611,"[317, 17, 700, 535]"
612,"[318, 17, 700, 535]"
613,"[317, 23, 694, 531]"
614,"[317, 24, 694, 531]"
615,"[317, 23, 694, 531]"
616,"[318, 23, 695, 531]"
617,"[318, 23, 695, 531]"
618,"[319, 23, 695, 531]"
619,"[318, 23, 695, 531]"
620,"[318, 23, 695, 531]"
621,"[318, 23, 695, 531]"
622,"[318, 23, 696, 531]"
623,"[319, 24, 696, 531]"
624,"[319, 24, 696, 531]"
625,"[317, 23, 696, 531]"
626,"[317, 23, 696, 531]"
627,"[317, 23, 696, 531]"
628,"[317, 23, 696, 531]"
629,"[318, 23, 694, 531]"
630,"[318, 23, 694, 531]"
631,"[319, 24, 694, 531]"
632,"[319, 24, 694, 531]"
633,"[319, 23, 694, 531]"
634,"[319, 23, 694, 530]"
635,"[319, 23, 694, 530]"
636,"[318, 23, 692, 531]"
637,"[318, 23, 692, 531]"
638,"[317, 22, 692, 531]"
639,"[317, 22, 693, 531]"
640,"[317, 22, 693, 531]"
641,"[317, 22, 694, 531]"
642,"[318, 22, 694, 531]"
643,"[318, 22, 694, 531]"
644,"[318, 23, 694, 531]"
645,"[318, 23, 695, 531]"
646,"[319, 23, 695, 531]"
647,"[318, 23, 694, 531]"
648,"[318, 23, 695, 531]"
649,"[318, 23, 695, 531]"
650,"[318, 23, 695, 531]"
651,"[319, 23, 695, 531]"
652,"[319, 23, 694, 531]"
653,"[318, 23, 694, 531]"
654,"[318, 23, 694, 531]"
655,"[319, 23, 695, 531]"
656,"[320, 24, 695, 531]"
657,"[320, 25, 695, 531]"
658,"[321, 25, 695, 531]"
659,"[321, 17, 699, 535]"
660,"[320, 17, 699, 535]"
661,"[318, 25, 693, 531]"
662,"[318, 17, 699, 535]"
663,"[326, 17, 699, 535]"
664,"[316, 17, 699, 535]"
665,"[316, 25, 695, 531]"
666,"[316, 25, 695, 531]"
667,"[315, 24, 695, 531]"
668,"[315, 18, 699, 535]"
669,"[320, 18, 699, 535]"
670,"[320, 18, 701, 535]"
671,"[318, 18, 701, 535]"
672,"[318, 18, 699, 535]"
673,"[326, 17, 699, 535]"
674,"[324, 17, 698, 535]"
675,"[324, 16, 701, 536]"
676,"[325, 16, 701, 536]"
677,"[319, 17, 700, 535]"
678,"[319, 23, 695, 531]"
679,"[319, 22, 695, 531]"
680,"[318, 22, 694, 530]"
681,"[318, 22, 694, 530]"
682,"[319, 22, 695, 530]"
683,"[319, 23, 695, 530]"
684,"[318, 23, 695, 530]"
685,"[318, 23, 698, 530]"
686,"[319, 23, 698, 530]"
687,"[320, 15, 701, 535]"
688,"[321, 15, 701, 535]"
689,"[321, 21, 695, 532]"
690,"[321, 21, 695, 531]"
691,"[321, 22, 695, 532]"
692,"[321, 22, 694, 532]"
693,"[322, 22, 694, 531]"
694,"[322, 22, 694, 531]"
695,"[322, 22, 695, 532]"
696,"[321, 21, 695, 532]"
697,"[319, 21, 694, 531]"
698,"[319, 20, 694, 531]"
699,"[320, 20, 694, 531]"
700,"[320, 21, 695, 531]"
701,"[321, 22, 695, 531]"
702,"[321, 22, 695, 532]"
703,"[321, 22, 694, 532]"
704,"[321, 22, 694, 532]"
705,"[321, 22, 694, 532]"
706,"[320, 23, 693, 531]"
707,"[320, 23, 694, 532]"
708,"[321, 24, 694, 532]"
709,"[323, 24, 694, 531]"
710,"[322, 24, 694, 531]"
711,"[322, 24, 694, 531]"
712,"[322, 24, 693, 531]"
713,"[322, 24, 693, 531]"
714,"[322, 24, 693, 531]"
715,"[322, 24, 693, 531]"
716,"[322, 23, 692, 531]"
717,"[324, 23, 692, 531]"
718,"[323, 23, 692, 531]"
719,"[322, 22, 691, 532]"
720,"[322, 22, 691, 532]"
721,"[322, 22, 691, 531]"
722,"[322, 22, 691, 531]"
723,"[323, 22, 691, 531]"
724,"[322, 21, 691, 531]"
725,"[322, 21, 692, 531]"
726,"[322, 22, 693, 531]"
727,"[323, 22, 694, 531]"
728,"[323, 22, 694, 531]"
729,"[323, 22, 693, 531]"
730,"[322, 22, 694, 531]"
731,"[321, 22, 694, 531]"
732,"[320, 22, 694, 531]"
733,"[320, 22, 693, 531]"
734,"[319, 22, 693, 530]"
735,"[319, 22, 694, 530]"
736,"[319, 23, 695, 530]"
737,"[320, 23, 695, 531]"
738,"[320, 23, 695, 531]"
739,"[319, 23, 695, 530]"
740,"[319, 23, 695, 530]"
741,"[319, 22, 695, 530]"
742,"[319, 22, 696, 530]"
743,"[319, 22, 696, 530]"
744,"[319, 22, 696, 530]"
745,"[319, 23, 696, 530]"
746,"[319, 23, 696, 530]"
747,"[319, 23, 696, 530]"
748,"[318, 23, 694, 530]"
749,"[317, 22, 693, 530]"
750,"[317, 22, 693, 530]"
751,"[317, 23, 694, 530]"
752,"[318, 23, 694, 530]"
753,"[318, 23, 694, 530]"
754,"[318, 23, 694, 530]"
755,"[318, 24, 695, 529]"
756,"[319, 23, 695, 530]"
757,"[319, 22, 693, 530]"
758,"[319, 22, 693, 530]"
759,"[319, 22, 693, 530]"
760,"[319, 22, 692, 530]"
761,"[319, 22, 693, 530]"
762,"[319, 22, 693, 530]"
763,"[319, 21, 692, 531]"
764,"[318, 21, 693, 531]"
765,"[318, 21, 694, 531]"
766,"[319, 21, 695, 530]"
767,"[320, 21, 695, 530]"
768,"[320, 21, 695, 530]"
769,"[321, 21, 694, 530]"
770,"[321, 21, 694, 530]"
771,"[320, 21, 694, 531]"
772,"[320, 21, 694, 531]"
773,"[321, 21, 694, 531]"
774,"[321, 21, 694, 531]"
775,"[321, 22, 694, 531]"
776,"[321, 22, 694, 531]"
777,"[321, 22, 695, 531]"
778,"[321, 22, 695, 531]"
779,"[320, 22, 695, 531]"
780,"[320, 22, 694, 531]"
781,"[320, 22, 695, 531]"
782,"[320, 22, 695, 531]"
783,"[321, 22, 694, 531]"
784,"[321, 22, 695, 531]"
785,"[321, 22, 695, 531]"
786,"[321, 22, 694, 531]"
787,"[321, 22, 694, 531]"
788,"[322, 22, 694, 531]"
789,"[322, 23, 695, 531]"
790,"[322, 22, 695, 531]"
791,"[321, 22, 696, 531]"
792,"[321, 22, 696, 531]"
793,"[321, 22, 696, 531]"
794,"[320, 22, 696, 531]"
795,"[320, 22, 697, 531]"
796,"[322, 24, 697, 531]"
797,"[322, 24, 696, 530]"
798,"[322, 23, 696, 530]"
799,"[322, 23, 696, 530]"
800,"[322, 24, 695, 531]"
801,"[322, 24, 695, 531]"
802,"[322, 23, 695, 531]"
803,"[322, 23, 695, 531]"
804,"[322, 24, 695, 531]"
805,"[322, 23, 695, 532]"
806,"[322, 23, 694, 532]"
807,"[323, 23, 696, 532]"
808,"[323, 23, 697, 531]"
809,"[321, 24, 697, 531]"
810,"[321, 24, 694, 531]"
811,"[321, 24, 694, 531]"
812,"[321, 24, 694, 531]"
813,"[321, 24, 695, 530]"
814,"[321, 24, 696, 530]"
815,"[321, 23, 696, 530]"
816,"[320, 23, 696, 530]"
817,"[320, 23, 696, 531]"
818,"[321, 23, 696, 531]"
819,"[320, 23, 696, 531]"
820,"[320, 22, 695, 531]"
821,"[320, 22, 695, 531]"
822,"[320, 23, 696, 531]"
