FrameNumber,ROI
307,"[274, 17, 685, 535]"
308,"[276, 17, 685, 535]"
309,"[276, 17, 685, 535]"
310,"[275, 17, 685, 535]"
311,"[274, 17, 684, 535]"
312,"[274, 17, 684, 534]"
313,"[274, 17, 685, 534]"
314,"[274, 16, 685, 534]"
315,"[272, 16, 688, 534]"
316,"[272, 16, 689, 534]"
317,"[271, 16, 689, 534]"
318,"[271, 16, 688, 534]"
319,"[272, 17, 688, 534]"
320,"[272, 16, 688, 534]"
321,"[272, 16, 688, 534]"
322,"[273, 16, 690, 534]"
323,"[273, 16, 690, 533]"
324,"[273, 16, 688, 534]"
325,"[273, 17, 688, 534]"
326,"[271, 16, 690, 535]"
327,"[271, 16, 690, 535]"
328,"[271, 17, 690, 535]"
329,"[270, 17, 690, 535]"
330,"[270, 17, 692, 536]"
331,"[270, 17, 692, 536]"
332,"[270, 17, 691, 536]"
333,"[270, 17, 691, 536]"
334,"[271, 17, 691, 536]"
335,"[270, 16, 692, 537]"
336,"[270, 16, 692, 537]"
337,"[270, 16, 692, 537]"
338,"[271, 16, 691, 537]"
339,"[270, 16, 691, 537]"
340,"[270, 16, 691, 537]"
341,"[270, 16, 690, 537]"
342,"[270, 16, 691, 537]"
343,"[271, 16, 691, 537]"
344,"[271, 16, 692, 537]"
345,"[270, 16, 692, 537]"
346,"[270, 16, 692, 537]"
347,"[270, 16, 692, 537]"
348,"[270, 16, 693, 537]"
349,"[271, 16, 693, 537]"
350,"[269, 17, 692, 537]"
351,"[269, 16, 692, 537]"
352,"[269, 16, 692, 537]"
353,"[270, 17, 689, 536]"
354,"[270, 17, 689, 536]"
355,"[271, 17, 689, 536]"
356,"[271, 16, 689, 536]"
357,"[272, 16, 688, 536]"
358,"[272, 17, 689, 535]"
359,"[274, 17, 689, 535]"
360,"[270, 17, 690, 535]"
361,"[270, 17, 690, 535]"
362,"[271, 17, 689, 536]"
363,"[272, 17, 688, 536]"
364,"[272, 17, 689, 535]"
365,"[272, 17, 689, 535]"
366,"[274, 17, 687, 535]"
367,"[274, 17, 687, 535]"
368,"[275, 16, 687, 535]"
369,"[274, 16, 687, 535]"
370,"[274, 16, 687, 535]"
371,"[275, 17, 686, 535]"
372,"[275, 17, 686, 535]"
373,"[276, 17, 686, 535]"
374,"[276, 17, 686, 535]"
375,"[274, 17, 685, 535]"
376,"[274, 18, 685, 535]"
377,"[273, 18, 686, 535]"
378,"[273, 18, 686, 535]"
379,"[275, 18, 685, 535]"
380,"[275, 18, 685, 535]"
381,"[276, 18, 686, 535]"
382,"[276, 18, 686, 535]"
383,"[276, 18, 685, 535]"
384,"[274, 18, 686, 535]"
385,"[274, 18, 686, 535]"
386,"[275, 18, 687, 535]"
387,"[275, 19, 687, 536]"
388,"[275, 19, 686, 536]"
389,"[276, 19, 688, 535]"
390,"[276, 19, 688, 535]"
391,"[277, 19, 687, 535]"
392,"[276, 19, 688, 535]"
393,"[276, 19, 688, 535]"
394,"[275, 19, 687, 535]"
395,"[275, 18, 687, 536]"
396,"[277, 18, 687, 536]"
397,"[277, 18, 688, 536]"
398,"[277, 18, 688, 536]"
399,"[276, 18, 687, 536]"
400,"[276, 18, 687, 536]"
401,"[276, 18, 689, 536]"
402,"[276, 18, 689, 536]"
403,"[275, 17, 688, 536]"
404,"[275, 17, 688, 536]"
405,"[276, 18, 689, 536]"
406,"[276, 18, 689, 536]"
407,"[276, 18, 689, 536]"
408,"[276, 18, 689, 536]"
409,"[275, 17, 689, 536]"
410,"[275, 17, 689, 536]"
411,"[276, 17, 687, 536]"
412,"[276, 17, 687, 536]"
413,"[278, 17, 687, 536]"
414,"[277, 17, 687, 536]"
415,"[276, 17, 687, 536]"
416,"[276, 17, 687, 536]"
417,"[276, 17, 687, 536]"
418,"[276, 17, 687, 536]"
419,"[276, 17, 687, 536]"
420,"[276, 17, 686, 536]"
421,"[276, 18, 686, 535]"
422,"[276, 18, 687, 535]"
423,"[276, 18, 687, 535]"
424,"[276, 18, 686, 535]"
425,"[276, 17, 686, 535]"
426,"[276, 17, 686, 535]"
427,"[275, 17, 687, 535]"
428,"[275, 17, 687, 534]"
429,"[277, 18, 686, 534]"
430,"[277, 17, 686, 534]"
431,"[274, 17, 687, 535]"
432,"[274, 17, 687, 535]"
433,"[273, 17, 687, 535]"
434,"[273, 17, 687, 535]"
435,"[269, 17, 689, 536]"
436,"[269, 16, 689, 536]"
437,"[269, 16, 688, 535]"
438,"[268, 16, 688, 536]"
439,"[268, 16, 689, 536]"
440,"[268, 15, 689, 536]"
441,"[271, 15, 689, 536]"
442,"[271, 15, 689, 536]"
443,"[272, 15, 688, 535]"
444,"[272, 15, 689, 535]"
445,"[272, 15, 689, 535]"
446,"[272, 15, 688, 535]"
447,"[273, 16, 687, 535]"
448,"[273, 16, 687, 535]"
449,"[274, 16, 687, 535]"
450,"[273, 16, 688, 535]"
451,"[273, 17, 689, 535]"
452,"[273, 17, 689, 535]"
453,"[273, 16, 690, 535]"
454,"[272, 16, 690, 536]"
455,"[272, 17, 689, 536]"
456,"[274, 17, 687, 535]"
457,"[274, 17, 687, 535]"
458,"[275, 17, 687, 535]"
459,"[275, 17, 686, 535]"
460,"[275, 17, 686, 535]"
461,"[275, 17, 686, 535]"
462,"[276, 17, 686, 535]"
463,"[276, 17, 685, 535]"
464,"[275, 17, 685, 535]"
465,"[272, 17, 688, 535]"
466,"[272, 17, 689, 535]"
467,"[273, 17, 691, 535]"
468,"[273, 17, 691, 535]"
469,"[274, 17, 689, 535]"
470,"[274, 17, 688, 535]"
471,"[275, 17, 687, 535]"
472,"[275, 17, 687, 535]"
473,"[277, 18, 686, 535]"
474,"[277, 18, 686, 535]"
475,"[276, 18, 686, 535]"
476,"[276, 18, 686, 535]"
477,"[276, 18, 686, 535]"
478,"[275, 18, 685, 535]"
479,"[275, 18, 685, 534]"
480,"[276, 18, 685, 535]"
481,"[277, 18, 684, 535]"
482,"[277, 18, 685, 535]"
483,"[277, 18, 686, 534]"
484,"[278, 18, 687, 535]"
485,"[277, 18, 687, 535]"
486,"[277, 18, 685, 535]"
487,"[276, 18, 685, 535]"
488,"[276, 18, 684, 535]"
489,"[274, 18, 686, 535]"
490,"[274, 18, 686, 535]"
491,"[274, 17, 685, 534]"
492,"[275, 17, 685, 535]"
493,"[276, 17, 684, 535]"
494,"[276, 18, 684, 534]"
495,"[273, 18, 685, 534]"
496,"[273, 18, 685, 534]"
497,"[274, 18, 685, 534]"
498,"[274, 18, 685, 534]"
499,"[274, 18, 685, 534]"
500,"[276, 17, 684, 534]"
501,"[277, 17, 684, 534]"
502,"[277, 18, 685, 534]"
503,"[277, 18, 685, 535]"
504,"[277, 18, 686, 535]"
505,"[276, 18, 687, 535]"
506,"[276, 18, 687, 535]"
507,"[275, 18, 687, 535]"
508,"[274, 18, 687, 535]"
509,"[274, 18, 687, 535]"
510,"[275, 18, 688, 535]"
511,"[276, 18, 688, 535]"
512,"[276, 18, 687, 535]"
513,"[276, 18, 688, 535]"
514,"[276, 18, 688, 535]"
515,"[275, 17, 688, 535]"
516,"[275, 17, 687, 534]"
517,"[275, 17, 686, 535]"
518,"[275, 17, 686, 535]"
519,"[275, 17, 686, 535]"
520,"[275, 17, 686, 535]"
521,"[275, 16, 686, 536]"
522,"[275, 16, 686, 536]"
523,"[273, 16, 687, 536]"
524,"[273, 16, 687, 536]"
525,"[270, 16, 687, 536]"
526,"[270, 16, 687, 536]"
527,"[272, 15, 687, 536]"
528,"[272, 15, 687, 536]"
529,"[273, 15, 686, 535]"
530,"[273, 15, 686, 535]"
531,"[274, 16, 685, 535]"
532,"[275, 16, 685, 535]"
533,"[275, 16, 685, 535]"
534,"[276, 16, 685, 535]"
535,"[276, 17, 685, 535]"
536,"[276, 17, 685, 535]"
537,"[275, 17, 685, 535]"
538,"[274, 17, 684, 535]"
539,"[272, 17, 686, 535]"
540,"[272, 17, 686, 535]"
541,"[272, 17, 685, 535]"
542,"[273, 17, 684, 535]"
543,"[274, 18, 684, 535]"
544,"[277, 19, 683, 535]"
545,"[274, 20, 683, 536]"
546,"[274, 19, 683, 536]"
547,"[274, 18, 684, 536]"
548,"[275, 18, 684, 536]"
549,"[273, 18, 683, 536]"
550,"[273, 18, 683, 536]"
551,"[273, 18, 683, 536]"
552,"[273, 18, 683, 536]"
553,"[276, 19, 683, 536]"
554,"[278, 19, 683, 536]"
555,"[276, 19, 684, 536]"
556,"[276, 19, 685, 535]"
557,"[275, 19, 685, 535]"
558,"[275, 19, 685, 536]"
559,"[275, 19, 685, 536]"
560,"[275, 19, 685, 536]"
561,"[275, 19, 684, 536]"
562,"[275, 19, 685, 536]"
563,"[276, 19, 685, 535]"
564,"[276, 19, 686, 536]"
565,"[276, 18, 686, 536]"
566,"[276, 18, 686, 535]"
567,"[276, 19, 686, 535]"
568,"[275, 19, 687, 535]"
569,"[275, 19, 687, 535]"
570,"[276, 19, 686, 536]"
571,"[276, 18, 685, 536]"
572,"[274, 18, 686, 535]"
573,"[274, 18, 687, 535]"
574,"[274, 18, 687, 535]"
575,"[274, 18, 687, 535]"
576,"[278, 18, 684, 535]"
577,"[278, 18, 684, 535]"
578,"[279, 18, 683, 535]"
579,"[278, 18, 682, 535]"
580,"[277, 18, 683, 535]"
581,"[277, 17, 683, 535]"
582,"[277, 17, 682, 535]"
583,"[278, 17, 682, 535]"
584,"[278, 17, 682, 535]"
585,"[277, 17, 684, 535]"
586,"[276, 17, 684, 535]"
587,"[275, 17, 684, 535]"
588,"[275, 17, 684, 535]"
589,"[275, 17, 683, 535]"
590,"[275, 17, 683, 535]"
591,"[275, 17, 683, 534]"
592,"[275, 17, 683, 534]"
593,"[275, 17, 684, 534]"
594,"[275, 17, 684, 534]"
595,"[275, 17, 684, 534]"
596,"[274, 17, 685, 534]"
597,"[273, 17, 686, 535]"
598,"[273, 17, 687, 535]"
599,"[273, 17, 687, 535]"
600,"[273, 18, 686, 535]"
601,"[273, 18, 688, 535]"
602,"[273, 18, 688, 535]"
603,"[273, 18, 688, 535]"
604,"[273, 18, 688, 536]"
605,"[273, 17, 688, 536]"
606,"[273, 17, 688, 536]"
607,"[273, 17, 688, 536]"
608,"[275, 17, 686, 536]"
609,"[275, 17, 686, 536]"
610,"[275, 18, 685, 536]"
611,"[274, 18, 686, 536]"
612,"[274, 17, 687, 537]"
613,"[274, 17, 687, 537]"
614,"[274, 17, 687, 537]"
615,"[273, 17, 688, 537]"
616,"[272, 18, 688, 537]"
617,"[272, 17, 686, 537]"
618,"[272, 17, 685, 537]"
619,"[272, 17, 685, 537]"
620,"[272, 17, 685, 537]"
621,"[272, 17, 686, 536]"
622,"[271, 17, 689, 537]"
623,"[271, 16, 689, 537]"
624,"[270, 16, 688, 537]"
625,"[270, 16, 688, 537]"
626,"[269, 16, 687, 537]"
627,"[269, 16, 686, 536]"
628,"[270, 17, 686, 536]"
629,"[270, 17, 685, 536]"
630,"[268, 17, 688, 535]"
631,"[268, 17, 688, 536]"
632,"[268, 16, 690, 536]"
633,"[268, 16, 690, 536]"
634,"[269, 17, 690, 535]"
635,"[270, 16, 690, 536]"
636,"[273, 16, 690, 536]"
637,"[273, 16, 690, 536]"
638,"[273, 16, 690, 536]"
639,"[273, 16, 690, 536]"
640,"[273, 16, 690, 536]"
641,"[274, 16, 690, 536]"
642,"[274, 16, 690, 536]"
643,"[275, 16, 690, 536]"
644,"[274, 16, 690, 536]"
645,"[273, 16, 691, 536]"
646,"[273, 17, 691, 537]"
647,"[273, 18, 691, 537]"
648,"[274, 18, 691, 536]"
649,"[274, 18, 690, 536]"
650,"[274, 18, 689, 536]"
651,"[276, 18, 689, 536]"
652,"[276, 18, 689, 537]"
653,"[275, 18, 689, 537]"
654,"[273, 17, 689, 538]"
655,"[273, 17, 689, 538]"
656,"[274, 17, 688, 537]"
657,"[274, 18, 687, 537]"
658,"[274, 18, 688, 537]"
659,"[275, 18, 688, 537]"
660,"[272, 18, 690, 537]"
661,"[272, 18, 690, 537]"
662,"[273, 18, 690, 537]"
663,"[273, 17, 689, 537]"
664,"[273, 17, 689, 537]"
665,"[275, 17, 687, 537]"
666,"[275, 17, 687, 536]"
667,"[275, 16, 687, 536]"
668,"[275, 16, 687, 535]"
669,"[276, 17, 686, 535]"
670,"[277, 17, 686, 536]"
671,"[277, 17, 687, 536]"
672,"[278, 18, 687, 536]"
673,"[279, 18, 687, 536]"
674,"[279, 18, 687, 536]"
675,"[276, 18, 686, 536]"
676,"[276, 18, 686, 537]"
677,"[274, 18, 686, 537]"
678,"[274, 18, 686, 537]"
679,"[274, 18, 688, 537]"
680,"[274, 18, 688, 537]"
681,"[276, 18, 685, 537]"
682,"[276, 17, 685, 536]"
683,"[279, 17, 685, 536]"
684,"[279, 18, 684, 536]"
685,"[277, 17, 685, 536]"
686,"[275, 17, 686, 537]"
687,"[275, 17, 686, 537]"
688,"[274, 16, 686, 537]"
689,"[274, 16, 686, 537]"
690,"[274, 17, 688, 537]"
691,"[274, 17, 688, 537]"
692,"[273, 17, 687, 538]"
693,"[272, 17, 688, 538]"
694,"[272, 18, 690, 537]"
695,"[272, 17, 690, 537]"
696,"[272, 17, 688, 537]"
697,"[271, 17, 688, 538]"
698,"[271, 18, 687, 538]"
699,"[272, 17, 687, 537]"
700,"[272, 17, 687, 538]"
701,"[272, 17, 687, 538]"
702,"[271, 17, 688, 537]"
703,"[271, 17, 688, 537]"
704,"[271, 17, 688, 537]"
705,"[269, 17, 689, 538]"
706,"[269, 17, 689, 538]"
707,"[268, 17, 690, 538]"
708,"[268, 17, 690, 538]"
709,"[268, 17, 688, 538]"
710,"[269, 17, 687, 537]"
711,"[271, 17, 686, 537]"
712,"[270, 16, 689, 537]"
713,"[270, 16, 689, 537]"
714,"[269, 16, 689, 537]"
715,"[269, 16, 690, 537]"
716,"[268, 16, 690, 537]"
717,"[268, 16, 689, 537]"
718,"[271, 16, 687, 537]"
719,"[271, 16, 687, 537]"
720,"[270, 16, 686, 536]"
721,"[270, 16, 685, 536]"
722,"[270, 16, 685, 536]"
723,"[270, 16, 685, 536]"
724,"[269, 17, 686, 536]"
725,"[269, 17, 686, 536]"
726,"[271, 17, 685, 536]"
727,"[271, 17, 685, 536]"
728,"[272, 17, 684, 536]"
729,"[271, 17, 684, 536]"
730,"[271, 17, 684, 536]"
731,"[271, 17, 684, 536]"
732,"[272, 17, 685, 536]"
733,"[272, 17, 685, 536]"
734,"[272, 17, 685, 536]"
735,"[269, 16, 687, 536]"
736,"[268, 16, 687, 536]"
737,"[268, 16, 687, 536]"
738,"[267, 16, 686, 536]"
739,"[267, 16, 688, 536]"
740,"[266, 16, 688, 537]"
741,"[266, 16, 688, 537]"
742,"[266, 16, 688, 537]"
743,"[266, 16, 687, 537]"
744,"[268, 16, 687, 537]"
745,"[269, 17, 686, 536]"
746,"[269, 17, 687, 536]"
747,"[269, 17, 687, 536]"
748,"[268, 17, 686, 536]"
749,"[268, 17, 687, 536]"
750,"[267, 17, 687, 536]"
751,"[267, 18, 685, 536]"
752,"[267, 18, 686, 536]"
753,"[268, 18, 686, 536]"
754,"[268, 18, 685, 536]"
755,"[268, 18, 685, 536]"
756,"[269, 18, 686, 536]"
757,"[269, 18, 687, 536]"
758,"[270, 18, 687, 536]"
759,"[270, 18, 687, 536]"
760,"[270, 18, 688, 537]"
761,"[269, 18, 688, 537]"
762,"[269, 18, 689, 537]"
763,"[268, 18, 689, 537]"
764,"[268, 18, 688, 537]"
765,"[270, 18, 688, 537]"
766,"[270, 19, 687, 537]"
767,"[270, 19, 688, 537]"
768,"[270, 19, 688, 537]"
769,"[270, 19, 688, 537]"
770,"[271, 18, 687, 537]"
771,"[271, 18, 687, 536]"
772,"[270, 19, 687, 537]"
773,"[269, 19, 686, 537]"
774,"[269, 19, 688, 537]"
775,"[269, 18, 688, 537]"
776,"[268, 18, 687, 537]"
777,"[268, 18, 687, 537]"
778,"[267, 18, 687, 536]"
779,"[267, 18, 687, 537]"
780,"[268, 18, 686, 537]"
781,"[269, 19, 687, 537]"
782,"[269, 19, 687, 537]"
783,"[269, 19, 687, 537]"
784,"[267, 18, 689, 536]"
785,"[267, 17, 689, 537]"
786,"[268, 17, 687, 537]"
787,"[268, 17, 687, 538]"
788,"[268, 18, 687, 538]"
789,"[268, 18, 687, 538]"
790,"[268, 18, 687, 538]"
791,"[270, 18, 686, 538]"
792,"[270, 18, 685, 538]"
793,"[269, 17, 686, 537]"
794,"[269, 17, 686, 538]"
795,"[269, 17, 687, 538]"
796,"[269, 18, 687, 537]"
797,"[269, 18, 687, 537]"
798,"[269, 18, 687, 537]"
799,"[270, 18, 687, 537]"
800,"[270, 17, 686, 537]"
801,"[270, 17, 686, 537]"
802,"[270, 17, 686, 537]"
803,"[271, 17, 686, 537]"
804,"[270, 17, 686, 537]"
805,"[270, 17, 685, 537]"
806,"[270, 17, 687, 537]"
807,"[270, 16, 687, 537]"
808,"[269, 16, 687, 537]"
809,"[268, 16, 688, 537]"
810,"[267, 16, 692, 537]"
811,"[267, 16, 692, 537]"
812,"[266, 16, 693, 537]"
813,"[266, 16, 693, 537]"
814,"[266, 16, 692, 537]"
815,"[267, 16, 691, 537]"
816,"[269, 17, 690, 537]"
817,"[269, 17, 690, 537]"
818,"[270, 17, 689, 537]"
819,"[270, 17, 688, 537]"
820,"[270, 16, 687, 537]"
821,"[270, 16, 688, 537]"
822,"[270, 16, 688, 537]"
