FrameNumber,ROI
268,"[328, 36, 759, 528]"
269,"[327, 36, 759, 529]"
270,"[327, 37, 756, 529]"
271,"[328, 38, 753, 529]"
272,"[330, 39, 751, 528]"
273,"[330, 39, 751, 528]"
274,"[330, 39, 751, 527]"
275,"[330, 39, 751, 528]"
276,"[331, 39, 751, 530]"
277,"[330, 39, 751, 530]"
278,"[330, 39, 757, 528]"
279,"[330, 39, 757, 527]"
280,"[330, 40, 757, 529]"
281,"[329, 40, 753, 529]"
282,"[328, 39, 753, 528]"
283,"[328, 39, 759, 528]"
284,"[329, 39, 759, 527]"
285,"[330, 39, 757, 528]"
286,"[331, 39, 755, 528]"
287,"[331, 39, 754, 528]"
288,"[331, 38, 754, 528]"
289,"[332, 38, 754, 528]"
290,"[330, 38, 754, 528]"
291,"[330, 39, 755, 527]"
292,"[330, 39, 755, 526]"
293,"[330, 38, 756, 527]"
294,"[332, 37, 756, 527]"
295,"[332, 37, 755, 527]"
296,"[333, 38, 757, 527]"
297,"[332, 38, 759, 527]"
298,"[332, 38, 762, 526]"
299,"[333, 38, 762, 527]"
300,"[332, 38, 761, 527]"
301,"[332, 38, 761, 527]"
302,"[331, 38, 761, 526]"
303,"[331, 37, 763, 525]"
304,"[333, 37, 763, 525]"
305,"[333, 37, 762, 525]"
306,"[333, 38, 763, 525]"
307,"[334, 38, 764, 524]"
308,"[334, 38, 766, 526]"
309,"[333, 38, 767, 526]"
310,"[333, 38, 767, 526]"
311,"[333, 38, 766, 526]"
312,"[332, 38, 763, 526]"
313,"[331, 38, 765, 527]"
314,"[331, 37, 765, 527]"
315,"[331, 37, 764, 527]"
316,"[331, 38, 762, 528]"
317,"[330, 39, 759, 528]"
318,"[329, 39, 759, 527]"
319,"[329, 38, 759, 527]"
320,"[329, 38, 761, 527]"
321,"[330, 38, 761, 527]"
322,"[331, 38, 759, 527]"
323,"[331, 38, 760, 527]"
324,"[331, 38, 760, 528]"
325,"[330, 37, 760, 529]"
326,"[329, 37, 757, 529]"
327,"[329, 38, 757, 528]"
328,"[329, 38, 765, 528]"
329,"[331, 38, 769, 528]"
330,"[333, 38, 772, 529]"
331,"[335, 38, 772, 529]"
332,"[335, 38, 771, 526]"
333,"[333, 38, 778, 527]"
334,"[331, 38, 778, 527]"
335,"[331, 37, 778, 528]"
336,"[332, 36, 783, 528]"
337,"[333, 36, 783, 529]"
338,"[332, 35, 789, 529]"
339,"[331, 35, 792, 527]"
340,"[331, 35, 792, 529]"
341,"[334, 35, 783, 529]"
342,"[333, 35, 783, 527]"
343,"[333, 35, 789, 527]"
344,"[333, 35, 797, 527]"
345,"[334, 36, 797, 527]"
346,"[335, 37, 785, 527]"
347,"[336, 37, 784, 527]"
348,"[334, 37, 784, 527]"
349,"[332, 37, 788, 527]"
350,"[331, 36, 788, 527]"
351,"[331, 36, 778, 527]"
352,"[331, 35, 778, 526]"
353,"[333, 35, 784, 526]"
354,"[333, 36, 784, 526]"
355,"[331, 36, 784, 527]"
356,"[331, 36, 781, 528]"
357,"[333, 37, 781, 528]"
358,"[333, 37, 778, 528]"
359,"[332, 37, 778, 528]"
360,"[332, 37, 782, 528]"
361,"[333, 37, 782, 528]"
362,"[334, 37, 779, 528]"
363,"[331, 36, 779, 528]"
364,"[331, 36, 778, 527]"
365,"[330, 36, 779, 528]"
366,"[330, 36, 781, 529]"
367,"[330, 36, 781, 529]"
368,"[330, 37, 778, 528]"
369,"[332, 36, 778, 529]"
370,"[332, 36, 778, 529]"
371,"[332, 36, 778, 529]"
372,"[334, 37, 783, 529]"
373,"[333, 37, 783, 529]"
374,"[333, 38, 783, 527]"
375,"[332, 38, 784, 527]"
376,"[331, 38, 784, 527]"
377,"[330, 38, 784, 527]"
378,"[330, 38, 784, 527]"
379,"[330, 38, 780, 527]"
380,"[331, 38, 782, 527]"
381,"[333, 38, 783, 526]"
382,"[333, 38, 784, 526]"
383,"[332, 39, 784, 527]"
384,"[332, 37, 790, 527]"
385,"[332, 37, 790, 527]"
386,"[331, 37, 787, 527]"
387,"[329, 37, 779, 526]"
388,"[329, 36, 785, 527]"
389,"[331, 36, 787, 529]"
390,"[332, 37, 787, 529]"
391,"[332, 37, 786, 528]"
392,"[333, 37, 786, 527]"
393,"[330, 37, 783, 527]"
394,"[330, 37, 788, 528]"
395,"[333, 37, 792, 528]"
396,"[333, 37, 792, 527]"
397,"[334, 39, 783, 526]"
398,"[334, 39, 788, 525]"
399,"[337, 38, 789, 525]"
400,"[337, 38, 790, 526]"
401,"[334, 38, 790, 527]"
402,"[334, 38, 789, 527]"
403,"[333, 37, 794, 527]"
404,"[333, 37, 794, 527]"
405,"[334, 37, 789, 527]"
406,"[332, 37, 788, 527]"
407,"[332, 38, 786, 527]"
408,"[333, 38, 786, 527]"
409,"[333, 37, 789, 528]"
410,"[334, 37, 790, 528]"
411,"[334, 37, 790, 528]"
412,"[334, 37, 789, 527]"
413,"[335, 37, 789, 527]"
414,"[335, 37, 785, 527]"
415,"[335, 37, 784, 527]"
416,"[334, 37, 786, 527]"
417,"[332, 37, 789, 527]"
418,"[332, 37, 789, 526]"
419,"[335, 37, 783, 527]"
420,"[331, 36, 783, 527]"
421,"[331, 36, 782, 527]"
422,"[331, 37, 781, 528]"
423,"[331, 37, 780, 528]"
424,"[333, 37, 782, 527]"
425,"[333, 37, 782, 526]"
426,"[333, 37, 781, 526]"
427,"[335, 37, 781, 526]"
428,"[335, 37, 782, 526]"
429,"[334, 37, 786, 526]"
430,"[334, 37, 787, 526]"
431,"[334, 37, 787, 527]"
432,"[333, 38, 789, 527]"
433,"[333, 38, 789, 526]"
434,"[333, 36, 794, 527]"
435,"[332, 36, 795, 528]"
436,"[332, 36, 795, 528]"
437,"[333, 37, 790, 527]"
438,"[332, 37, 793, 527]"
439,"[332, 36, 800, 528]"
440,"[332, 36, 800, 528]"
441,"[334, 36, 797, 527]"
442,"[334, 37, 786, 526]"
443,"[334, 36, 793, 526]"
444,"[335, 36, 793, 526]"
445,"[332, 36, 794, 526]"
446,"[332, 36, 794, 526]"
447,"[333, 37, 782, 525]"
448,"[333, 36, 792, 525]"
449,"[331, 36, 799, 527]"
450,"[330, 35, 799, 528]"
451,"[330, 35, 799, 528]"
452,"[331, 36, 792, 527]"
453,"[333, 36, 794, 527]"
454,"[333, 36, 796, 527]"
455,"[333, 36, 800, 526]"
456,"[333, 36, 800, 526]"
457,"[333, 37, 792, 526]"
458,"[333, 38, 788, 526]"
459,"[335, 38, 790, 527]"
460,"[335, 37, 790, 527]"
461,"[333, 37, 788, 527]"
462,"[333, 37, 790, 527]"
463,"[332, 37, 792, 527]"
464,"[332, 37, 792, 527]"
465,"[333, 38, 790, 527]"
466,"[331, 37, 789, 528]"
467,"[330, 36, 791, 528]"
468,"[330, 36, 791, 527]"
469,"[333, 37, 786, 526]"
470,"[331, 37, 779, 527]"
471,"[331, 37, 779, 527]"
472,"[331, 37, 780, 528]"
473,"[331, 37, 781, 528]"
474,"[331, 37, 781, 528]"
475,"[333, 37, 781, 527]"
476,"[332, 37, 785, 526]"
477,"[330, 37, 791, 527]"
478,"[330, 37, 791, 527]"
479,"[332, 36, 784, 528]"
480,"[332, 36, 790, 528]"
481,"[330, 36, 790, 529]"
482,"[330, 36, 783, 529]"
483,"[331, 38, 786, 527]"
484,"[331, 37, 792, 527]"
485,"[334, 37, 792, 527]"
486,"[335, 37, 791, 527]"
487,"[335, 37, 784, 527]"
488,"[333, 38, 785, 525]"
489,"[332, 37, 793, 525]"
490,"[332, 37, 794, 527]"
491,"[332, 37, 794, 527]"
492,"[332, 36, 794, 527]"
493,"[331, 36, 789, 526]"
494,"[331, 35, 791, 527]"
495,"[332, 35, 792, 527]"
496,"[334, 36, 792, 527]"
497,"[334, 37, 781, 527]"
498,"[334, 37, 781, 527]"
499,"[334, 36, 797, 527]"
500,"[335, 36, 797, 528]"
501,"[334, 36, 796, 528]"
502,"[334, 36, 788, 527]"
503,"[334, 36, 790, 527]"
504,"[335, 36, 796, 528]"
505,"[335, 35, 798, 528]"
506,"[334, 35, 798, 527]"
507,"[333, 36, 794, 527]"
508,"[333, 37, 789, 527]"
509,"[333, 36, 792, 527]"
510,"[333, 36, 792, 527]"
511,"[335, 36, 789, 527]"
512,"[334, 37, 786, 527]"
513,"[334, 37, 781, 526]"
514,"[334, 38, 779, 527]"
515,"[335, 38, 771, 527]"
516,"[332, 38, 779, 527]"
517,"[332, 38, 781, 527]"
518,"[332, 38, 781, 527]"
519,"[332, 39, 781, 527]"
520,"[333, 39, 770, 527]"
521,"[331, 38, 774, 528]"
522,"[331, 38, 774, 528]"
523,"[331, 39, 771, 528]"
524,"[331, 38, 776, 528]"
525,"[330, 38, 777, 527]"
526,"[330, 38, 777, 527]"
527,"[331, 38, 778, 526]"
528,"[331, 38, 778, 526]"
529,"[333, 39, 778, 527]"
530,"[334, 39, 778, 528]"
531,"[333, 38, 783, 528]"
532,"[331, 38, 787, 527]"
533,"[331, 38, 787, 526]"
534,"[332, 38, 786, 526]"
535,"[333, 38, 788, 526]"
536,"[333, 38, 788, 526]"
537,"[332, 39, 782, 526]"
538,"[332, 39, 780, 526]"
539,"[332, 38, 791, 527]"
540,"[332, 38, 792, 528]"
541,"[331, 38, 792, 528]"
542,"[330, 38, 792, 527]"
543,"[329, 38, 783, 526]"
544,"[329, 38, 787, 526]"
545,"[330, 38, 798, 526]"
546,"[330, 37, 798, 526]"
547,"[330, 37, 796, 526]"
548,"[332, 38, 794, 526]"
549,"[333, 39, 789, 526]"
550,"[333, 39, 792, 527]"
551,"[332, 39, 792, 527]"
552,"[332, 39, 792, 526]"
553,"[335, 40, 780, 526]"
554,"[335, 40, 788, 526]"
555,"[336, 39, 792, 526]"
556,"[335, 39, 793, 526]"
557,"[335, 39, 793, 526]"
558,"[334, 39, 786, 526]"
559,"[334, 39, 795, 526]"
560,"[335, 39, 795, 527]"
561,"[334, 39, 790, 527]"
562,"[334, 39, 790, 526]"
563,"[334, 39, 777, 527]"
564,"[333, 40, 781, 527]"
565,"[331, 38, 785, 527]"
566,"[331, 38, 785, 527]"
567,"[330, 39, 774, 527]"
568,"[329, 40, 772, 526]"
569,"[329, 40, 768, 526]"
570,"[331, 39, 776, 527]"
571,"[332, 39, 776, 527]"
572,"[333, 40, 775, 528]"
573,"[333, 40, 774, 528]"
574,"[330, 39, 774, 528]"
575,"[330, 39, 766, 528]"
576,"[332, 40, 772, 528]"
577,"[331, 40, 773, 528]"
578,"[330, 40, 774, 527]"
579,"[330, 40, 774, 527]"
580,"[331, 40, 772, 527]"
581,"[331, 40, 773, 528]"
582,"[331, 40, 776, 528]"
583,"[330, 40, 776, 527]"
584,"[330, 39, 781, 527]"
585,"[330, 38, 787, 527]"
586,"[330, 38, 787, 527]"
587,"[329, 38, 785, 527]"
588,"[329, 38, 786, 526]"
589,"[333, 37, 792, 526]"
590,"[332, 37, 802, 526]"
591,"[331, 36, 805, 526]"
592,"[331, 36, 805, 526]"
593,"[330, 37, 799, 526]"
594,"[330, 37, 799, 526]"
595,"[330, 37, 805, 526]"
596,"[330, 37, 805, 527]"
597,"[331, 38, 797, 527]"
598,"[331, 38, 789, 526]"
599,"[332, 38, 788, 525]"
600,"[334, 39, 795, 527]"
601,"[332, 38, 798, 527]"
602,"[332, 38, 798, 526]"
603,"[332, 39, 789, 526]"
604,"[332, 39, 794, 525]"
605,"[332, 39, 797, 526]"
606,"[332, 38, 799, 527]"
607,"[332, 38, 799, 527]"
608,"[332, 38, 796, 527]"
609,"[330, 38, 794, 526]"
610,"[330, 38, 797, 527]"
611,"[331, 38, 797, 528]"
612,"[333, 38, 793, 528]"
613,"[330, 40, 782, 528]"
614,"[330, 38, 782, 528]"
615,"[326, 37, 785, 527]"
616,"[326, 37, 785, 528]"
617,"[326, 37, 785, 528]"
618,"[326, 39, 777, 528]"
619,"[326, 39, 771, 528]"
620,"[328, 39, 776, 526]"
621,"[331, 39, 776, 526]"
622,"[331, 39, 776, 527]"
623,"[331, 40, 775, 527]"
624,"[331, 40, 773, 527]"
625,"[331, 39, 771, 526]"
626,"[331, 39, 769, 526]"
627,"[329, 39, 777, 526]"
628,"[328, 39, 777, 527]"
629,"[327, 39, 773, 527]"
630,"[327, 39, 775, 526]"
631,"[330, 39, 775, 526]"
632,"[329, 39, 779, 527]"
633,"[327, 38, 787, 527]"
634,"[327, 38, 789, 527]"
635,"[328, 37, 798, 527]"
636,"[328, 36, 798, 528]"
637,"[331, 36, 796, 528]"
638,"[329, 37, 787, 528]"
639,"[329, 39, 784, 527]"
640,"[331, 39, 788, 526]"
641,"[333, 39, 788, 526]"
642,"[332, 39, 790, 526]"
643,"[332, 39, 790, 526]"
644,"[332, 39, 789, 526]"
645,"[332, 39, 792, 526]"
646,"[333, 38, 797, 527]"
647,"[331, 38, 797, 527]"
648,"[331, 38, 793, 527]"
649,"[335, 38, 784, 527]"
650,"[333, 36, 794, 527]"
651,"[331, 36, 794, 527]"
652,"[331, 36, 793, 528]"
653,"[330, 37, 789, 528]"
654,"[330, 37, 786, 527]"
655,"[328, 36, 792, 526]"
656,"[328, 36, 792, 525]"
657,"[329, 37, 787, 527]"
658,"[330, 38, 794, 527]"
659,"[331, 38, 794, 526]"
660,"[334, 39, 790, 526]"
661,"[333, 39, 790, 526]"
662,"[332, 39, 789, 526]"
663,"[332, 39, 789, 526]"
664,"[332, 39, 789, 525]"
665,"[331, 38, 789, 525]"
666,"[330, 38, 789, 526]"
667,"[330, 38, 786, 526]"
668,"[329, 38, 786, 526]"
669,"[329, 38, 782, 526]"
670,"[329, 38, 790, 525]"
671,"[329, 38, 790, 525]"
672,"[329, 39, 784, 525]"
673,"[329, 39, 784, 526]"
674,"[329, 39, 774, 527]"
675,"[330, 39, 773, 527]"
676,"[330, 39, 777, 526]"
677,"[330, 39, 777, 527]"
678,"[329, 39, 772, 527]"
679,"[329, 39, 775, 527]"
680,"[329, 39, 775, 527]"
681,"[330, 39, 776, 526]"
682,"[330, 39, 779, 527]"
683,"[330, 39, 779, 527]"
684,"[330, 38, 777, 526]"
685,"[328, 38, 782, 526]"
686,"[328, 38, 782, 526]"
687,"[329, 38, 784, 527]"
688,"[330, 38, 785, 527]"
689,"[331, 37, 787, 525]"
690,"[331, 37, 791, 526]"
691,"[331, 37, 791, 526]"
692,"[331, 38, 791, 526]"
693,"[332, 38, 791, 526]"
694,"[332, 38, 791, 526]"
695,"[332, 37, 791, 526]"
696,"[332, 37, 793, 527]"
697,"[331, 37, 793, 527]"
698,"[331, 37, 789, 527]"
699,"[332, 38, 790, 527]"
700,"[332, 38, 794, 527]"
701,"[333, 38, 794, 527]"
702,"[331, 37, 791, 528]"
703,"[331, 37, 790, 528]"
704,"[332, 37, 790, 527]"
705,"[332, 36, 794, 527]"
706,"[331, 36, 794, 527]"
707,"[330, 36, 794, 528]"
708,"[330, 37, 793, 528]"
709,"[330, 38, 793, 526]"
710,"[331, 38, 799, 526]"
711,"[331, 38, 799, 525]"
712,"[329, 37, 796, 525]"
713,"[329, 37, 796, 525]"
714,"[330, 38, 785, 525]"
715,"[330, 38, 788, 525]"
716,"[328, 36, 795, 525]"
717,"[328, 36, 797, 525]"
718,"[328, 37, 797, 527]"
719,"[330, 37, 797, 527]"
720,"[330, 36, 805, 527]"
721,"[330, 36, 805, 527]"
722,"[330, 37, 795, 526]"
723,"[329, 37, 791, 526]"
724,"[329, 37, 784, 527]"
725,"[329, 38, 783, 527]"
726,"[329, 37, 788, 526]"
727,"[329, 37, 788, 527]"
728,"[328, 38, 785, 527]"
729,"[328, 38, 782, 527]"
730,"[328, 38, 778, 527]"
731,"[328, 38, 778, 527]"
732,"[331, 38, 781, 528]"
733,"[330, 39, 781, 528]"
734,"[330, 39, 778, 528]"
735,"[330, 39, 777, 526]"
736,"[330, 39, 779, 527]"
737,"[334, 39, 779, 527]"
738,"[334, 40, 779, 527]"
739,"[333, 40, 785, 527]"
740,"[331, 39, 791, 528]"
741,"[327, 37, 802, 530]"
742,"[327, 37, 802, 530]"
743,"[327, 37, 804, 531]"
744,"[327, 37, 804, 531]"
745,"[330, 36, 794, 530]"
746,"[328, 36, 794, 530]"
747,"[327, 36, 794, 530]"
748,"[327, 37, 794, 530]"
749,"[330, 37, 790, 529]"
750,"[330, 37, 790, 529]"
751,"[329, 37, 799, 529]"
752,"[329, 37, 799, 529]"
753,"[329, 38, 797, 529]"
754,"[329, 38, 797, 529]"
755,"[329, 38, 799, 529]"
756,"[330, 38, 799, 528]"
757,"[332, 39, 792, 527]"
758,"[329, 39, 794, 527]"
759,"[329, 39, 795, 528]"
760,"[330, 39, 795, 528]"
761,"[329, 38, 793, 527]"
762,"[327, 38, 791, 526]"
763,"[326, 38, 790, 526]"
764,"[326, 38, 791, 526]"
765,"[328, 37, 795, 527]"
766,"[330, 36, 795, 527]"
767,"[327, 36, 798, 526]"
768,"[327, 36, 798, 526]"
769,"[329, 37, 798, 525]"
770,"[329, 37, 798, 525]"
771,"[331, 37, 794, 525]"
772,"[330, 37, 794, 525]"
773,"[330, 38, 788, 524]"
774,"[330, 39, 785, 525]"
775,"[331, 39, 782, 525]"
776,"[331, 38, 786, 525]"
777,"[331, 38, 786, 525]"
778,"[329, 38, 782, 525]"
779,"[329, 38, 780, 525]"
780,"[329, 37, 780, 525]"
781,"[331, 37, 782, 526]"
782,"[332, 37, 782, 526]"
783,"[330, 38, 781, 526]"
784,"[330, 39, 780, 526]"
785,"[332, 39, 779, 526]"
786,"[332, 39, 779, 526]"
787,"[333, 39, 776, 525]"
788,"[331, 39, 780, 526]"
789,"[331, 39, 780, 526]"
790,"[331, 39, 776, 526]"
791,"[331, 38, 786, 526]"
792,"[332, 37, 786, 528]"
793,"[331, 36, 785, 528]"
794,"[330, 36, 785, 528]"
795,"[328, 38, 778, 526]"
796,"[328, 38, 783, 526]"
797,"[331, 39, 791, 526]"
798,"[329, 37, 791, 526]"
799,"[325, 36, 792, 528]"
800,"[325, 36, 792, 528]"
801,"[326, 36, 789, 529]"
802,"[326, 36, 788, 529]"
803,"[330, 36, 786, 529]"
804,"[330, 37, 785, 529]"
805,"[330, 38, 785, 529]"
806,"[329, 37, 784, 529]"
807,"[327, 37, 784, 530]"
808,"[326, 38, 779, 530]"
809,"[325, 37, 783, 528]"
810,"[325, 37, 783, 527]"
811,"[328, 37, 783, 528]"
812,"[328, 37, 778, 528]"
813,"[328, 38, 779, 527]"
814,"[328, 38, 779, 527]"
815,"[327, 39, 783, 526]"
816,"[327, 38, 790, 526]"
817,"[329, 38, 790, 526]"
818,"[329, 38, 783, 526]"
819,"[326, 38, 780, 526]"
820,"[326, 38, 777, 526]"
821,"[327, 37, 786, 525]"
822,"[327, 37, 786, 525]"
