Frame,ME
1,0
1,29.526785714285715
2,29.71838331160365
3,32.066100094428705
4,36.230510752688176
5,38.38264580369844
6,39.851458885941646
7,41.643706293706295
8,43.546230440967285
9,43.874748827863364
10,42.821904452388694
11,40.52030303030303
12,39.98303597543141
13,40.225994694960214
14,40.524312431243125
15,40.71008152714257
16,40.33901313454029
17,40.54672
18,40.690408071073634
19,40.512274475007395
20,40.17918470957145
21,38.94456289978678
22,38.06427947598253
23,36.363555752604746
24,34.152195121951216
25,31.0
26,29.705882352941178
27,29.562565720294426
28,32.100428367444074
29,34.85781396805512
30,36.68473609129815
31,37.937603993344425
32,38.77787900874635
33,39.68074656188605
34,41.061617072437635
35,42.029008746355686
36,43.06259140099444
37,43.3637928561182
38,43.92251293847038
39,43.41191489361702
40,42.51576417361798
41,41.85469470046083
42,41.81482639974976
43,41.255986787778696
44,40.20472317797935
45,39.63941736028537
46,38.34661889834304
47,37.355004677268475
48,35.585895721925134
49,34.374724061810156
50,32.83457249070632
51,31.427580225498698
52,30.526928675400292
53,29.990306946688207
54,30.19470538001708
55,29.888770053475938
56,28.74250182882224
57,29.15600211528292
58,29.636640557006093
59,29.69319587628866
60,30.10280759702725
61,29.91269841269841
62,29.963835616438356
63,30.838649155722326
64,29.38300220750552
65,28.356150793650794
66,30.90790378006873
67,32.6667439703154
68,33.70354992734067
69,34.17348019487397
70,34.02839951865223
71,33.32030986864264
72,31.832697547683924
73,30.91889699918897
74,29.201797385620914
75,28.986301369863014
76,29.125530624620982
77,29.25
78,29.207302709069495
79,29.0802752293578
80,29.082207207207208
81,29.53
82,26.82456140350877
83,25.04854368932039
84,27.534709193245778
85,30.001029866117406
86,31.67571511967309
87,32.93219037871034
88,32.34753499695679
89,31.560728744939272
90,34.096385542168676
91,32.87164470473402
92,32.470508012274124
93,31.85392912172573
94,31.204140127388534
95,30.256130790190735
96,31.7947247706422
97,35.33203125
98,32.66693515908175
99,31.877730582524272
100,31.758702767033622
101,31.28694998119594
102,31.83580167417901
103,34.11354838709678
104,32.33441558441559
105,29.085443037974684
106,26.951063829787234
107,25.823529411764707
108,28.869747899159663
109,30.930648769574944
110,31.90950226244344
111,25.425925925925927
112,25.137931034482758
113,28.95098039215686
114,27.017241379310345
115,22.333333333333332
116,24.0
117,22.2
118,21.0
119,24.166666666666668
120,27.142857142857142
121,25.9
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,22.77777777777778
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,21.0
151,21.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,27.2
171,28.026315789473685
172,0.0
173,23.846153846153847
174,22.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,23.703296703296704
188,26.84843492586491
189,28.288998357963877
190,28.876491228070176
191,28.201807228915662
192,25.75
193,23.38095238095238
194,26.0
195,25.22818791946309
196,25.69858156028369
197,26.1
198,26.052742616033754
199,25.854636591478698
200,24.807947019867548
201,26.058139534883722
202,27.322580645161292
203,0.0
204,0.0
205,21.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,23.0
241,28.46153846153846
242,25.0
243,21.333333333333332
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,22.7
254,23.4
255,23.57894736842105
256,23.636363636363637
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,29.11111111111111
272,29.45614035087719
273,21.0
274,0.0
275,0.0
276,28.095238095238095
277,29.688524590163933
278,27.09090909090909
279,0.0
280,0.0
281,0.0
282,0.0
283,25.9
284,27.5
285,23.0
286,23.41176470588235
287,25.014084507042252
288,24.35031847133758
289,25.683018867924527
290,26.101063829787233
291,26.68980477223427
292,27.35330578512397
293,27.12384473197782
294,27.525354969574035
295,27.37784090909091
296,26.05421686746988
297,23.96
298,23.0
299,23.285714285714285
300,25.641509433962263
301,26.0
302,26.710280373831775
303,26.904255319148938
304,27.179775280898877
305,27.375
306,26.363636363636363
307,23.666666666666668
308,23.4
309,0.0
310,0.0
311,0.0
312,0.0
313,23.0
314,21.0
315,22.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,21.0
328,28.893617021276597
329,27.6
330,0.0
331,25.714285714285715
332,22.25
333,21.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,24.642857142857142
340,27.183066361556065
341,29.73822341857335
342,32.32413525068014
343,33.91509141617602
344,34.555174563591024
345,33.427624309392264
346,31.620040349697376
347,28.351807228915664
348,26.285714285714285
349,26.568376068376068
350,27.06821963394343
351,28.044
352,29.664719626168225
353,30.34011627906977
354,30.124265323257767
355,29.274932614555254
356,29.042105263157893
357,28.627329192546583
358,27.922230950510606
359,27.639043824701194
360,27.043872919818458
361,26.653275109170306
362,26.668283220174587
363,26.392731535756155
364,26.345195729537366
365,26.121813031161473
366,26.140417457305503
367,25.68343815513627
368,25.62917933130699
369,24.39644970414201
370,23.725274725274726
371,25.095238095238095
372,26.916666666666668
373,24.363636363636363
374,23.3265306122449
375,24.41111111111111
376,23.903225806451612
377,23.1
378,21.5
379,21.666666666666668
380,25.327272727272728
381,31.075907590759076
382,37.05582137161085
383,36.0976290097629
384,32.90619469026549
385,32.46935483870968
386,35.158169934640526
387,35.693165969316595
388,32.189907038512615
389,33.56235565819861
390,35.611990008326394
391,37.863061797752806
392,37.01523461304083
393,33.277911164465785
394,30.234962406015036
395,31.62432915921288
396,37.13260025873221
397,39.541966426858515
398,38.94902634593356
399,37.093002657218776
400,45.92162162162162
401,48.050925925925924
402,47.81359906213365
403,42.104294478527606
404,32.1388140161725
405,26.08214849921011
406,26.132505175983436
407,27.384769539078157
408,27.10850439882698
409,25.08189655172414
410,22.976
411,23.595238095238095
412,23.503937007874015
413,22.862068965517242
414,25.16883116883117
415,25.046728971962615
416,23.591549295774648
417,23.5531914893617
418,21.857142857142858
419,21.714285714285715
420,0.0
421,0.0
422,0.0
423,0.0
424,26.0
425,21.2
426,21.0
427,21.0
428,22.4
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,24.0
441,29.545454545454547
442,23.666666666666668
443,24.0
444,22.4
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,21.5
451,0.0
452,24.0
453,23.0
454,23.2
455,23.545454545454547
456,25.34765625
457,27.555555555555557
458,29.51608579088472
459,30.36664856056491
460,30.544072948328267
461,29.526522593320237
462,28.223880597014926
463,24.53846153846154
464,26.914634146341463
465,27.697916666666668
466,28.955093099671412
467,29.22685185185185
468,29.291071428571428
469,29.003820439350527
470,29.0139697322468
471,27.777117384843983
472,26.593047034764826
473,25.55855855855856
474,23.081632653061224
475,22.529411764705884
476,22.0
477,22.333333333333332
478,22.75
479,23.153846153846153
480,25.931818181818183
481,26.2625
482,26.36036036036036
483,26.705882352941178
484,27.28205128205128
485,26.8
486,26.352941176470587
487,21.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,35.0
503,30.37037037037037
504,31.625
505,30.166666666666668
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,27.727272727272727
542,27.6
543,21.666666666666668
544,22.96
545,25.95
546,26.18032786885246
547,26.696428571428573
548,25.275
549,23.083333333333332
550,23.0
551,23.0
552,23.79310344827586
553,25.9009009009009
554,25.778169014084508
555,25.675675675675677
556,25.585365853658537
557,25.60759493670886
558,25.291095890410958
559,23.580246913580247
560,22.0
561,27.333333333333332
562,25.807692307692307
563,22.454545454545453
564,25.571428571428573
565,23.25
566,22.0
567,26.2
568,28.07894736842105
569,21.0
570,21.0
571,24.25
572,24.04
573,21.5
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,24.25
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,24.1
614,26.26618705035971
615,28.596009975062344
616,30.343730886850153
617,30.903547671840354
618,30.43037177063642
619,30.25894378194208
620,28.795555555555556
621,26.647540983606557
622,24.81512605042017
623,27.47787610619469
624,28.17945205479452
625,29.463963963963963
626,29.807713199348182
627,29.85625646328852
628,29.086034912718205
629,28.382555470543227
630,27.08544839255499
631,26.626237623762375
632,26.260096930533116
633,26.474468085106384
634,26.28643216080402
635,24.432692307692307
636,25.598484848484848
637,25.064935064935064
638,24.96969696969697
639,24.65340909090909
640,25.35114503816794
641,25.61261261261261
642,26.704954954954953
643,27.677777777777777
644,28.486301369863014
645,28.223333333333333
646,29.166666666666668
647,28.57312252964427
648,28.383928571428573
649,28.855
650,27.907103825136613
651,26.91549295774648
652,26.285714285714285
653,24.884615384615383
654,21.25
655,0.0
656,0.0
657,0.0
658,0.0
659,22.0
660,23.77777777777778
661,23.0
662,24.53846153846154
663,23.058823529411764
664,21.77777777777778
665,23.75
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,24.88888888888889
674,30.0026525198939
675,33.89806451612903
676,36.37971856153674
677,36.58043044153539
678,33.86874260938116
679,31.46692233940556
680,32.396981132075474
681,35.25477554918815
682,36.163617245005256
683,35.41365131578947
684,34.326580048447475
685,32.95856916459135
686,31.940317300428102
687,31.62328190743338
688,32.12484237074401
689,33.429856714428524
690,35.08819584171697
691,37.30608504398827
692,38.65978176149649
693,38.547876769358865
694,36.52467532467532
695,31.752144082332762
696,29.813161875945536
697,31.143707713125846
698,32.80597014925373
699,33.23334081220552
700,33.07913669064748
701,32.10452261306533
702,31.673360107095046
703,31.12803889789303
704,26.245714285714286
705,26.768707482993197
706,29.568376068376068
707,31.227941176470587
708,29.98739495798319
709,27.08888888888889
710,23.23076923076923
711,23.861842105263158
712,25.13095238095238
713,24.071428571428573
714,23.77777777777778
715,22.976744186046513
716,24.614285714285714
717,24.792079207920793
718,24.824817518248175
719,24.60759493670886
720,24.55223880597015
721,23.509090909090908
722,21.75
723,22.952380952380953
724,22.6
725,24.5
726,22.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,23.0625
743,27.475161987041037
744,33.57514580529385
745,38.13864818024263
746,39.77012327773749
747,39.648491457651765
748,39.02190601011046
749,37.16483516483517
750,35.9299128101945
751,37.50931677018634
752,35.00916590284143
753,35.075441412520064
754,36.27675544794189
755,38.46886811219415
756,40.241610738255034
757,41.25731276117004
758,41.10758100031457
759,39.37506502514306
760,33.94713160854893
761,28.6163655685441
762,35.02992179530772
763,37.11099476439791
764,36.63651638196583
765,35.159837728194724
766,34.57334384858044
767,32.337636544190666
768,35.54892205638474
769,34.245644599303134
770,31.99252615844544
771,33.62872628726287
772,31.664955070603337
773,29.686725663716814
774,26.10810810810811
775,26.305555555555557
776,24.811475409836067
777,25.98181818181818
778,24.70731707317073
779,25.39877300613497
780,25.306451612903224
781,24.316666666666666
782,26.454545454545453
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,25.302325581395348
793,28.387755102040817
794,31.882505399568036
795,33.929440389294406
796,33.68735840507476
797,32.79013990672885
798,31.571601941747574
799,31.706972639011475
800,31.433268101761254
801,30.670007158196135
802,30.188715211589784
803,31.039696438995914
804,31.01644245142003
805,32.560865430337614
806,33.290847293032286
807,34.47062621045836
808,36.93688913711254
809,36.75677863213274
810,36.981818181818184
811,36.059295209959906
812,34.415241057542765
813,32.14964108227499
814,34.409800362976405
815,36.34718969555035
816,35.89597902097902
817,34.99776
818,32.60686728395062
819,30.789389067524116
820,30.750301568154402
821,29.318490566037735
822,30.254749568221072
823,30.388491779842745
824,29.137015177065766
825,27.81038961038961
826,27.18925831202046
827,28.491935483870968
828,29.323626373626375
829,28.49591964846202
830,27.371270718232044
831,27.227364185110662
832,27.145790554414784
833,28.513859275053306
834,27.099787685774945
835,26.940140845070424
836,30.814885496183205
837,32.59733333333333
838,32.87892376681614
839,26.425531914893618
840,24.81578947368421
841,24.387755102040817
842,24.5
843,24.29032258064516
844,25.377551020408163
845,26.443478260869565
846,25.619718309859156
847,22.933333333333334
