This file shows errors that happen in  <HumanDetectionSSD.HumanDetection object at 0x7f813c1b34f0> Class
*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 512, 'Confidence': 0.9966853, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 512, 'Confidence': 0.9966853, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 291, 'Point_a_Y': 35, 'Point_b_X': 611, 'Point_b_Y': 527, 'Confidence': 0.99619746, 'Label': 'Person 1: 99.62%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 291, 'Point_a_Y': 35, 'Point_b_X': 611, 'Point_b_Y': 527, 'Confidence': 0.99619746, 'Label': 'Person 1: 99.62%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 610, 'Point_b_Y': 512, 'Confidence': 0.99639064, 'Label': 'Person 1: 99.64%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 610, 'Point_b_Y': 512, 'Confidence': 0.99639064, 'Label': 'Person 1: 99.64%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 513, 'Confidence': 0.9965844, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 513, 'Confidence': 0.9965844, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99639446, 'Label': 'Person 1: 99.64%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99639446, 'Label': 'Person 1: 99.64%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 610, 'Point_b_Y': 514, 'Confidence': 0.99549955, 'Label': 'Person 1: 99.55%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 610, 'Point_b_Y': 514, 'Confidence': 0.99549955, 'Label': 'Person 1: 99.55%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99519205, 'Label': 'Person 1: 99.52%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99519205, 'Label': 'Person 1: 99.52%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 610, 'Point_b_Y': 513, 'Confidence': 0.99511504, 'Label': 'Person 1: 99.51%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 610, 'Point_b_Y': 513, 'Confidence': 0.99511504, 'Label': 'Person 1: 99.51%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 290, 'Point_a_Y': 34, 'Point_b_X': 613, 'Point_b_Y': 524, 'Confidence': 0.99545103, 'Label': 'Person 1: 99.55%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 290, 'Point_a_Y': 34, 'Point_b_X': 613, 'Point_b_Y': 524, 'Confidence': 0.99545103, 'Label': 'Person 1: 99.55%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 291, 'Point_a_Y': 34, 'Point_b_X': 612, 'Point_b_Y': 524, 'Confidence': 0.99512535, 'Label': 'Person 1: 99.51%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 291, 'Point_a_Y': 34, 'Point_b_X': 612, 'Point_b_Y': 524, 'Confidence': 0.99512535, 'Label': 'Person 1: 99.51%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 609, 'Point_b_Y': 513, 'Confidence': 0.9956749, 'Label': 'Person 1: 99.57%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 23, 'Point_b_X': 609, 'Point_b_Y': 513, 'Confidence': 0.9956749, 'Label': 'Person 1: 99.57%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 513, 'Confidence': 0.9956252, 'Label': 'Person 1: 99.56%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 611, 'Point_b_Y': 513, 'Confidence': 0.9956252, 'Label': 'Person 1: 99.56%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 513, 'Confidence': 0.9959198, 'Label': 'Person 1: 99.59%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 513, 'Confidence': 0.9959198, 'Label': 'Person 1: 99.59%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.99619615, 'Label': 'Person 1: 99.62%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.99619615, 'Label': 'Person 1: 99.62%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 513, 'Confidence': 0.996546, 'Label': 'Person 1: 99.65%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 513, 'Confidence': 0.996546, 'Label': 'Person 1: 99.65%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.99685305, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.99685305, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.9969199, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.9969199, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9969477, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9969477, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 514, 'Confidence': 0.9967199, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 293, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 514, 'Confidence': 0.9967199, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.99697614, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.99697614, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.99705625, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.99705625, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.99699306, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.99699306, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.9970885, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.9970885, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 516, 'Confidence': 0.9974269, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 516, 'Confidence': 0.9974269, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 516, 'Confidence': 0.99723274, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 516, 'Confidence': 0.99723274, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.9970394, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.9970394, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 615, 'Point_b_Y': 515, 'Confidence': 0.9973132, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 615, 'Point_b_Y': 515, 'Confidence': 0.9973132, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.997171, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.997171, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9973149, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9973149, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.9972676, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.9972676, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.9971437, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.9971437, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.9971142, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.9971142, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.99731183, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.99731183, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.99754214, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.99754214, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.99729854, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.99729854, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.9973362, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.9973362, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 512, 'Confidence': 0.9971668, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 614, 'Point_b_Y': 512, 'Confidence': 0.9971668, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.9971378, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.9971378, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.99726176, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 512, 'Confidence': 0.99726176, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.9974733, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.9974733, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.9976259, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 513, 'Confidence': 0.9976259, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 512, 'Confidence': 0.99724376, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 512, 'Confidence': 0.99724376, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9976891, 'Label': 'Person 1: 99.77%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 615, 'Point_b_Y': 513, 'Confidence': 0.9976891, 'Label': 'Person 1: 99.77%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.99749726, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 513, 'Confidence': 0.99749726, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.9974783, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 514, 'Confidence': 0.9974783, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 26, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.99750876, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 26, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.99750876, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.997577, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.997577, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.9972832, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 613, 'Point_b_Y': 514, 'Confidence': 0.9972832, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.99749666, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 614, 'Point_b_Y': 515, 'Confidence': 0.99749666, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.99737513, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.99737513, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 516, 'Confidence': 0.9968731, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 516, 'Confidence': 0.9968731, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.9967347, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 25, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.9967347, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99690634, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99690634, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99689305, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99689305, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.9966234, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.9966234, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 517, 'Confidence': 0.99666744, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 613, 'Point_b_Y': 517, 'Confidence': 0.99666744, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99682367, 'Label': 'Person 1: 99.68%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 516, 'Confidence': 0.99682367, 'Label': 'Person 1: 99.68%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.99589384, 'Label': 'Person 1: 99.59%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 294, 'Point_a_Y': 23, 'Point_b_X': 613, 'Point_b_Y': 515, 'Confidence': 0.99589384, 'Label': 'Person 1: 99.59%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 515, 'Confidence': 0.99657404, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 515, 'Confidence': 0.99657404, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 23, 'Point_b_X': 613, 'Point_b_Y': 516, 'Confidence': 0.99666375, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 23, 'Point_b_X': 613, 'Point_b_Y': 516, 'Confidence': 0.99666375, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.99697816, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.99697816, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.9967411, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 515, 'Confidence': 0.9967411, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.99700433, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.99700433, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.9970796, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 295, 'Point_a_Y': 24, 'Point_b_X': 612, 'Point_b_Y': 514, 'Confidence': 0.9970796, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.9964347, 'Label': 'Person 1: 99.64%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 297, 'Point_a_Y': 25, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.9964347, 'Label': 'Person 1: 99.64%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99620324, 'Label': 'Person 1: 99.62%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 296, 'Point_a_Y': 24, 'Point_b_X': 611, 'Point_b_Y': 514, 'Confidence': 0.99620324, 'Label': 'Person 1: 99.62%'}} ,*********** i is: 0
